contract_id,bruto_premie,netto_premie,lasten,kosten,splitsingskosten,kwijtingkosten,commissie,totaal_te_betalen
40977195,475.01,373.34,94.21,7.46,7.46,0.00,64.97,475.01
40979462,895.91,774.01,121.90,0.00,0.00,0.00,207.71,895.91
40979489,1875.71,1638.53,237.18,0.00,0.00,0.00,413.88,1875.71
40979751,1310.38,986.18,265.03,59.17,59.17,0.00,170.25,1310.38
40980429,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
40980435,118.35,102.25,16.10,0.00,0.00,0.00,26.33,118.35
40980833,964.49,784.72,179.77,0.00,0.00,0.00,97.46,964.49
40981047,124.97,107.97,17.00,0.00,0.00,0.00,27.74,124.97
40981224,731.38,602.82,128.56,0.00,0.00,0.00,85.53,731.38
40981352,1022.05,824.17,197.88,0.00,0.00,0.00,141.62,1022.05
40982150,699.45,526.31,141.55,31.59,31.59,0.00,91.02,699.45
40982531,720.05,580.84,139.21,0.00,0.00,0.00,59.45,720.05
40983134,777.00,711.21,65.79,0.00,0.00,0.00,177.80,777.00
40983192,448.94,360.14,88.80,0.00,0.00,0.00,62.73,448.94
40984674,557.45,460.33,97.12,0.00,0.00,0.00,66.29,557.45
40985370,2603.21,2252.68,350.53,0.00,0.00,0.00,470.10,2603.21
40985907,479.58,425.38,54.20,0.00,0.00,0.00,101.07,479.58
40986543,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
40986626,1152.19,1000.56,151.63,0.00,0.00,0.00,194.04,1152.19
40987448,442.36,355.04,87.32,0.00,0.00,0.00,61.86,442.36
40987908,598.63,478.05,120.58,0.00,0.00,0.00,82.82,598.63
40988708,689.56,538.82,139.96,10.78,10.78,0.00,93.10,689.56
40989731,4062.24,3897.92,164.32,0.00,0.00,0.00,387.10,4062.24
40989804,162.69,140.56,22.13,0.00,0.00,0.00,36.68,162.69
40990359,524.05,432.97,91.08,0.00,0.00,0.00,62.59,524.05
40990430,110.96,95.87,15.09,0.00,0.00,0.00,24.61,110.96
40991363,1072.47,849.22,206.26,16.99,16.99,0.00,145.88,1072.47
40992616,843.63,669.81,173.82,0.00,0.00,0.00,119.82,843.63
40992618,117.02,107.12,9.90,0.00,0.00,0.00,24.10,117.02
40992620,519.98,450.47,69.51,0.00,0.00,0.00,112.93,519.98
40993919,639.84,500.60,129.22,10.02,10.02,0.00,86.61,639.84
40993950,1308.29,1167.04,141.25,0.00,0.00,0.00,190.95,1308.29
40994331,112.53,97.24,15.29,0.00,0.00,0.00,13.12,112.53
40996136,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
40996139,190.05,164.19,25.86,0.00,0.00,0.00,43.20,190.05
40996462,1193.25,988.37,204.88,0.00,0.00,0.00,133.33,1193.25
40996494,1354.72,1120.93,233.79,0.00,0.00,0.00,191.83,1354.72
40996773,2854.23,2523.24,330.99,0.00,0.00,0.00,278.31,2854.23
40996804,677.88,540.27,137.61,0.00,0.00,0.00,93.35,677.88
41000143,730.41,580.53,149.88,0.00,0.00,0.00,99.88,730.41
41001130,656.46,581.74,74.72,0.00,0.00,0.00,64.45,656.46
41002717,2010.99,1605.88,405.11,0.00,0.00,0.00,293.77,2010.99
41003824,843.61,799.98,35.55,8.08,0.00,0.00,40.40,0.00
41004028,236.93,224.67,9.99,2.27,0.00,0.00,11.35,0.00
41005873,547.99,473.43,74.56,0.00,0.00,0.00,126.55,547.99
41006701,1355.25,1122.01,233.24,0.00,0.00,0.00,160.97,1355.25
41008067,144.41,124.77,19.64,0.00,0.00,0.00,32.41,144.41
41008070,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41009008,974.57,841.97,132.60,0.00,0.00,0.00,225.92,974.57
41009321,579.96,453.74,117.15,9.07,9.07,0.00,47.46,579.96
41009440,1525.26,1317.72,207.54,0.00,0.00,0.00,354.37,1525.26
41009720,2209.23,1759.15,450.08,0.00,0.00,0.00,329.32,2209.23
41010055,480.40,384.98,95.42,0.00,0.00,0.00,66.95,480.40
41010382,356.63,326.43,30.20,0.00,0.00,0.00,65.29,356.63
41010604,156.13,134.88,21.25,0.00,0.00,0.00,35.14,156.13
41010733,656.46,581.74,74.72,0.00,0.00,0.00,64.45,656.46
41011276,3864.10,3178.01,686.09,0.00,0.00,0.00,535.82,3864.10
41011279,1416.81,1130.03,286.78,0.00,0.00,0.00,211.65,1416.81
41011282,2012.12,1657.45,354.67,0.00,0.00,0.00,231.46,2012.12
41011288,1916.11,1572.49,343.62,0.00,0.00,0.00,217.02,1916.11
41011294,3879.29,3190.50,688.79,0.00,0.00,0.00,538.32,3879.29
41011300,1973.59,1572.49,353.93,47.17,47.17,0.00,217.02,1973.59
41011309,1997.12,1644.34,352.78,0.00,0.00,0.00,229.08,1997.12
41011321,3810.44,3133.71,676.73,0.00,0.00,0.00,526.96,3810.44
41011327,389.12,345.81,32.94,10.37,10.37,0.00,69.16,389.12
41011333,1997.12,1644.34,352.78,0.00,0.00,0.00,229.08,1997.12
41011339,2003.11,1649.48,353.63,0.00,0.00,0.00,230.11,2003.11
41011351,2003.11,1649.48,353.63,0.00,0.00,0.00,230.11,2003.11
41011453,1166.26,906.53,241.60,18.13,18.13,0.00,155.61,1166.26
41011601,463.88,371.91,91.97,0.00,0.00,0.00,64.73,463.88
41011633,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41011648,144.41,124.77,19.64,0.00,0.00,0.00,32.41,144.41
41011766,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00
41011978,730.01,581.51,148.50,0.00,0.00,0.00,100.36,730.01
41012020,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
41012552,265.67,235.99,29.68,0.00,0.00,0.00,56.85,265.67
41012741,117.35,94.70,22.65,0.00,0.00,0.00,16.68,117.35
41012756,918.48,793.51,124.97,0.00,0.00,0.00,213.23,918.48
41012759,958.24,827.86,130.38,0.00,0.00,0.00,222.50,958.24
41012762,89.10,75.38,13.72,0.00,0.00,0.00,15.08,89.10
41012765,193.77,177.37,16.40,0.00,0.00,0.00,35.47,193.77
41012773,1845.35,1389.63,372.35,83.37,83.37,0.00,253.42,1845.35
41013496,248.54,220.17,28.37,0.00,0.00,0.00,53.56,248.54
41013661,615.84,491.44,124.40,0.00,0.00,0.00,68.46,615.84
41013769,236.41,216.40,20.01,0.00,0.00,0.00,43.27,236.41
41013934,144.03,131.84,12.19,0.00,0.00,0.00,26.37,144.03
41013937,384.70,332.36,52.34,0.00,0.00,0.00,88.59,384.70
41013947,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41013950,532.97,460.45,72.52,0.00,0.00,0.00,123.05,532.97
41014460,686.60,516.67,138.93,31.00,31.00,0.00,89.34,686.60
41014687,747.91,595.68,152.23,0.00,0.00,0.00,102.81,747.91
41016031,752.97,614.15,138.82,0.00,0.00,0.00,105.95,752.97
41016610,850.01,686.80,163.21,0.00,0.00,0.00,118.66,850.01
41016811,1042.72,811.35,215.14,16.23,16.23,0.00,139.47,1042.72
41016955,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
41017585,506.54,404.60,101.94,0.00,0.00,0.00,74.73,506.54
41017706,370.68,320.23,50.45,0.00,0.00,0.00,85.33,370.68
41017709,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41018077,1568.54,1257.63,310.91,0.00,0.00,0.00,226.55,1568.54
41018725,1525.26,1317.72,207.54,0.00,0.00,0.00,354.37,1525.26
41018839,669.05,573.18,84.42,11.45,11.45,0.00,147.88,669.05
41018845,737.19,590.44,134.95,11.80,11.80,0.00,101.56,737.19
41020540,724.33,577.15,147.18,0.00,0.00,0.00,99.66,724.33
41021828,926.42,762.84,163.58,0.00,0.00,0.00,107.23,926.42
41021929,418.74,383.29,35.45,0.00,0.00,0.00,76.66,418.74
41023018,139.72,127.72,1.52,10.48,0.00,0.00,20.73,0.00
41023021,68.17,62.32,0.74,5.11,0.00,0.00,10.11,0.00
41023217,796.64,649.43,134.22,12.99,12.99,0.00,95.51,796.64
41023489,133.33,112.28,21.05,0.00,0.00,0.00,22.46,133.33
41024138,867.62,676.53,177.56,13.53,13.53,0.00,116.56,867.62
41024260,658.65,538.90,119.75,0.00,0.00,0.00,93.17,658.65
41027581,599.24,492.63,106.61,0.00,0.00,0.00,85.29,599.24
41027674,1125.97,879.75,193.44,52.78,52.78,0.00,126.60,1125.97
41027812,184.44,159.35,25.09,0.00,0.00,0.00,41.76,184.44
41027815,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41028097,527.10,479.19,47.91,0.00,0.00,0.00,35.95,0.00
41028250,1780.49,1412.99,367.50,0.00,0.00,0.00,100.84,1780.49
41029111,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
41029996,386.42,333.80,52.62,0.00,0.00,0.00,90.12,386.42
41030119,1347.99,1083.58,264.41,0.00,0.00,0.00,196.13,1347.99
41030261,1316.43,1064.39,230.75,21.29,21.29,0.00,150.72,1316.43
41030650,241.08,193.36,47.72,0.00,0.00,0.00,34.23,241.08
41031104,869.44,715.97,153.47,0.00,0.00,0.00,100.90,869.44
41031133,1328.06,1076.21,230.33,21.52,21.52,0.00,154.30,1328.06
41031154,972.79,787.45,185.34,0.00,0.00,0.00,139.27,972.79
41031178,438.64,401.50,37.14,0.00,0.00,0.00,80.30,438.64
41031344,1248.90,1079.19,169.71,0.00,0.00,0.00,210.14,1248.90
41031353,1693.59,1341.85,351.74,0.00,0.00,0.00,247.45,1693.59
41031355,105.09,96.19,8.90,0.00,0.00,0.00,17.36,105.09
41031952,1372.96,1100.59,272.37,0.00,0.00,0.00,195.70,1372.96
41033026,236.41,216.40,20.01,0.00,0.00,0.00,43.27,236.41
41033539,987.31,900.36,86.95,0.00,0.00,0.00,161.79,987.31
41034976,814.77,667.79,133.62,13.36,13.36,0.00,99.69,814.77
41035696,301.21,261.12,40.09,0.00,0.00,0.00,52.22,301.21
41035699,50.43,46.16,4.27,0.00,0.00,0.00,9.23,50.43
41036446,2248.00,1790.81,457.19,0.00,0.00,0.00,231.63,2248.00
41036833,2260.43,1799.58,460.85,0.00,0.00,0.00,244.54,2260.43
41036854,492.59,406.31,86.28,0.00,0.00,0.00,36.96,492.59
41036930,385.84,374.60,11.24,0.00,0.00,0.00,28.10,385.84
41037641,1474.99,1180.36,294.63,0.00,0.00,0.00,222.58,1474.99
41037829,497.31,398.38,98.93,0.00,0.00,0.00,69.27,497.31
41037922,96.42,88.68,7.74,0.00,0.00,0.00,13.30,96.42
41038321,603.26,454.71,121.27,27.28,27.28,0.00,78.84,603.26
41038328,475.74,370.45,97.88,7.41,7.41,0.00,63.74,475.74
41039120,996.44,962.28,34.16,0.00,0.00,0.00,78.82,996.44
41039131,971.82,765.75,190.76,15.31,15.31,0.00,131.73,971.82
41041540,3020.46,2849.76,170.70,0.00,0.00,0.00,359.31,3020.46
41041579,506.70,405.67,101.03,0.00,0.00,0.00,70.51,506.70
41042822,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41042825,242.51,209.52,32.99,0.00,0.00,0.00,55.45,242.51
41043658,601.71,480.47,121.24,0.00,0.00,0.00,83.22,601.71
41043695,1799.87,1436.23,363.64,0.00,0.00,0.00,263.63,1799.87
41043707,866.75,704.65,162.10,0.00,0.00,0.00,124.40,866.75
41045493,708.89,578.56,130.33,0.00,0.00,0.00,99.90,708.89
41045517,397.97,319.94,78.03,0.00,0.00,0.00,55.89,397.97
41046231,61.19,56.01,5.18,0.00,0.00,0.00,8.40,61.19
41046696,3846.76,3611.88,234.88,0.00,0.00,0.00,437.71,3846.76
41046749,561.14,439.97,112.37,8.80,8.80,0.00,76.30,561.14
41046755,477.15,382.44,94.71,0.00,0.00,0.00,66.56,477.15
41046776,552.71,453.26,99.45,0.00,0.00,0.00,79.77,552.71
41047563,562.50,449.55,112.95,0.00,0.00,0.00,77.97,562.50
41047713,1212.96,977.19,235.77,0.00,0.00,0.00,176.84,1212.96
41049734,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41049737,478.16,413.09,65.07,0.00,0.00,0.00,110.41,478.16
41050218,848.02,636.59,173.23,38.20,38.20,0.00,109.76,848.02
41051049,995.84,911.52,84.32,0.00,0.00,0.00,182.30,995.84
41051354,1015.41,847.65,167.76,0.00,0.00,0.00,125.95,1015.41
41051588,1352.28,1069.43,261.46,21.39,21.39,0.00,183.35,1352.28
41052254,1521.27,1455.42,65.85,0.00,0.00,0.00,153.54,1521.27
41052599,698.59,570.12,128.47,0.00,0.00,0.00,98.48,698.59
41053082,823.68,657.05,153.49,13.14,13.14,0.00,113.25,823.68
41054409,186.92,168.35,15.57,3.00,0.00,0.00,0.00,186.92
41054981,335.05,325.29,9.76,0.00,0.00,0.00,24.40,335.05
41055839,1136.35,934.56,201.79,0.00,0.00,0.00,130.41,1136.35
41055884,663.41,539.67,123.74,0.00,0.00,0.00,93.30,663.41
41057357,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00
41057523,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00
41057561,888.40,677.23,170.53,40.64,40.64,0.00,116.68,888.40
41057612,430.75,394.28,36.47,0.00,0.00,0.00,78.86,430.75
41057880,308.32,265.55,42.77,0.00,0.00,0.00,71.70,308.32
41057961,117.02,107.12,9.90,0.00,0.00,0.00,24.10,117.02
41057964,117.99,103.18,14.81,0.00,0.00,0.00,26.95,117.99
41059082,621.21,590.05,6.92,0.00,24.23,15.75,4.64,636.96
41059112,501.36,401.79,99.57,0.00,0.00,0.00,69.91,501.36
41059344,455.01,376.43,78.58,0.00,0.00,0.00,40.40,455.01
41071596,528.97,457.00,71.97,0.00,0.00,0.00,122.13,528.97
41071599,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41071902,708.60,578.21,130.39,0.00,0.00,0.00,99.84,708.60
41073161,1712.18,1365.72,346.46,0.00,0.00,0.00,260.08,1712.18
41073683,1342.63,1062.52,280.11,0.00,0.00,0.00,181.92,1342.63
41073780,0.00,0.00,0.00,0.00,0.00,0.00,384.50,0.00
41074238,642.30,501.10,131.18,10.02,10.02,0.00,86.74,642.30
41075790,502.44,434.08,68.36,0.00,0.00,0.00,116.07,502.44
41075796,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41077379,820.28,685.35,134.93,0.00,0.00,0.00,102.07,820.28
41077542,808.82,651.84,156.98,0.00,0.00,0.00,112.72,808.82
41078486,804.76,524.68,166.06,0.00,0.00,0.00,114.02,804.76
41078672,593.40,473.88,119.52,0.00,0.00,0.00,82.10,593.40
41080427,852.59,736.58,116.01,0.00,0.00,0.00,161.69,852.59
41080446,743.41,607.24,136.17,0.00,0.00,0.00,104.78,743.41
41090510,801.75,625.61,163.63,12.51,12.51,0.00,107.90,801.75
41101534,957.53,789.07,168.46,0.00,0.00,0.00,131.29,957.53
41101537,949.48,761.18,188.30,0.00,0.00,0.00,138.28,949.48
41101541,729.95,577.78,152.17,0.00,0.00,0.00,105.42,729.95
41102559,1820.16,1450.09,370.07,0.00,0.00,0.00,248.42,1820.16
41102863,518.39,414.89,103.50,0.00,0.00,0.00,72.08,518.39
41103001,974.37,773.68,200.69,0.00,0.00,0.00,133.07,974.37
41103046,134.51,130.59,3.92,0.00,0.00,0.00,9.79,134.51
41103245,1382.62,1162.94,184.80,34.88,34.88,0.00,309.37,1382.62
41103351,1867.02,1487.83,379.19,0.00,0.00,0.00,273.88,1867.02
41103410,2745.32,2136.41,480.73,128.18,128.18,0.00,374.70,2745.32
41103877,456.60,417.94,38.66,0.00,0.00,0.00,83.59,456.60
41104137,2182.31,2078.00,104.31,0.00,0.00,0.00,239.79,2182.31
41104943,1516.32,1448.76,67.56,0.00,0.00,0.00,156.84,1516.32
41105636,692.43,556.31,124.99,11.13,11.13,0.00,80.80,692.43
41106156,2767.14,2035.86,568.41,162.87,162.87,0.00,376.67,2767.14
41106847,645.56,515.51,119.73,10.32,10.32,0.00,89.18,645.56
41107053,578.61,462.91,115.70,0.00,0.00,0.00,80.31,578.61
41107383,1040.82,824.07,216.75,0.00,0.00,0.00,141.20,1040.82
41107405,1149.87,1088.36,61.51,0.00,0.00,0.00,125.77,1149.87
41137659,739.56,617.84,121.72,0.00,0.00,0.00,93.22,739.56
41138059,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
41139039,2133.90,1698.30,435.60,0.00,0.00,0.00,312.66,2133.90
41139627,872.02,672.65,179.19,20.18,20.18,0.00,117.58,872.02
41139721,1229.56,953.88,218.45,57.23,57.23,0.00,133.02,1229.56
41139723,64.55,51.81,12.74,0.00,0.00,0.00,9.19,64.55
41139731,431.22,346.27,84.95,0.00,0.00,0.00,60.41,431.22
41139849,1030.53,819.42,211.11,0.00,0.00,0.00,139.98,1030.53
41139929,485.44,401.35,84.09,0.00,0.00,0.00,58.43,485.44
41140501,1636.11,1352.47,283.64,0.00,0.00,0.00,245.30,1636.11
41140564,1016.28,792.63,176.09,47.56,47.56,0.00,114.03,1016.28
41140698,1306.05,1214.20,91.85,0.00,0.00,0.00,195.14,1306.05
41141167,407.12,325.48,81.64,0.00,0.00,0.00,57.24,407.12
41142103,0.00,0.00,0.00,0.00,0.00,0.00,177.00,0.00
41142188,3071.95,2589.95,352.50,129.50,129.50,0.00,265.70,3071.95
41142485,985.89,782.86,203.03,0.00,0.00,0.00,134.63,985.89
41143131,405.00,323.70,81.30,0.00,0.00,0.00,32.96,405.00
41143221,1939.27,1546.18,393.09,0.00,0.00,0.00,284.30,1939.27
41143256,210.21,168.94,41.27,0.00,0.00,0.00,29.59,210.21
41144120,883.22,685.60,156.48,41.14,41.14,0.00,97.29,883.22
41144127,3222.24,3042.92,179.32,0.00,0.00,0.00,365.49,3222.24
41144680,468.26,375.48,92.78,0.00,0.00,0.00,65.38,468.26
41144811,281.92,250.10,31.82,0.00,0.00,0.00,60.55,281.92
41145055,399.26,321.05,78.21,0.00,0.00,0.00,56.12,399.26
41145337,659.12,536.25,122.87,0.00,0.00,0.00,92.71,659.12
41145896,928.47,723.30,190.70,14.47,14.47,0.00,124.50,928.47
41145995,711.04,548.65,129.47,32.92,32.92,0.00,94.82,711.04
41146631,147.41,117.00,30.41,0.00,0.00,0.00,20.27,147.41
41153117,1873.12,1668.96,204.16,0.00,0.00,0.00,274.03,1873.12
41153413,663.35,529.15,134.20,0.00,0.00,0.00,91.50,663.35
41153421,863.21,702.89,146.27,14.05,14.05,0.00,102.72,863.21
41153637,1097.15,879.20,217.95,0.00,0.00,0.00,167.28,1097.15
41153837,674.76,536.06,138.70,0.00,0.00,0.00,93.04,674.76
41154057,672.16,521.93,108.46,41.77,41.77,0.00,80.27,672.16
41154119,1253.41,937.43,259.73,56.25,56.25,0.00,160.91,1253.41
41154349,0.00,0.00,0.00,0.00,0.00,0.00,194.00,0.00
41154516,550.34,439.95,110.39,0.00,0.00,0.00,76.33,550.34
41154539,692.86,666.56,26.30,0.00,0.00,0.00,62.59,692.86
41154747,350.50,304.21,37.17,9.12,9.12,0.00,69.93,350.50
41155451,1138.28,1043.56,94.72,0.00,0.00,0.00,168.29,1138.28
41155465,382.50,340.69,41.81,0.00,0.00,0.00,79.78,382.50
41155494,556.28,444.67,111.61,0.00,0.00,0.00,77.14,556.28
41156255,979.38,790.58,165.08,23.72,23.72,0.00,115.52,979.38
41156579,1640.84,1309.15,331.69,0.00,0.00,0.00,240.73,1640.84
41156953,870.03,700.47,169.56,0.00,0.00,0.00,120.63,870.03
41156955,620.87,508.99,111.88,0.00,0.00,0.00,88.08,620.87
41157550,1107.36,720.30,233.00,0.00,0.00,0.00,154.06,1117.36
41157557,1110.07,890.00,220.07,0.00,0.00,0.00,160.32,1110.07
41157719,768.36,663.82,104.54,0.00,0.00,0.00,132.77,768.36
41157721,330.29,290.19,40.10,0.00,0.00,0.00,58.04,330.29
41157725,434.88,422.21,12.67,0.00,0.00,0.00,31.67,0.00
41157727,282.72,250.75,31.97,0.00,0.00,0.00,50.15,282.72
41158087,1255.83,1193.40,13.88,0.00,48.55,20.25,14.18,1276.08
41158414,1374.43,1251.40,123.03,0.00,0.00,0.00,180.44,1374.43
41158870,947.85,710.66,194.54,42.65,42.65,0.00,122.35,947.85
41165872,1148.54,934.47,195.38,18.69,18.69,0.00,135.96,1148.54
41166734,546.09,482.02,64.07,0.00,0.00,0.00,117.95,546.09
41167187,90.46,82.80,7.66,0.00,0.00,0.00,16.56,90.46
41167337,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
41167372,134.00,122.65,11.35,0.00,0.00,0.00,26.80,134.00
41167662,652.81,534.23,118.58,0.00,0.00,0.00,92.37,652.81
41167665,355.08,286.36,68.72,0.00,0.00,0.00,50.23,355.08
41168363,857.30,692.80,164.50,0.00,0.00,0.00,123.04,857.30
41168463,1277.05,1211.52,65.53,0.00,0.00,0.00,149.23,1277.05
41169518,587.66,467.59,120.07,0.00,0.00,0.00,81.42,587.66
41170273,1416.42,1123.43,292.99,0.00,0.00,0.00,207.06,1416.42
41170284,210.21,168.94,41.27,0.00,0.00,0.00,29.59,210.21
41170292,349.93,312.54,37.39,0.00,0.00,0.00,72.19,349.93
41170609,326.31,292.13,34.18,0.00,0.00,0.00,66.68,326.31
41170710,932.74,699.64,191.12,41.98,41.98,0.00,120.49,932.74
41170759,474.83,461.00,13.83,0.00,0.00,0.00,34.58,474.83
41170799,2951.58,2211.40,607.51,132.67,132.67,0.00,408.38,2951.58
41170811,656.42,501.78,124.53,30.11,30.11,0.00,86.51,656.42
41171153,530.78,458.56,72.22,0.00,0.00,0.00,122.53,530.78
41171155,115.00,99.35,15.65,0.00,0.00,0.00,25.55,115.00
41171208,535.89,441.83,94.06,0.00,0.00,0.00,77.42,535.89
41171448,733.40,574.12,147.80,11.48,11.48,0.00,100.31,733.40
41171689,136.00,124.49,11.51,0.00,0.00,0.00,27.22,136.00
41171777,2092.59,1664.56,428.03,0.00,0.00,0.00,300.25,2092.59
41171843,1677.41,1329.04,348.37,0.00,0.00,0.00,244.32,1677.41
41171845,524.20,419.40,104.80,0.00,0.00,0.00,72.85,524.20
41171851,520.82,416.89,103.93,0.00,0.00,0.00,55.49,520.82
41172559,1191.72,960.27,231.45,0.00,0.00,0.00,171.81,1191.72
41172821,457.41,366.83,90.58,0.00,0.00,0.00,63.91,457.41
41172845,774.13,619.57,142.17,12.39,12.39,0.00,106.88,774.13
41174508,915.81,727.67,188.14,0.00,0.00,0.00,125.25,915.81
41174556,12677.13,12050.00,627.13,0.00,0.00,0.00,1435.01,12677.13
41174846,470.84,370.24,93.20,7.40,7.40,0.00,64.48,470.84
41175159,1956.00,1556.30,399.70,0.00,0.00,0.00,286.63,1956.00
41175271,508.16,402.31,97.80,8.05,8.05,0.00,69.93,508.16
41175273,544.47,476.93,67.54,0.00,0.00,0.00,105.87,544.47
41175833,491.39,371.73,97.35,22.31,22.31,0.00,64.74,491.39
41175864,428.40,344.10,84.30,0.00,0.00,0.00,52.08,428.40
41175872,433.39,349.36,84.03,0.00,0.00,0.00,62.11,433.39
41176027,801.21,637.40,151.06,12.75,12.75,0.00,109.98,801.21
41176041,778.86,607.82,158.89,12.15,12.15,0.00,104.87,778.86
41176231,522.29,417.91,104.38,0.00,0.00,0.00,72.59,522.29
41176283,959.78,865.84,93.94,0.00,0.00,0.00,165.23,959.78
41178295,980.45,734.86,201.49,44.10,44.10,0.00,126.47,980.45
41179255,1511.08,1206.55,304.53,0.00,0.00,0.00,219.58,1511.08
41179301,702.13,559.78,142.35,0.00,0.00,0.00,96.77,702.13
41179305,391.98,345.18,46.80,0.00,0.00,0.00,86.26,391.98
41179318,1152.40,995.60,156.80,0.00,0.00,0.00,267.40,1152.40
41179457,1329.74,1054.73,275.01,0.00,0.00,0.00,182.02,1329.74
41179731,949.67,781.30,168.37,0.00,0.00,0.00,114.70,949.67
41180125,1102.56,895.07,189.59,17.90,17.90,0.00,128.67,1102.56
41180133,210.21,168.94,41.27,0.00,0.00,0.00,29.59,210.21
41180196,1002.37,830.72,171.65,0.00,0.00,0.00,119.98,1002.37
41180330,661.01,527.07,133.94,0.00,0.00,0.00,91.15,661.01
41180333,589.43,485.45,103.98,0.00,0.00,0.00,79.10,589.43
41180579,669.98,589.05,80.93,0.00,0.00,0.00,146.83,669.98
41180604,157.72,141.82,15.90,0.00,0.00,0.00,16.14,157.72
41181170,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
41181279,1456.55,1130.70,303.24,22.61,22.61,0.00,193.76,1456.55
41182173,829.02,668.33,160.69,0.00,0.00,0.00,115.17,829.02
41182294,1144.43,924.07,201.88,18.48,18.48,0.00,130.59,1144.43
41182359,998.25,747.54,205.86,44.85,44.85,0.00,129.38,998.25
41182367,573.73,505.88,67.85,0.00,0.00,0.00,124.39,573.73
41182670,1023.41,775.65,201.22,46.54,46.54,0.00,133.41,1023.41
41184125,725.94,586.22,139.72,0.00,0.00,0.00,58.62,725.94
41184129,913.31,735.09,178.22,0.00,0.00,0.00,86.92,913.31
41184131,2394.59,1972.53,323.43,98.63,98.63,0.00,568.29,2394.59
41184154,417.69,342.51,75.18,0.00,0.00,0.00,58.61,417.69
41184487,570.46,455.89,114.57,0.00,0.00,0.00,79.05,570.46
41184529,512.41,410.10,102.31,0.00,0.00,0.00,71.26,512.41
41184543,496.76,397.82,98.94,0.00,0.00,0.00,69.18,496.76
41184615,635.84,478.94,128.16,28.74,28.74,0.00,82.96,635.84
41185365,726.94,546.64,147.50,32.80,32.80,0.00,94.48,726.94
41185525,749.33,610.15,139.18,0.00,0.00,0.00,105.28,749.33
41185657,768.38,615.02,153.36,0.00,0.00,0.00,106.10,768.38
41186565,2093.48,1853.68,239.80,0.00,0.00,0.00,314.30,2093.48
41186567,733.88,593.15,128.87,11.86,11.86,0.00,84.32,733.88
41186571,183.31,164.92,18.39,0.00,0.00,0.00,37.52,183.31
41186657,1837.72,1625.87,211.85,0.00,0.00,0.00,170.06,1837.72
41186761,566.30,452.72,113.58,0.00,0.00,0.00,78.50,566.30
41186857,688.59,548.77,139.82,0.00,0.00,0.00,85.43,688.59
41186927,518.91,415.40,103.51,0.00,0.00,0.00,72.16,518.91
41187425,12556.18,11802.00,754.18,0.00,0.00,0.00,1685.41,12556.18
41187734,812.95,610.52,165.79,36.64,36.64,0.00,105.33,812.95
41188241,2595.40,2067.46,527.94,0.00,0.00,0.00,377.44,2595.40
41189156,992.61,816.85,175.76,0.00,0.00,0.00,114.52,992.61
41189333,706.77,572.07,134.70,0.00,0.00,0.00,94.81,706.77
41189475,388.70,301.03,78.64,9.03,9.03,0.00,52.69,388.70
41189520,1520.70,1216.09,304.61,0.00,0.00,0.00,157.86,1520.70
41189527,507.07,415.17,91.90,0.00,0.00,0.00,72.29,507.07
41189547,3480.72,3379.34,101.38,0.00,0.00,0.00,84.48,0.00
41189580,464.86,412.63,52.23,0.00,0.00,0.00,82.53,464.86
41189586,1651.38,1426.69,224.69,0.00,0.00,0.00,285.34,1651.38
41189591,1375.84,1131.58,244.26,0.00,0.00,0.00,199.68,1375.84
41189595,209.21,168.09,41.12,0.00,0.00,0.00,29.43,209.21
41189597,225.13,180.62,44.51,0.00,0.00,0.00,31.56,225.13
41189599,209.21,168.09,41.12,0.00,0.00,0.00,29.43,209.21
41189797,749.84,618.01,131.83,0.00,0.00,0.00,87.68,749.84
41189867,275.06,251.78,23.28,0.00,0.00,0.00,50.36,275.06
41190252,1310.07,1026.81,262.72,20.54,20.54,0.00,176.11,1310.07
41190346,6313.22,5189.61,1123.61,0.00,0.00,0.00,938.14,6313.22
41190500,282.72,250.75,31.97,0.00,0.00,0.00,50.15,282.72
41190761,1915.99,1524.96,391.03,0.00,0.00,0.00,270.64,1915.99
