betadr_id,bet_id,address_id,opmerking,naam,facturatieadres,correspondentieadres,domicilieadres
31734678,140599364,45073302,,,0,0,0
31734682,140599368,45073306,,,0,0,0
31734686,140599372,45073310,,,0,0,0
31734690,140599376,45073314,,,0,0,0
31734694,140599380,45073318,,,0,0,0
31734698,140599384,45073322,,,0,0,0
31734702,140599388,45073326,,,0,0,0
31734706,140599392,45073330,,,0,0,0
31734718,140599404,45073342,,,1,1,1
31734722,140599408,45073346,,,0,0,0
31734726,140599412,45073350,,,0,0,0
31734730,140599416,45073354,,,1,1,1
31734734,140599420,45073358,,,1,1,1
31734738,140599424,45073362,,,0,0,0
31734742,140599428,45073366,,,0,0,0
31734746,140599432,45073370,,,0,0,0
31734750,140599436,45073374,,,0,0,0
31734754,140599440,45073378,,,0,0,0
31734758,140599444,45073382,,,0,0,0
31734762,140599448,45073386,,,0,0,0
31734766,140599452,45073390,,,0,0,0
31734770,140599456,45073394,,,1,1,1
31734774,140599460,45073398,,,0,0,0
31734778,140599464,45073402,,,0,0,0
31734782,140599468,45073406,,,0,0,0
31734786,140599472,45073410,,,0,0,0
31734790,140599476,45073414,,,0,0,0
31734794,140599480,45073418,,,0,0,0
31734798,140599484,45073422,,,0,0,0
31734802,140599488,45073426,,,0,0,0
31734806,140599492,45073430,,,0,0,0
31734810,140599496,45073434,,,0,0,0
31734814,140599500,45073438,,,0,0,0
31734818,140599504,45073442,,,0,0,0
31734822,140599508,45073446,,,0,0,0
31734826,140599512,45073450,,,0,0,0
31734830,140599516,45073454,,,0,0,0
31734834,140599520,45073458,,,0,0,0
31734838,140599524,45073462,,,0,0,0
31734842,140599528,45073466,,,0,0,0
31734846,140599532,45073470,,,0,0,0
31734850,140599536,45073474,,,0,0,0
31734854,140599540,45073478,,,0,0,0
31734858,140599544,45073482,,,0,0,0
31734862,140599548,45073486,,,0,0,0
31734866,140599552,45073490,,,0,0,0
31734870,140599556,45073494,,,0,0,0
31734874,140599560,45073498,,,0,0,0
31734878,140599564,45073502,,,0,0,0
31734882,140599568,45073506,,,0,0,0
31734886,140599572,45073510,,,0,0,0
31734890,140599576,45073514,,,0,0,0
31734894,140599580,45073518,,,0,0,0
31734898,140599584,45073522,,,0,0,0
31734902,140599588,45073526,,,0,0,0
31734906,140599592,45073530,,,0,0,0
31734910,140599596,45073534,,,0,0,0
31734914,140599600,45073538,,,0,0,0
31734918,140599604,45073542,,,0,0,0
31734922,140599608,45073546,,,0,0,0
31734926,140599612,45073550,,,0,0,0
31734930,140599616,45073554,,,0,0,0
31734934,140599620,45073558,,,0,0,0
31734938,140599624,45073562,,,0,0,0
31734942,140599628,45073566,,,0,0,0
31734946,140599632,45073570,,,0,0,0
31734950,140599636,45073574,,,1,1,1
31734954,140599640,45073578,,,1,1,1
31734958,140599644,45073582,,,0,0,0
31734962,140599648,45073586,,,0,0,0
31734966,140599652,45073590,,,0,0,0
31734970,140599656,45073594,,,0,0,0
31734974,140599660,45073598,,,0,0,0
31734978,140599664,45073602,,,0,0,0
31734982,140599668,45073606,,,0,0,0
31734986,140599672,45073610,,,0,0,0
31734990,140599678,45073614,,,0,0,0
31734994,140599682,45073618,,,0,0,0
31735000,140599688,45073626,,,0,0,0
31735004,140599692,45073630,,,0,0,0
31735008,140599696,45073634,,,0,0,0
31735012,140599700,45073638,,,0,0,0
31735016,140599704,45073642,,,0,0,0
31735020,140599708,45073646,,,0,0,0
31735024,140599712,45073650,,,0,0,0
31735028,140599716,45073654,,,0,0,0
31735032,140599720,45073658,,,0,0,0
31735036,140599724,45073662,,,1,1,1
31735044,140599732,45073670,,,1,1,1
31735048,140599736,45073674,,,0,0,0
31735052,140599740,45073678,,,0,0,0
31735056,140599744,45073682,,,1,1,1
31735060,140599748,45073686,,,1,1,1
31735064,140599752,45073690,,,0,0,0
31735068,140599756,45073694,,,0,0,0
31735072,140599760,45073698,,,0,0,0
31735076,140599764,45073702,,,0,0,0
31735080,140599768,45073706,,,1,1,1
31735084,140599772,45073710,,,0,0,0
31735088,140599776,45073714,,,0,0,0
31735092,140599780,45073718,,,0,0,0
31735096,140599784,45073722,,,0,0,0
31735100,140599788,45073726,,,0,0,0
31735104,140599792,45073730,,,0,0,0
31735108,140599796,45073734,,,0,0,0
31735112,140599800,45073738,,,0,0,0
31735116,140599804,45073742,,,0,0,0
31735120,140599808,45073746,,,0,0,0
31735124,140599812,45073750,,,1,1,1
31735128,140599816,45073754,,,1,1,1
31735132,140599820,45073758,,,0,0,0
31735136,140599824,45073762,,,0,0,0
31735140,140599828,45073766,,,0,0,0
31735150,140599838,45073776,,,1,1,1
31735154,140599842,45073780,,,0,0,0
31735158,140599846,45073784,,,0,0,0
31735162,140599850,45073788,,,0,0,0
31735166,140599854,45073792,,,1,1,1
31735170,140599858,45073796,,,0,0,0
31735174,140599862,45073800,,,0,0,0
31735178,140599866,45073804,,,0,0,0
31735182,140599870,45073808,,,1,1,1
31735186,140599874,45073812,,,0,0,0
31735190,140599878,45073816,,,1,1,1
31735194,140599882,45073820,,,0,0,0
31735198,140599886,45073824,,,0,0,0
31735202,140599890,45073828,,,0,0,0
31735206,140599894,45073832,,,0,0,0
31735210,140599898,45073836,,,0,0,0
31735214,140599902,45073840,,,0,0,0
31735218,140599906,45073844,,,0,0,0
31735222,140599910,45073848,,,1,1,1
31735226,140599914,45073852,,,0,0,0
31735230,140599918,45073856,,,0,0,0
31735234,140599922,45073860,,,0,0,0
31735238,140599926,45073864,,,0,0,0
31735242,140599930,45073868,,,0,0,0
31735246,140599934,45073872,,,0,0,0
31735250,140599938,45073876,,,0,0,0
31735254,140599942,45073880,,,0,0,0
31735258,140599946,45073884,,,0,0,0
31735262,140599950,45073888,,,0,0,0
31735270,140599958,45073896,,,0,0,0
31735274,140599962,45073900,,,0,0,0
31735278,140599966,45073904,,,0,0,0
31735282,140599970,45073908,,,0,0,0
31735286,140599974,45073912,,,1,1,1
31735290,140599978,45073916,,,1,1,1
31735294,140599982,45073920,,,0,0,0
31735298,140599986,45073924,,,0,0,0
31735302,140599990,45073928,,,0,0,0
31735306,140599994,45073932,,,0,0,0
31735310,140599998,45073936,,,0,0,0
31735314,140600002,45073940,,,0,0,0
31735318,140600006,45073944,,,0,0,0
31735322,140600010,45073948,,,0,0,0
31735326,140600014,45073952,,,0,0,0
31735330,140600018,45073956,,,0,0,0
31735334,140600022,45073960,,,0,0,0
31735338,140600026,45073964,,,0,0,0
31735342,140600030,45073968,,,0,0,0
31735346,140600034,45073972,,,0,0,0
31735350,140600038,45073976,,,0,0,0
31735354,140600042,45073980,,,0,0,0
31735358,140600046,45073984,,,1,1,1
31735362,140600050,45073988,,,0,0,0
31735366,140600054,45073992,,,0,0,0
31735370,140600058,45073996,,,0,0,0
31735374,140600062,45074000,,,0,0,0
31735378,140600066,45074004,,,0,0,0
31735382,140600070,45074008,,,0,0,0
31735386,140600074,45074012,,,0,0,0
31735390,140600078,45074016,,,0,0,0
31735394,140600082,45074020,,,0,0,0
31735398,140600086,45074024,,,0,0,0
31735402,140600090,45074028,,,0,0,0
31735406,140600094,45074032,,,0,0,0
31735410,140600098,45074036,,,0,0,0
31735418,140600106,45074044,,,0,0,0
31735422,140600110,45074048,,,0,0,0
31735426,140600114,45074052,,,0,0,0
31735430,140600118,45074056,,,0,0,0
31735434,140600122,45074060,,,0,0,0
31735438,140600126,45074064,,,0,0,0
31735442,140600130,45074068,,,0,0,0
31735446,140600134,45074072,,,1,1,1
31735450,140600138,45074076,,,0,0,0
31735454,140600142,45074080,,,0,0,0
31735458,140600146,45074084,,,0,0,0
31735462,140600150,45074088,,,0,0,0
31735466,140600154,45074092,,,1,1,1
31735470,140600158,45074096,,,1,1,1
31735474,140600162,45074100,,,0,0,0
31735478,140600166,45074104,,,0,0,0
31735482,140600170,45074108,,,0,0,0
31735486,140600174,45074112,,,0,0,0
31735490,140600178,45074116,,,0,0,0
31735494,140600182,45074120,,,0,0,0
31735498,140600186,45074124,,,1,1,1
31735502,140600192,45074128,,,0,0,0
31735506,140600196,45074132,,,0,0,0
31735510,140600200,45074136,,,0,0,0
31735514,140600204,45074140,,,1,1,1
31735518,140600208,45074144,,,0,0,0
31735522,140600212,45074148,,,0,0,0
31735526,140600216,45074152,,,0,0,0
31735530,140600220,45074156,,,0,0,0
31735534,140600224,45074160,,,0,0,0
31879801,140600224,45286231,,,1,1,1
31735538,140600228,45074164,,,0,0,0
31735542,140600232,45074168,,,0,0,0
31735548,140600238,45074174,,,0,0,0
31735552,140600242,45074178,,,1,1,1
31735556,140600246,45074182,,,0,0,0
31735562,140600252,45074188,,,0,0,0
31735566,140600256,45074192,,,1,1,1
31735570,140600260,45074196,,,0,0,0
31735574,140600264,45074200,,,0,0,0
31735578,140600268,45074204,,,0,0,0
31735582,140600272,45074208,,,1,1,1
31735590,140600280,45074216,,,1,1,1
31735594,140600284,45074220,,,0,0,0
31735598,140600288,45074224,,,0,0,0
31735602,140600292,45074228,,,0,0,0
31735606,140600296,45074232,,,1,1,1
31735610,140600300,45074236,,,1,1,1
31735614,140600304,45074240,,,0,0,0
31735618,140600308,45074244,,,0,0,0
31735622,140600312,45074248,,,0,0,0
31735626,140600316,45074252,,,0,0,0
31735630,140600320,45074256,,,0,0,0
31735634,140600324,45074260,,,0,0,0
31735638,140600328,45074264,,,0,0,0
31735642,140600332,45074268,,,1,1,1
31735646,140600336,45074272,,,1,1,1
31735650,140600340,45074276,,,0,0,0
31735654,140600344,45074280,,,1,1,1
31735658,140600348,45074284,,,0,0,0
31735662,140600352,45074288,,,0,0,0
31735680,140600370,45074306,,,0,0,0
31735684,140600374,45074310,,,0,0,0
31735692,140600382,45074318,,,0,0,0
31735696,140600386,45074322,,,0,0,0
31735700,140600390,45074326,,,0,0,0
31735704,140600394,45074330,,,1,1,1
31735708,140600398,45074334,,,1,1,1
31735712,140600402,45074338,,,0,0,0
31735716,140600406,45074342,,,0,0,0
31735720,140600410,45074346,,,0,0,0
31735724,140600414,45074350,,,0,0,0
31735728,140600418,45074354,,,1,1,1
31735732,140600422,45074358,,,0,0,0
31735736,140600426,45074362,,,0,0,0
31735740,140600430,45074366,,,0,0,0
31735744,140600434,45074370,,,0,0,0
31735748,140600438,45074374,,,0,0,0
31735752,140600442,45074378,,,1,1,1
31735760,140600450,45074386,,,0,0,0
31735764,140600454,45074390,,,0,0,0
31735768,140600458,45074394,,,0,0,0
31735772,140600462,45074398,,,0,0,0
31735776,140600466,45074402,,,0,0,0
31735780,140600470,45074406,,,0,0,0
31735784,140600474,45074410,,,1,1,1
31735788,140600478,45074414,,,0,0,0
31735792,140600482,45074418,,,1,1,1
31735796,140600486,45074422,,,0,0,0
31735800,140600490,45074426,,,1,1,1
31735804,140600494,45074430,,,1,1,1
31735808,140600498,45074434,,,0,0,0
31735812,140600502,45074438,,,0,0,0
31735816,140600506,45074442,,,0,0,0
31735820,140600510,45074446,,,0,0,0
31735824,140600514,45074450,,,0,0,0
31735828,140600518,45074454,,,0,0,0
31735832,140600522,45074458,,,0,0,0
31735836,140600526,45074462,,,0,0,0
31735840,140600530,45074466,,,0,0,0
31735844,140600534,45074470,,,0,0,0
31735848,140600538,45074474,,,0,0,0
31735852,140600542,45074478,,,0,0,0
31735856,140600546,45074482,,,0,0,0
31735860,140600550,45074486,,,0,0,0
31735868,140600558,45074494,,,0,0,0
31735872,140600562,45074498,,,0,0,0
31735876,140600566,45074502,,,0,0,0
31735880,140600570,45074506,,,0,0,0
31735884,140600574,45074510,,,0,0,0
31735888,140600578,45074514,,,0,0,0
31735892,140600582,45074518,,,0,0,0
31735900,140600590,45074526,,,0,0,0
31735904,140600594,45074530,,,0,0,0
31735908,140600598,45074534,,,0,0,0
31735912,140600602,45074538,,,0,0,0
31735916,140600606,45074542,,,0,0,0
31735924,140600614,45074550,,,0,0,0
31735928,140600618,45074554,,,0,0,0
31735932,140600622,45074558,,,0,0,0
31735936,140600626,45074562,,,1,1,1
31735940,140600630,45074566,,,0,0,0
31735944,140600634,45074570,,,0,0,0
31735948,140600638,45074574,,,0,0,0
31735952,140600642,45074578,,,0,0,0
31735956,140600646,45074582,,,0,0,0
31735960,140600650,45074586,,,0,0,0
31735964,140600654,45074590,,,0,0,0
31735968,140600658,45074594,,,0,0,0
31735972,140600662,45074598,,,1,1,1
31735978,140600668,45074604,,,1,1,1
31735982,140600672,45074608,,,0,0,0
31735986,140600676,45074612,,,0,0,0
31735994,140600684,45074620,,,1,1,1
31735998,140600688,45074624,,,0,0,0
31736002,140600692,45074628,,,0,0,0
31736006,140600696,45074632,,,0,0,0
31736010,140600700,45074636,,,0,0,0
31736014,140600704,45074640,,,0,0,0
31736018,140600708,45074644,,,0,0,0
31736022,140600712,45074648,,,0,0,0
31736030,140600720,45074656,,,0,0,0
31736034,140600724,45074660,,,0,0,0
31736038,140600728,45074664,,,0,0,0
31736042,140600732,45074668,,,0,0,0
31736046,140600736,45074672,,,0,0,0
31736050,140600740,45074676,,,0,0,0
31736054,140600744,45074680,,,0,0,0
31736060,140600750,45074686,,,0,0,0
31736066,140600756,45074692,,,0,0,0
31736070,140600760,45074696,,,0,0,0
31736074,140600764,45074700,,,0,0,0
31736078,140600768,45074704,,,0,0,0
31736082,140600772,45074708,,,0,0,0
31736086,140600776,45074712,,,0,0,0
31736090,140600780,45074716,,,0,0,0
31736094,140600784,45074720,,,0,0,0
31736098,140600788,45074724,,,0,0,0
31736102,140600792,45074728,,,0,0,0
31736108,140600798,45074734,,,0,0,0
31736112,140600802,45074738,,,0,0,0
31736116,140600806,45074742,,,0,0,0
31736120,140600810,45074746,,,0,0,0
31736124,140600814,45074750,,,0,0,0
31736128,140600818,45074754,,,0,0,0
31736132,140600822,45074758,,,0,0,0
31736136,140600826,45074762,,,0,0,0
31736140,140600830,45074766,,,0,0,0
31736144,140600834,45074770,,,0,0,0
31736148,140600838,45074774,,,0,0,0
31736152,140600842,45074778,,,0,0,0
31736156,140600846,45074782,,,0,0,0
31736160,140600850,45074786,,,0,0,0
31736164,140600854,45074790,,,0,0,0
31736176,140600866,45074802,,,0,0,0
31736180,140600870,45074806,,,0,0,0
31736184,140600874,45074810,,,0,0,0
31736188,140600878,45074814,,,1,1,1
31736192,140600882,45074818,,,0,0,0
31736196,140600886,45074822,,,0,0,0
31736200,140600890,45074826,,,1,1,1
31736204,140600894,45074830,,,0,0,0
31736208,140600898,45074834,,,0,0,0
31736212,140600902,45074838,,,1,1,1
31736216,140600906,45074842,,,0,0,0
31736220,140600910,45074846,,,1,1,1
31736224,140600914,45074850,,,0,0,0
31736228,140600918,45074854,,,0,0,0
31736232,140600922,45074858,,,0,0,0
31736236,140600926,45074862,,,0,0,0
31736240,140600930,45074866,,,0,0,0
31736244,140600934,45074870,,,0,0,0
31736248,140600938,45074874,,,0,0,0
31736256,140600946,45074882,,,1,1,1
31736260,140600950,45074886,,,0,0,0
31736264,140600954,45074890,,,0,0,0
31736268,140600958,45074894,,,0,0,0
31736272,140600962,45074898,,,0,0,0
31736276,140600966,45074902,,,0,0,0
31736284,140600974,45074910,,,0,0,0
31736288,140600978,45074914,,,0,0,0
31736292,140600982,45074918,,,1,1,1
31736296,140600986,45074922,,,1,1,1
31736300,140600990,45074926,,,1,1,1
31736304,140600994,45074930,,,1,1,1
31736308,140600998,45074934,,,0,0,0
31736312,140601002,45074938,,,0,0,0
31736316,140601006,45074942,,,1,1,1
31736324,140601014,45074950,,,0,0,0
31736328,140601018,45074954,,,1,1,1
31736332,140601022,45074958,,,1,1,1
31736336,140601026,45074962,,,0,0,0
31736340,140601030,45074966,,,0,0,0
31736344,140601034,45074970,,,1,1,1
31736348,140601038,45074974,,,1,1,1
31736352,140601042,45074978,,,0,0,0
31736356,140601046,45074982,,,0,0,0
31736360,140601050,45074986,,,0,0,0
31736364,140601054,45074990,,,0,0,0
31736368,140601058,45074994,,,0,0,0
31736372,140601062,45074998,,,0,0,0
31736376,140601066,45075002,,,0,0,0
31736380,140601070,45075006,,,0,0,0
31736384,140601074,45075010,,,0,0,0
31736392,140601082,45075018,,,1,1,1
31736396,140601086,45075022,,,1,1,1
31736404,140601094,45075030,,,0,0,0
31736408,140601098,45075034,,,0,0,0
31736412,140601102,45075038,,,0,0,0
31736420,140601110,45075046,,,1,1,1
31736430,140601120,45075056,,,0,0,0
31736434,140601124,45075060,,,1,1,1
31736442,140601132,45075068,,,0,0,0
31736446,140601136,45075072,,,0,0,0
31736450,140601140,45075076,,,1,1,1
31736454,140601144,45075080,,,0,0,0
31736458,140601148,45075084,,,0,0,0
31736462,140601152,45075088,,,0,0,0
31736466,140601156,45075092,,,0,0,0
31736470,140601160,45075096,,,0,0,0
31736474,140601164,45075100,,,0,0,0
31736478,140601168,45075104,,,0,0,0
31736486,140601176,45075112,,,0,0,0
31736490,140601180,45075116,,,1,1,1
31736494,140601184,45075120,,,0,0,0
31736498,140601188,45075124,,,0,0,0
31736502,140601192,45075128,,,0,0,0
31736506,140601196,45075132,,,0,0,0
31736510,140601200,45075136,,,0,0,0
31736514,140601204,45075140,,,1,1,1
31736518,140601208,45075144,,,1,1,1
31736522,140601212,45075148,,,0,0,0
31736526,140601216,45075152,,,0,0,0
31736530,140601220,45075156,,,0,0,0
31736534,140601224,45075160,,,0,0,0
31736538,140601230,45075164,,,0,0,0
31736542,140601234,45075168,,,0,0,0
31736546,140601238,45075172,,,0,0,0
31736550,140601242,45075176,,,0,0,0
31736554,140601246,45075180,,,0,0,0
31736558,140601250,45075184,,,0,0,0
31736562,140601254,45075188,,,0,0,0
31736566,140601258,45075192,,,0,0,0
31736570,140601262,45075196,,,0,0,0
31736574,140601266,45075200,,,0,0,0
31736578,140601270,45075204,,,0,0,0
31736582,140601274,45075208,,,1,1,1
31736586,140601278,45075212,,,1,1,1
31736590,140601282,45075216,,,0,0,0
31736594,140601286,45075220,,,0,0,0
31736598,140601290,45075224,,,0,0,0
31736602,140601294,45075228,,,0,0,0
31736606,140601298,45075232,,,0,0,0
31736610,140601302,45075236,,,0,0,0
31736614,140601306,45075240,,,0,0,0
31736622,140601314,45075248,,,0,0,0
31736626,140601318,45075252,,,0,0,0
31736630,140601322,45075256,,,0,0,0
31736634,140601326,45075260,,,0,0,0
31736638,140601330,45075264,,,0,0,0
31736642,140601334,45075268,,,1,1,1
31736650,140601342,45075276,,,1,1,1
31736654,140601346,45075280,,,0,0,0
31736658,140601352,45075284,,,0,0,0
31736662,140601356,45075288,,,0,0,0
31736670,140601364,45075296,,,0,0,0
31736674,140601368,45075300,,,0,0,0
31736678,140601372,45075304,,,0,0,0
31736682,140601376,45075308,,,1,1,1
31736686,140601380,45075312,,,0,0,0
31736690,140601384,45075316,,,0,0,0
31736694,140601388,45075320,,,0,0,0
31736698,140601392,45075324,,,1,1,1
31736702,140601396,45075328,,,1,1,1
31736720,140601414,45075346,,,1,1,1
31736724,140601418,45075350,,,1,1,1
31736736,140601430,45075362,,,1,1,1
31736740,140601434,45075366,,,0,0,0
31736744,140601438,45075370,,,0,0,0
31736748,140601442,45075374,,,0,0,0
31736756,140601450,45075382,,,0,0,0
31736760,140601454,45075386,,,0,0,0
31736764,140601458,45075390,,,0,0,0
31736770,140601464,45075396,,,0,0,0
31736774,140601468,45075400,,,0,0,0
31736778,140601472,45075404,,,0,0,0
31736782,140601476,45075408,,,1,1,1
31736786,140601480,45075412,,,0,0,0
31736790,140601484,45075416,,,0,0,0
31736794,140601488,45075420,,,0,0,0
31736798,140601492,45075424,,,1,1,1
31736802,140601496,45075428,,,1,1,1
31758332,140601500,45097764,,,1,1,1
31736810,140601504,45075436,,,0,0,0
31736814,140601508,45075440,,,1,1,1
31736822,140601516,45075448,,,1,1,1
31736826,140601520,45075452,,,0,0,0
31736832,140601526,45075458,,,1,1,1
31736836,140601530,45075462,,,1,1,1
31736840,140601534,45075466,,,0,0,0
31736844,140601538,45075470,,,0,0,0
31736848,140601542,45075474,,,1,1,1
31736852,140601546,45075478,,,0,0,0
31736860,140601554,45075486,,,0,0,0
31736864,140601558,45075490,,,0,0,0
31736868,140601562,45075494,,,0,0,0
31736884,140601578,45075510,,,0,0,0
31736896,140601590,45075522,,,0,0,0
31736900,140601594,45075526,,,0,0,0
31736904,140601598,45075530,,,1,1,1
31736922,140601616,45075548,,,0,0,0
31736930,140601624,45075556,,,1,1,1
31736934,140601628,45075560,,,1,1,1
31736938,140601632,45075564,,,1,1,1
31736942,140601636,45075568,,,0,0,0
31757801,140601636,45096871,,,1,1,1
31736948,140601642,45075574,,,0,0,0
31736956,140601650,45075582,,,0,0,0
31736960,140601654,45075586,,,0,0,0
31736964,140601658,45075590,,,0,0,0
31736972,140601666,45075598,,,1,1,1
31736976,140601670,45075602,,,1,1,1
31736980,140601674,45075606,,,0,0,0
31736984,140601678,45075610,,,1,1,1
31736988,140601682,45075614,,,0,0,0
31736992,140601686,45075618,,,0,0,0
31736996,140601690,45075622,,,0,0,0
31737000,140601694,45075626,,,0,0,0
31737004,140601698,45075630,,,0,0,0
31737008,140601702,45075634,,,1,1,1
31737012,140601706,45075638,,,1,1,1
31737016,140601710,45075642,,,0,0,0
31737020,140601714,45075646,,,1,1,1
31737024,140601718,45075650,,,0,0,0
31737028,140601722,45075654,,,1,1,1
31737034,140601728,45075660,,,0,0,0
31737038,140601732,45075664,,,0,0,0
31737042,140601736,45075668,,,0,0,0
31737046,140601740,45075672,,,0,0,0
31737050,140601744,45075676,,,0,0,0
31737054,140601748,45075680,,,1,1,1
31737066,140601760,45075692,,,1,1,1
31737086,140601780,45075712,,,0,0,0
31737090,140601784,45075716,,,1,1,1
31737094,140601788,45075720,,,1,1,1
31737098,140601792,45075724,,,0,0,0
31737102,140601796,45075728,,,0,0,0
31737106,140601800,45075732,,,1,1,1
31737110,140601804,45075736,,,0,0,0
31737114,140601808,45075740,,,1,1,1
31737118,140601812,45075744,,,1,1,1
31737122,140601816,45075748,,,1,1,1
31737126,140601820,45075752,,,0,0,0
31737130,140601824,45075756,,,1,1,1
31737134,140601828,45075760,,,0,0,0
31737138,140601832,45075764,,,0,0,0
31737142,140601836,45075768,,,0,0,0
31737146,140601840,45075772,,,0,0,0
31737150,140601844,45075776,,,0,0,0
31737154,140601848,45075780,,,0,0,0
31737158,140601852,45075784,,,0,0,0
31737162,140601856,45075788,,,0,0,0
31737166,140601860,45075792,,,0,0,0
31737170,140601864,45075796,,,1,1,1
31737174,140601868,45075800,,,0,0,0
31737178,140601872,45075804,,,0,0,0
31737182,140601876,45075808,,,0,0,0
31737186,140601880,45075812,,,0,0,0
31737194,140601888,45075820,,,1,1,1
31737198,140601892,45075824,,,0,0,0
31737202,140601896,45075828,,,0,0,0
31737206,140601900,45075832,,,0,0,0
31737210,140601904,45075836,,,0,0,0
31737214,140601908,45075840,,,1,1,1
31737218,140601912,45075844,,,1,1,1
31737222,140601916,45075848,,,1,1,1
31737232,140601926,45075858,,,0,0,0
31737236,140601930,45075862,,,0,0,0
31737240,140601934,45075866,,,0,0,0
31737244,140601938,45075870,,,1,1,1
31737248,140601942,45075874,,,0,0,0
31737252,140601946,45075878,,,0,0,0
31737256,140601950,45075882,,,0,0,0
31737260,140601954,45075886,,,1,1,1
31737266,140601960,45075892,,,0,0,0
31737270,140601964,45075896,,,0,0,0
31737278,140601972,45075904,,,0,0,0
31737282,140601976,45075908,,,0,0,0
31737288,140601982,45075914,,,0,0,0
31737292,140601986,45075918,,,0,0,0
31737296,140601990,45075922,,,0,0,0
31737300,140601994,45075926,,,0,0,0
31737304,140601998,45075930,,,0,0,0
31737308,140602002,45075934,,,0,0,0
31737312,140602006,45075938,,,0,0,0
31737316,140602010,45075942,,,0,0,0
31737320,140602014,45075946,,,0,0,0
31737324,140602018,45075950,,,0,0,0
31737328,140602022,45075954,,,0,0,0
31737332,140602026,45075958,,,0,0,0
31737336,140602030,45075962,,,0,0,0
31737340,140602034,45075966,,,0,0,0
31737344,140602038,45075970,,,0,0,0
31737348,140602042,45075974,,,0,0,0
31737352,140602046,45075978,,,0,0,0
31737356,140602050,45075982,,,0,0,0
31737360,140602054,45075986,,,0,0,0
31737364,140602058,45075990,,,0,0,0
31737372,140602066,45075998,,,0,0,0
31737376,140602070,45076002,,,1,1,1
31737380,140602074,45076006,,,0,0,0
31737384,140602078,45076010,,,0,0,0
31737388,140602082,45076014,,,0,0,0
31737392,140602086,45076018,,,0,0,0
31737396,140602090,45076022,,,1,1,1
31737400,140602094,45076026,,,0,0,0
31737410,140602104,45076036,,,0,0,0
31737418,140602112,45076044,,,0,0,0
31737426,140602120,45076052,,,0,0,0
31737430,140602124,45076056,,,1,1,1
31737438,140602132,45076064,,,0,0,0
31737442,140602136,45076068,,,1,1,1
31737448,140602142,45076074,,,1,1,1
31737452,140602146,45076078,,,0,0,0
31737456,140602150,45076082,,,0,0,0
31737460,140602154,45076086,,,0,0,0
31737464,140602158,45076090,,,0,0,0
31737472,140602166,45076098,,,0,0,0
31737476,140602170,45076102,,,0,0,0
31737480,140602174,45076106,,,0,0,0
31737484,140602178,45076110,,,0,0,0
31737492,140602186,45076118,,,1,1,1
31737496,140602190,45076122,,,0,0,0
31737500,140602194,45076126,,,1,1,1
31737520,140602214,45076146,,,0,0,0
31737524,140602218,45076150,,,0,0,0
31737548,140602242,45076174,,,0,0,0
31737552,140602246,45076178,,,0,0,0
31737556,140602250,45076182,,,0,0,0
31737560,140602254,45076186,,,0,0,0
31737564,140602258,45076190,,,0,0,0
31737568,140602262,45076194,,,0,0,0
31737572,140602266,45076198,,,0,0,0
31737576,140602270,45076202,,,0,0,0
31737580,140602274,45076206,,,0,0,0
31737584,140602278,45076210,,,0,0,0
31737588,140602282,45076214,,,0,0,0
31737592,140602286,45076218,,,1,1,1
31737596,140602290,45076222,,,0,0,0
31737604,140602298,45076230,,,0,0,0
31737608,140602302,45076234,,,0,0,0
31737612,140602306,45076238,,,0,0,0
31737616,140602310,45076242,,,0,0,0
31737624,140602318,45076250,,,0,0,0
31737632,140602326,45076258,,,0,0,0
31737640,140602334,45076266,,,0,0,0
31737644,140602338,45076270,,,0,0,0
31737648,140602342,45076274,,,0,0,0
31737652,140602346,45076278,,,1,1,1
31737656,140602350,45076282,,,0,0,0
31737660,140602354,45076286,,,1,1,1
31737668,140602362,45076294,,,0,0,0
31737672,140602366,45076298,,,0,0,0
31737676,140602370,45076302,,,1,1,1
31737680,140602374,45076306,,,0,0,0
31737688,140602382,45076314,,,1,1,1
31737710,140602404,45076336,,,0,0,0
31737718,140602412,45076344,,,0,0,0
31737722,140602416,45076348,,,0,0,0
31737726,140602420,45076352,,,0,0,0
31737730,140602424,45076356,,,1,1,1
31737742,140602436,45076368,,,1,1,1
31737746,140602440,45076372,,,0,0,0
31737750,140602444,45076376,,,1,1,1
31737754,140602448,45076380,,,0,0,0
31737758,140602452,45076384,,,0,0,0
31737762,140602456,45076388,,,0,0,0
31737766,140602460,45076392,,,0,0,0
31737770,140602464,45076396,,,0,0,0
31737774,140602468,45076400,,,0,0,0
31737778,140602472,45076404,,,0,0,0
31737782,140602476,45076408,,,0,0,0
31737786,140602480,45076412,,,0,0,0
31737790,140602484,45076416,,,0,0,0
31737794,140602488,45076420,,,0,0,0
31737798,140602492,45076424,,,0,0,0
31737806,140602500,45076432,,,0,0,0
31737810,140602504,45076436,,,0,0,0
31737814,140602508,45076440,,,0,0,0
31737818,140602512,45076444,,,0,0,0
31737822,140602516,45076448,,,0,0,0
31737826,140602520,45076452,,,0,0,0
31737830,140602524,45076456,,,0,0,0
31737834,140602528,45076460,,,0,0,0
31737838,140602532,45076464,,,0,0,0
31737842,140602536,45076468,,,0,0,0
31737846,140602540,45076472,,,0,0,0
31737850,140602544,45076476,,,0,0,0
31737854,140602548,45076480,,,0,0,0
