contract_id,maatschappij_id,maatschappij,afloopdatum,overgenomen,polisnummer,commentaar,ondernomen,bevestigd,mandaat
39580974,,,0000-00-00,0,,,,0,0
39580986,,,0000-00-00,0,,,,0,0
39582102,,,0000-00-00,0,,,,0,0
39583595,,,0000-00-00,0,,,,0,0
39584616,,,0000-00-00,0,,,,0,0
39584685,,,0000-00-00,0,,,,0,0
39584748,,58243830,0000-00-00,1,52955088,,,0,0
39584994,,,0000-00-00,0,,,,0,0
39585569,,,0000-00-00,0,,,,0,0
39585642,,58189241,0000-00-00,1,,,,0,0
39585681,,,0000-00-00,0,,,,0,0
39585684,,,0000-00-00,0,,,,0,0
39586110,,,0000-00-00,0,,,,0,0
39586302,,,0000-00-00,0,,,,0,0
39587184,,58189233,0000-00-00,1,,,,0,0
39587328,,,0000-00-00,0,,,,0,0
39587460,,,0000-00-00,0,,,,0,0
39588459,,,0000-00-00,0,,,,0,0
39588744,,,0000-00-00,0,,,,0,0
39588962,,,0000-00-00,0,,,,0,0
39589016,,,0000-00-00,0,,,,0,0
39590745,,,0000-00-00,0,,,,0,0
39591525,,,0000-00-00,0,,,,0,0
39591860,,,0000-00-00,0,,,,0,0
39592148,,,0000-00-00,0,,,,0,0
39593453,,,0000-00-00,0,,,,0,0
39593594,,,0000-00-00,0,,,,0,0
39594117,,,0000-00-00,0,,,,0,0
39594129,,,0000-00-00,0,,,,0,0
39594909,,,0000-00-00,0,,,,0,0
39595424,,,0000-00-00,0,,,,0,0
39596736,,,0000-00-00,0,,,,0,0
39596943,,,0000-00-00,0,,,,0,0
39597720,,,0000-00-00,0,,,,0,0
39597771,,,0000-00-00,0,,,,0,0
39597774,,,0000-00-00,0,,,,0,0
39597777,,,0000-00-00,0,,,,0,0
39597959,,,0000-00-00,0,,,,0,0
39598056,,,0000-00-00,0,,,,0,0
39598173,,,0000-00-00,0,,,,0,0
39599079,,,0000-00-00,0,,,,0,0
39599352,,,0000-00-00,0,,,,0,0
39599358,,,0000-00-00,0,,,,0,0
39599397,,,0000-00-00,0,,,,0,0
39599400,,,0000-00-00,0,,,,0,0
39600036,,,0000-00-00,0,,,,0,0
39600153,,,0000-00-00,0,,,,0,0
39600326,,,0000-00-00,0,,,,0,0
39600635,,,0000-00-00,1,"5N12865 en 5Q69153",,,0,0
39609404,,,0000-00-00,1,5Q13910,,,0,0
39609821,,,0000-00-00,0,,,,0,0
39610763,,,0000-00-00,0,,,,0,0
39611922,,,0000-00-00,0,,,,0,0
39612105,,,0000-00-00,0,,,,0,0
39612108,,,0000-00-00,0,,,,0,0
39612881,,,0000-00-00,0,,,,0,0
39613425,,,0000-00-00,0,,,,0,0
39615552,,,0000-00-00,0,,,,0,0
39615936,,,0000-00-00,0,,,,0,0
39615975,,,0000-00-00,0,,,,0,0
39618807,,,0000-00-00,0,,,,0,0
39618854,,,0000-00-00,0,,,,0,0
39618905,,,0000-00-00,0,,,,0,0
39619059,,,0000-00-00,0,,,,0,0
39619824,,69404235,0000-00-00,1,,,,0,0
39620334,,,0000-00-00,0,,,,0,0
39620564,,58189233,0000-00-00,1,5P54718,,,0,0
39623885,,,0000-00-00,0,,,,0,0
39624006,,,0000-00-00,0,,,,0,0
39625028,,,0000-00-00,0,,,,0,0
39626445,,,0000-00-00,0,,,,0,0
39626598,,,0000-00-00,0,,,,0,0
39627351,,,0000-00-00,0,,,,0,0
39627495,,,0000-00-00,0,,,,0,0
39627891,,,0000-00-00,0,,,,0,0
39627939,,,0000-00-00,0,,,,0,0
39628536,,,0000-00-00,0,,,,0,0
39628875,,,0000-00-00,0,,,,0,0
39628989,,,0000-00-00,0,,,,0,0
39662667,,,0000-00-00,0,,,,0,0
39695961,,,0000-00-00,0,,,,0,0
39695964,,,0000-00-00,0,,,,0,0
39695967,,,0000-00-00,0,,,,0,0
39699752,,,0000-00-00,0,,,,0,0
39700235,,,0000-00-00,0,,,,0,0
39700853,,,0000-00-00,0,,,,0,0
39700899,,,0000-00-00,0,,,,0,0
39701007,,,0000-00-00,0,,,,0,0
39735675,,,0000-00-00,0,,,,0,0
39736092,,,0000-00-00,0,,,,0,0
39736613,,,0000-00-00,0,,,,0,0
39736638,,,0000-00-00,0,,,,0,0
39736671,,,0000-00-00,0,,,,0,0
39737432,,,0000-00-00,1,5p35626,,,0,0
39737541,,,0000-00-00,0,,,,0,0
39737936,,,0000-00-00,0,,,,0,0
39738455,,,0000-00-00,0,,,,0,0
39738701,,,0000-00-00,0,,,,0,0
39738704,,,0000-00-00,0,,,,0,0
39738798,,,0000-00-00,0,,,,0,0
39738816,,,0000-00-00,0,,,,0,0
39738819,,,0000-00-00,0,,,,0,0
39738900,,,0000-00-00,0,,,,0,0
39739313,,,0000-00-00,0,,,,0,0
39772488,,,0000-00-00,0,,,,0,0
39772668,,,0000-00-00,0,,,,0,0
39774005,,,0000-00-00,0,,,,0,0
39774527,,,0000-00-00,0,,,,0,0
39774717,,,0000-00-00,0,,,,0,0
39775082,,,0000-00-00,0,,,,0,0
39775421,,,0000-00-00,0,,,,0,0
39776504,,58144691,0000-00-00,1,,,,0,0
39777467,,,0000-00-00,0,,,,0,0
39777470,,,0000-00-00,0,,,,0,0
39777473,,,0000-00-00,1,624174449,,,0,0
39777719,,,0000-00-00,0,,,,0,0
39777884,,,0000-00-00,0,,,,0,0
39778229,,,0000-00-00,0,,,,0,0
39778482,,,0000-00-00,0,,,,0,0
39779304,,,0000-00-00,0,,,,0,0
39779469,,,0000-00-00,0,,,,0,0
39779571,,58243830,0000-00-00,1,,,,0,0
39779574,,58243830,0000-00-00,1,,,,0,0
39779577,,,0000-00-00,0,,,,0,0
39779670,,,0000-00-00,1,5U95397,,,0,0
39779706,,,0000-00-00,0,,,,0,0
39814457,,,0000-00-00,0,,,,0,0
39814527,,,0000-00-00,0,,,,0,0
39815558,,,0000-00-00,0,,,,0,0
39815797,,,0000-00-00,0,,,,0,0
39815812,,,0000-00-00,0,,,,0,0
39816334,,,0000-00-00,0,,,,0,0
39851202,,,0000-00-00,0,,,,0,0
39853518,,,0000-00-00,0,,,,0,0
39853740,,,0000-00-00,0,,,,0,0
39853773,,,0000-00-00,0,,,,0,0
39854040,,,0000-00-00,0,,,,0,0
39854605,,,0000-00-00,0,,,,0,0
39854659,,,0000-00-00,0,,,,0,0
39855106,,,0000-00-00,0,,,,0,0
39855741,,,0000-00-00,0,,,,0,0
39858481,,,0000-00-00,0,,,,0,0
39858786,,,0000-00-00,1,5N41717,,,0,0
39858835,,,0000-00-00,0,,,,0,0
39858838,,,0000-00-00,0,,,,0,0
39859906,,,0000-00-00,0,,,,0,0
39861594,,,0000-00-00,0,,,,0,0
39862209,,,0000-00-00,0,,,,0,0
39862605,,,0000-00-00,0,,,,0,0
39863829,,,0000-00-00,0,,,,0,0
39864726,,,0000-00-00,0,,,,0,0
39865146,,,0000-00-00,0,,,,0,0
39865779,,,0000-00-00,0,,,,0,0
39865929,,,0000-00-00,0,,,,0,0
39865941,,,0000-00-00,0,,,,0,0
39866184,,,0000-00-00,0,,,,0,0
39866733,,,0000-00-00,0,,,,0,0
39866736,,,0000-00-00,0,,,,0,0
39867243,,,0000-00-00,0,,,,0,0
39867804,,,0000-00-00,0,,,,0,0
39868413,,,0000-00-00,0,,,,0,0
39868941,,,0000-00-00,0,,,,0,0
39869059,,,0000-00-00,0,,,,0,0
39870258,,78353945,0000-00-00,1,,,,0,0
39870640,,,0000-00-00,0,,,,0,0
39871483,,,0000-00-00,0,,,,0,0
39871599,,,0000-00-00,0,,,,0,0
39871731,,58189233,0000-00-00,1,5T40049,,,0,0
39871743,,,0000-00-00,0,,,,0,0
39871749,,,0000-00-00,0,,,,0,0
39872352,,,0000-00-00,0,,,,0,0
39872367,,,0000-00-00,0,,,,0,0
39872631,,,0000-00-00,0,,,,0,0
39872739,,,0000-00-00,0,,,,0,0
39873805,,,0000-00-00,0,,,,0,0
39873993,,,0000-00-00,0,,,,0,0
39875818,,,0000-00-00,0,,,,0,0
39876688,,58356008,0000-00-00,1,,,,0,0
39876714,,58356008,0000-00-00,1,,,,0,0
39876735,,,0000-00-00,0,,,,0,0
39877233,,,0000-00-00,0,,,,0,0
39877336,,,0000-00-00,0,,,,0,0
39877401,,,0000-00-00,0,,,,0,0
39878637,,,0000-00-00,0,,,,0,0
39878649,,,0000-00-00,0,,,,0,0
39878655,,,0000-00-00,0,,,,0,0
39883839,,,0000-00-00,0,,,,0,0
39883977,,,0000-00-00,0,,,,0,0
39884034,,,0000-00-00,0,,,,0,0
39884127,,,0000-00-00,0,,,,0,0
39884389,,,0000-00-00,0,,,,0,0
39885087,,,0000-00-00,0,,,,0,0
39885996,,,0000-00-00,0,,,,0,0
39886017,,,0000-00-00,0,,,,0,0
39886279,,58189233,0000-00-00,1,5K68522,,,0,0
39886324,,,0000-00-00,0,,,,0,0
39887221,,,0000-00-00,0,,,,0,0
39887644,,,0000-00-00,1,5Q27371,,,0,0
39891723,,,0000-00-00,0,,,,0,0
39892918,,58189233,0000-00-00,1,,,,0,0
39893070,,,0000-00-00,0,,,,0,0
39893106,,,0000-00-00,0,,,,0,0
39893403,,,0000-00-00,0,,,,0,0
39893883,,,0000-00-00,0,,,,0,0
39894483,,,0000-00-00,0,,,,0,0
39898716,,,0000-00-00,0,,,,0,0
39899136,,,0000-00-00,0,,,,0,0
39899139,,,0000-00-00,0,,,,0,0
39899164,,,0000-00-00,0,,,,0,0
39899223,,,0000-00-00,0,,,,0,0
39899226,,,0000-00-00,0,,,,0,0
39899341,,,0000-00-00,0,,,,0,0
39899757,,,0000-00-00,0,,,,0,0
39900532,,,0000-00-00,0,,,,0,0
39900535,,,0000-00-00,0,,,,0,0
39901761,,,0000-00-00,0,,,,0,0
39902224,,,0000-00-00,0,,,,0,0
39902656,,,0000-00-00,0,,,,0,0
39902685,,,0000-00-00,0,,,,0,0
39903042,,,0000-00-00,0,,,,0,0
39904978,,,0000-00-00,0,,,,0,0
39905010,,,0000-00-00,0,,,,0,0
39905238,,,0000-00-00,0,,,,0,0
39905244,,,0000-00-00,0,,,,0,0
39905250,,,0000-00-00,0,,,,0,0
39905700,,,0000-00-00,0,,,,0,0
39906211,,,0000-00-00,0,,,,0,0
39907155,,,0000-00-00,0,,,,0,0
39908262,,,0000-00-00,0,,,,0,0
39908275,,,0000-00-00,0,,,,0,0
39908278,,,0000-00-00,0,,,,0,0
39908389,,,0000-00-00,0,,,,0,0
39909000,,,0000-00-00,0,,,,0,0
39909213,,,0000-00-00,0,,,,0,0
39909562,,,0000-00-00,0,,,,0,0
39909894,,,0000-00-00,0,,,,0,0
39910491,,,0000-00-00,0,,,,0,0
39910626,,,0000-00-00,0,,,,0,0
39910629,,,0000-00-00,0,,,,0,0
39912243,,,0000-00-00,0,,,,0,0
39912261,,,0000-00-00,0,,,,0,0
39912780,,58243830,0000-00-00,1,,,,0,0
39913245,,,0000-00-00,0,,,,0,0
39913653,,,0000-00-00,0,,,,0,0
39913977,,,0000-00-00,0,,,,0,0
39914677,,,0000-00-00,0,,,,0,0
39914722,,58243830,0000-00-00,1,,,,0,0
39914821,,,0000-00-00,0,,,,0,0
39915420,,,0000-00-00,0,,,,0,0
39915439,,,0000-00-00,0,,,,0,0
39915442,,,0000-00-00,0,,,,0,0
39915648,,,0000-00-00,0,,,,0,0
39915651,,,0000-00-00,0,,,,0,0
39915903,,,0000-00-00,0,,,,0,0
39916680,,,0000-00-00,0,,,,0,0
39916810,,,0000-00-00,0,,,,0,0
39917451,,78353945,0000-00-00,1,600444624,,,0,0
39918057,,,0000-00-00,0,,,,0,0
39918066,,,0000-00-00,0,,,,0,0
39918651,,,0000-00-00,0,,,,0,0
39919209,,,0000-00-00,0,,,,0,0
39919302,,,0000-00-00,0,,,,0,0
39919846,,,0000-00-00,0,,,,0,0
39920154,,,0000-00-00,0,,,,0,0
39921018,,,0000-00-00,0,,,,0,0
39921300,,,0000-00-00,0,,,,0,0
39923937,,,0000-00-00,0,,,,0,0
39923946,,,0000-00-00,0,,,,0,0
39924403,,,0000-00-00,0,,,,0,0
39925183,,,0000-00-00,0,,,,0,0
39925186,,,0000-00-00,0,,,,0,0
39926731,,,0000-00-00,0,,,,0,0
39927009,,,0000-00-00,0,,,,0,0
39927853,,,0000-00-00,0,,,,0,0
39927960,,,0000-00-00,0,,,,0,0
39928002,,,0000-00-00,0,,,,0,0
39928884,,,0000-00-00,0,,,,0,0
39929008,,58189233,0000-00-00,1,,,,0,0
39929286,,,0000-00-00,0,,,,0,0
39929403,,,0000-00-00,0,,,,0,0
39931935,,,0000-00-00,0,,,,0,0
39932002,,,0000-00-00,0,,,,0,0
39932254,,,0000-00-00,0,,,,0,0
39932367,,,0000-00-00,0,,,,0,0
39932383,,,0000-00-00,0,,,,0,0
39932512,,58243830,0000-00-00,1,,,,0,0
39933568,,,0000-00-00,0,,,,0,0
39934260,,,0000-00-00,0,,,,0,0
39934261,,,0000-00-00,0,,,,0,0
39934398,,,0000-00-00,0,,,,0,0
39935952,,,0000-00-00,0,,,,0,0
39936138,,,0000-00-00,0,,,,0,0
39936999,,,0000-00-00,0,,,,0,0
39938572,,58189233,0000-00-00,1,,,,0,0
39938715,,,0000-00-00,0,,,,0,0
39938730,,,0000-00-00,0,,,,0,0
39939612,,,0000-00-00,0,,,,0,0
39939618,,,0000-00-00,0,,,,0,0
39939687,,,0000-00-00,0,,,,0,0
39939690,,,0000-00-00,0,,,,0,0
39939969,,,0000-00-00,0,,,,0,0
39939972,,,0000-00-00,0,,,,0,0
39940032,,,0000-00-00,0,,,,0,0
39940086,,,0000-00-00,0,,,,0,0
39940536,,,0000-00-00,0,,,,0,0
39941653,,,0000-00-00,0,,,,0,0
39941949,,,0000-00-00,0,,,,0,0
39942046,,58189233,0000-00-00,1,5E25407,,,0,0
39942465,,,0000-00-00,0,,,,0,0
39942879,,58243830,0000-00-00,1,,,,0,0
39943164,,58190609,0000-00-00,1,624221136,,,0,0
39943167,,,0000-00-00,0,,,,0,0
39943170,,,0000-00-00,0,,,,0,0
39943209,,,0000-00-00,0,,,,0,0
39944172,,,0000-00-00,0,,,,0,0
39944730,,,0000-00-00,0,,,,0,0
39944818,,,0000-00-00,0,,,,0,0
39944860,,79251222,0000-00-00,1,2013491,,,0,0
39946038,,,0000-00-00,0,,,,0,0
39946672,,,0000-00-00,0,,,,0,0
39946791,,,0000-00-00,0,,,,0,0
39947305,,,0000-00-00,0,,,,0,0
39947347,,,0000-00-00,0,,,,0,0
39948222,,,0000-00-00,0,,,,0,0
39948286,,,0000-00-00,0,,,,0,0
39948319,,,0000-00-00,0,,,,0,0
39948322,,,0000-00-00,0,,,,0,0
39948342,,,0000-00-00,0,,,,0,0
39948954,,,0000-00-00,0,,,,0,0
39949056,,,0000-00-00,0,,,,0,0
39949267,,,0000-00-00,0,,,,0,0
39949344,,,0000-00-00,0,,,,0,0
39949386,,78353945,0000-00-00,1,29493868,,,0,0
39949581,,,0000-00-00,0,,,,0,0
39949989,,,0000-00-00,0,,,,0,0
39950358,,,0000-00-00,0,,,,0,0
39950386,,,0000-00-00,0,,,,0,0
39950896,,,0000-00-00,0,,,,0,0
39952320,,,0000-00-00,0,,,,0,0
39952752,,,0000-00-00,0,,,,0,0
39952861,,,0000-00-00,0,,,,0,0
39953394,,,0000-00-00,0,,,,0,0
39953589,,,0000-00-00,0,,,,0,0
39954150,,,0000-00-00,0,,,,0,0
39954171,,,0000-00-00,0,,,,0,0
39955407,,,0000-00-00,0,,,,0,0
39957502,,,0000-00-00,0,,,,0,0
39957528,,,0000-00-00,0,,,,0,0
39958371,,,0000-00-00,0,,,,0,0
39962119,,,0000-00-00,0,,,,0,0
39962832,,,0000-00-00,0,,,,0,0
39965380,,,0000-00-00,0,,,,0,0
39965931,,,0000-00-00,0,,,,0,0
39965943,,,0000-00-00,0,,,,0,0
39965958,,,0000-00-00,0,,,,0,0
39965964,,,0000-00-00,0,,,,0,0
39967113,,,0000-00-00,0,,,,0,0
39967428,,,0000-00-00,0,,,,0,0
39967497,,,0000-00-00,0,,,,0,0
39967608,,,0000-00-00,0,,,,0,0
39968773,,,0000-00-00,0,,,,0,0
39969528,,,0000-00-00,0,,,,0,0
39970371,,58189233,0000-00-00,1,5N88096,,,0,0
39971452,,,0000-00-00,0,,,,0,0
39971584,,,0000-00-00,0,,,,0,0
39972336,,,0000-00-00,0,,,,0,0
39972348,,,0000-00-00,0,,,,0,0
39972681,,,0000-00-00,0,,,,0,0
39973567,,,0000-00-00,0,,,,0,0
39973734,,,0000-00-00,0,,,,0,0
39973740,,,0000-00-00,0,,,,0,0
39973806,,,0000-00-00,0,,,,0,0
39975660,,,0000-00-00,0,,,,0,0
39976761,,,0000-00-00,0,,,,0,0
39976770,,,0000-00-00,0,,,,0,0
39976774,,,0000-00-00,0,,,,0,0
39982596,,,0000-00-00,0,,,,0,0
39982819,,,0000-00-00,0,,,,0,0
39982822,,,0000-00-00,0,,,,0,0
39984691,,,0000-00-00,0,,,,0,0
39985317,,,0000-00-00,0,,,,0,0
39985753,,,0000-00-00,0,,,,0,0
39986610,,,0000-00-00,0,,,,0,0
39986874,,58144691,0000-00-00,1,1295561,,,0,0
39986877,,,0000-00-00,0,,,,0,0
39986880,,,0000-00-00,0,,,,0,0
39986898,,,0000-00-00,0,,,,0,0
39986967,,,0000-00-00,0,,,,0,0
39987946,,,0000-00-00,0,,,,0,0
39991068,,,0000-00-00,0,,,,0,0
39991122,,,0000-00-00,0,,,,0,0
39993852,,,0000-00-00,0,,,,0,0
39994062,,,0000-00-00,0,,,,0,0
39994701,,,0000-00-00,0,,,,0,0
39995350,,,0000-00-00,0,,,,0,0
39995952,,,0000-00-00,0,,,,0,0
39996523,,,0000-00-00,0,,,,0,0
39997050,,,0000-00-00,0,,,,0,0
39997651,,,0000-00-00,0,,,,0,0
39998017,,,0000-00-00,0,,,,0,0
39998020,,,0000-00-00,0,,,,0,0
39998023,,,0000-00-00,0,,,,0,0
39998071,,,0000-00-00,0,,,,0,0
39998157,,,0000-00-00,0,,,,0,0
39998580,,,0000-00-00,0,,,,0,0
39998583,,,0000-00-00,0,,,,0,0
39998596,,,0000-00-00,0,,,,0,0
39998916,,,0000-00-00,0,,,,0,0
39999007,,,0000-00-00,0,,,,0,0
40070547,,,0000-00-00,0,,,,0,0
40070767,,,0000-00-00,0,,,,0,0
40234224,,,0000-00-00,0,,,,0,0
40234227,,,0000-00-00,0,,,,0,0
40235047,,58189241,0000-00-00,1,,,,0,0
40236240,,,0000-00-00,0,,,,0,0
40237090,,,0000-00-00,0,,,,0,0
40237228,,58144691,0000-00-00,1,,,,0,0
40237764,,,0000-00-00,0,,,,0,0
40237906,,,0000-00-00,0,,,,0,0
40237960,,58189241,0000-00-00,1,2252/55734699,,,0,0
40238328,,,0000-00-00,0,,,,0,0
40239195,,,0000-00-00,0,,,,0,0
40239885,,,0000-00-00,0,,,,0,0
40239972,,,0000-00-00,0,,,,0,0
40240284,,,0000-00-00,0,,,,0,0
40486590,,,0000-00-00,0,,,,0,0
40487427,,,0000-00-00,1,5I50231,,,0,0
40550247,,,0000-00-00,0,,,,0,0
40651506,,,0000-00-00,0,,,,0,0
40651573,,,0000-00-00,0,,,,0,0
40651695,,,0000-00-00,0,,,,0,0
40815432,,,0000-00-00,0,,,,0,0
40815619,,,0000-00-00,0,,,,0,0
40815769,,,0000-00-00,0,,,,0,0
40815957,,,0000-00-00,0,,,,0,0
40816098,,,0000-00-00,0,,,,0,0
40816183,,,0000-00-00,0,,,,0,0
40816683,,,0000-00-00,0,,,,0,0
40816695,,,0000-00-00,0,,,,0,0
40850409,,,0000-00-00,0,,,,0,0
40850415,,,0000-00-00,0,,,,0,0
40850449,,,0000-00-00,0,,,,0,0
40850619,,,0000-00-00,0,,,,0,0
40851961,,,0000-00-00,0,,,,0,0
40886079,,,0000-00-00,0,,,,0,0
40886412,,,0000-00-00,0,,,,0,0
40887711,,,0000-00-00,0,,,,0,0
40887732,,,0000-00-00,0,,,,0,0
40922689,,,0000-00-00,0,,,,0,0
40922833,,,0000-00-00,0,,,,0,0
40924356,,,0000-00-00,0,,,,0,0
40924815,,,0000-00-00,0,,,,0,0
40925928,,,0000-00-00,0,,,,0,0
40926526,,,0000-00-00,0,,,,0,0
40926543,,,0000-00-00,0,,,,0,0
40926571,,,0000-00-00,0,,,,0,0
40927432,,,0000-00-00,0,,,,0,0
40927548,,,0000-00-00,0,,,,0,0
40928674,,,0000-00-00,0,,,,0,0
40928895,,58189233,0000-00-00,1,,,,0,0
40939842,,,0000-00-00,0,,,,0,0
40940160,,,0000-00-00,0,,,,0,0
40940340,,58189233,0000-00-00,1,,,,0,0
40941567,,,0000-00-00,0,,,,0,0
40941655,,,0000-00-00,0,,,,0,0
40941799,,,0000-00-00,0,,,,0,0
40941805,,,0000-00-00,0,,,,0,0
40942848,,,0000-00-00,0,,,,0,0
40943151,,,0000-00-00,0,,,,0,0
40943278,,,0000-00-00,0,,,,0,0
40943314,,,0000-00-00,0,,,,0,0
40943358,,,0000-00-00,0,,,,0,0
40943413,,,0000-00-00,0,,,,0,0
40943679,,,0000-00-00,0,,,,0,0
40944072,,,0000-00-00,0,,,,0,0
40944439,,,0000-00-00,0,,,,0,0
40947189,,58190613,0000-00-00,1,71223417,,,0,0
40947402,,,0000-00-00,0,,,,0,0
40947858,,78353945,0000-00-00,1,,,,0,0
40948312,,,0000-00-00,0,,,,0,0
40948587,,,0000-00-00,0,,,,0,0
40949448,,,0000-00-00,0,,,,0,0
40949617,,,0000-00-00,0,,,,0,0
40949623,,69404235,0000-00-00,1,110000070242,,,0,0
40951368,,,0000-00-00,0,,,,0,0
40951377,,58243830,0000-00-00,1,,,,0,0
40951386,,58243830,0000-00-00,1,,,,0,0
40951851,,,0000-00-00,0,,,,0,0
40951854,,,0000-00-00,0,,,,0,0
40952368,,,0000-00-00,0,,,,0,0
40952505,,58189233,0000-00-00,1,,,,0,0
40953256,,,0000-00-00,0,,,,0,0
40953712,,,0000-00-00,0,,,,0,0
40956177,,,0000-00-00,0,,,,0,0
40956186,,,0000-00-00,0,,,,0,0
40956541,,,0000-00-00,0,,,,0,0
40956625,,,0000-00-00,0,,,,0,0
40956640,,58144691,0000-00-00,1,1379310,,,0,0
40956643,,,0000-00-00,0,,,,0,0
40956841,,,0000-00-00,0,,,,0,0
40957306,,58189241,0000-00-00,1,17113032,,,0,0
40959417,,,0000-00-00,0,,,,0,0
40960686,,,0000-00-00,0,,,,0,0
40961536,,,0000-00-00,0,,,,0,0
40961604,,,0000-00-00,0,,,,0,0
40961761,,,0000-00-00,0,,,,0,0
40961775,,78353945,0000-00-00,1,,,,0,0
40962331,,78353945,0000-00-00,1,,,,0,0
40962438,,,0000-00-00,0,,,,0,0
40962450,,,0000-00-00,0,,,,0,0
40962453,,,0000-00-00,0,,,,0,0
40962627,,,0000-00-00,0,,,,0,0
40966566,,,0000-00-00,0,,,,0,0
40966684,,,0000-00-00,0,,,,0,0
40966689,,,0000-00-00,0,,,,0,0
40967382,,,0000-00-00,0,,,,0,0
40967388,,,0000-00-00,0,,,,0,0
40967393,,,0000-00-00,0,,,,0,0
40967430,,,0000-00-00,0,,,,0,0
40967450,,,0000-00-00,0,,,,0,0
40967574,,,0000-00-00,0,,,,0,0
40967933,,,0000-00-00,0,,,,0,0
40968425,,,0000-00-00,0,,,,0,0
40969065,,,0000-00-00,0,,,,0,0
40976288,,,0000-00-00,0,,,,0,0
40976291,,,0000-00-00,0,,,,0,0
40976427,,,0000-00-00,0,,,,0,0
40976700,,,0000-00-00,0,,,,0,0
40977195,,,0000-00-00,0,,,,0,0
40979462,,,0000-00-00,0,,,,0,0
40979489,,,0000-00-00,0,,,,0,0
40979751,,,0000-00-00,0,,,,0,0
40980429,,,0000-00-00,0,,,,0,0
40980435,,,0000-00-00,0,,,,0,0
40980639,,,0000-00-00,0,,,,0,0
40980833,,,0000-00-00,0,,,,0,0
40981047,,,0000-00-00,0,,,,0,0
40981224,,,0000-00-00,0,,,,0,0
40981352,,,0000-00-00,0,,,,0,0
40982150,,,0000-00-00,0,,,,0,0
40982531,,,0000-00-00,0,,,,0,0
40983134,,,0000-00-00,0,,,,0,0
40983192,,,0000-00-00,0,,,,0,0
40984674,,,0000-00-00,0,,,,0,0
40985370,,,0000-00-00,0,,,,0,0
40985481,,,0000-00-00,0,,,,0,0
40985538,,58144691,0000-00-00,1,1289746,,,0,0
40985541,,,0000-00-00,0,,,,0,0
40985907,,,0000-00-00,0,,,,0,0
40986543,,,0000-00-00,0,,,,0,0
40986626,,,0000-00-00,0,,,,0,0
40987448,,,0000-00-00,0,,,,0,0
40987908,,58243830,0000-00-00,1,,,,0,0
40988708,,,0000-00-00,0,,,,0,0
40989540,,,0000-00-00,0,,,,0,0
40989731,,,0000-00-00,0,,,,0,0
40989804,,,0000-00-00,0,,,,0,0
40990359,,,0000-00-00,0,,,,0,0
40990430,,,0000-00-00,0,,,,0,0
40991363,,,0000-00-00,0,,,,0,0
40992616,,,0000-00-00,0,,,,0,0
40992618,,,0000-00-00,0,,,,0,0
40992620,,,0000-00-00,0,,,,0,0
40993919,,,0000-00-00,0,,,,0,0
40993950,,,0000-00-00,0,,,,0,0
40994331,,,0000-00-00,0,,,,0,0
40996136,,,0000-00-00,0,,,,0,0
40996139,,,0000-00-00,0,,,,0,0
40996462,,,0000-00-00,0,,,,0,0
40996494,,,0000-00-00,0,,,,0,0
40996773,,,0000-00-00,0,,,,0,0
40996804,,58507493,0000-00-00,1,,,,0,0
40998112,,,0000-00-00,0,,,,0,0
40999787,,,0000-00-00,0,,,,0,0
41000143,,,0000-00-00,0,,,,0,0
41001130,,,0000-00-00,0,,,,0,0
41002717,,,0000-00-00,0,,,,0,0
41003824,,,0000-00-00,0,,,,0,0
41004028,,,0000-00-00,0,,,,0,0
41005873,,,0000-00-00,0,,,,0,0
41006701,,,0000-00-00,0,,,,0,0
41008067,,,0000-00-00,0,,,,0,0
41008070,,,0000-00-00,0,,,,0,0
41009008,,,0000-00-00,0,,,,0,0
41009321,,58189233,0000-00-00,1,,,,0,0
41009440,,,0000-00-00,0,,,,0,0
41009720,,,0000-00-00,0,,,,0,0
41010055,,,0000-00-00,0,,,,0,0
41010382,,,0000-00-00,0,,,,0,0
41010604,,,0000-00-00,0,,,,0,0
41010733,,,0000-00-00,0,,,,0,0
41011276,,,0000-00-00,0,,,,0,0
41011279,,,0000-00-00,0,,,,0,0
41011282,,,0000-00-00,0,,,,0,0
41011288,,,0000-00-00,0,,,,0,0
41011294,,,0000-00-00,0,,,,0,0
41011300,,,0000-00-00,0,,,,0,0
41011309,,,0000-00-00,0,,,,0,0
41011321,,,0000-00-00,0,,,,0,0
41011327,,,0000-00-00,0,,,,0,0
41011333,,,0000-00-00,0,,,,0,0
41011339,,,0000-00-00,0,,,,0,0
41011351,,,0000-00-00,0,,,,0,0
41011453,,,0000-00-00,0,,,,0,0
41011601,,,0000-00-00,0,,,,0,0
41011633,,,0000-00-00,0,,,,0,0
41011648,,,0000-00-00,0,,,,0,0
41011766,,,0000-00-00,0,,,,0,0
41011978,,,0000-00-00,0,,,,0,0
41012020,,58243830,0000-00-00,1,,,,0,0
41012552,,,0000-00-00,0,,,,0,0
41012741,,,0000-00-00,0,,,,0,0
41012756,,,0000-00-00,0,,,,0,0
41012759,,,0000-00-00,0,,,,0,0
41012762,,,0000-00-00,0,,,,0,0
41012765,,,0000-00-00,0,,,,0,0
41012773,,,0000-00-00,0,,,,0,0
41013040,,,0000-00-00,0,,,,0,0
41013496,,,0000-00-00,0,,,,0,0
41013661,,,0000-00-00,0,,,,0,0
41013769,,,0000-00-00,0,,,,0,0
41013934,,,0000-00-00,0,,,,0,0
