brkl_id,blockretours_id,brpnr,bet_id,contract_id,kwijting_id,manual
48969047,75059935,1,139341286,39459768,114298725,0
48973813,75069959,1,139509812,39461186,114299952,0
48973816,75069962,1,139509812,39461189,114299958,0
48973979,75070582,1,139307437,39434873,114300282,0
48974041,75070828,1,126005421,39461325,114301031,0
48974367,75070799,1,139483444,39398720,114301173,0
48974375,75072172,1,139417054,39459987,114302664,0
48974392,75072238,1,139417054,39459987,114302667,0
48974605,75072914,1,129400959,35851265,114302684,0
48975053,75074095,1,133644765,36507171,114304287,0
48975056,75074098,1,133644765,36507168,114304290,0
48975059,75074101,1,133644765,36507177,114304293,0
48975065,75074107,1,133644765,36507177,114304293,0
48975068,75074110,1,133644765,36507171,114304287,0
48975071,75074113,1,133644765,36507171,114304287,0
48975074,75074116,1,133644765,36507168,114304290,0
48975569,75076423,1,139512474,39462714,114306117,0
48976778,75076823,1,139487411,39462777,114316385,0
48976781,75076828,1,139487411,39462780,114316388,0
48977137,75079574,1,139262852,,114317103,0
48977228,75079915,1,126004461,39462540,114317255,0
48978812,75084176,1,139345040,39465039,114320372,0
48980713,75090820,1,126005913,38242395,114329210,0
48989482,75104177,1,138712050,39468174,114331733,0
48991988,75107714,1,139415980,39466248,114336726,0
48997954,75125324,1,126710225,37047282,114343697,0
48998650,75128566,1,126485138,38625699,114344979,0
48999311,75130811,1,137275486,36917020,114344715,0
49000019,75133145,1,139504505,39449858,114361509,0
49000022,75133151,1,139504505,39449864,114361533,0
49000502,75134972,1,136632880,39229397,114362727,0
49000909,75136547,1,126088564,39474084,114363114,0
49002049,75141728,1,135803329,36847622,114372992,0
49002064,75141959,1,128680560,38204410,114374873,0
49002166,75142396,1,135803329,36847622,114372995,0
49002854,75144985,1,139380577,39372650,114373002,0
49004053,75151324,1,129255915,38296823,114377720,0
49004056,75151327,1,129255915,38296826,114377723,0
49005563,75153365,1,129256074,39477531,114381345,0
49010177,75153926,0,137016739,38939480,114381554,0
49010180,75153926,1,132601448,38561169,114381557,0
49011152,75154769,1,139461001,39479289,114384237,0
49012211,75160010,1,139521438,39479106,114384255,0
49066756,75165358,1,136632880,38604730,114400176,0
49067267,75166967,1,126710225,39480240,114404208,0
49067293,75167027,1,126004865,38723677,114404544,0
49067398,75167407,1,126710225,39480240,114405104,0
49068224,75169066,1,129791787,39459423,114405681,0
49069822,75173069,1,139521183,39479109,114408801,0
49073570,75173887,1,139521183,39479109,114408801,0
49074154,75174517,1,139522320,39480527,114411056,0
49074157,75174520,1,139522320,39480535,114411059,0
49074161,75174536,1,139522320,39480530,114411062,0
49074164,75174539,1,139522320,39480541,114411065,0
49074167,75174542,1,139522320,39480538,114411074,0
49074577,75176138,1,126485138,38294166,114423749,0
49074905,75177617,1,126485138,36913736,114423896,0
49096648,75179554,1,126008884,39479351,114433979,0
49123522,75183775,1,126004865,38258415,114436407,0
49124192,75187150,1,139494191,39482820,114435306,0
49124363,75187342,1,137948207,39292655,114435872,0
49129601,75193817,1,126291640,35480538,114442534,0
49130096,75195844,1,139524806,39485556,114450774,0
49217051,75292024,1,126291640,39228697,114506592,0
49218128,75294143,1,126709869,39358885,114512906,0
49218439,75295567,1,126291640,39125864,114514781,0
49218802,75296606,1,133736873,38324009,114510714,0
49218973,75297586,1,139256623,39033413,114510840,0
49219073,75297911,1,139527900,39489222,114512891,0
49219157,75298129,1,126004865,39128291,114512888,0
49219160,75298132,1,126004865,39128291,114512888,0
49219667,75300088,1,126049093,39490694,114513516,0
49228297,75307789,1,139483619,39491726,114531084,0
49229215,75309974,1,136888231,38327268,114547215,0
49229218,75309977,1,136888231,39424450,114547221,0
49229384,75311795,1,132597078,37312878,114561419,0
49230448,75316262,1,139380577,39493392,114547743,0
49231610,75321400,1,126004905,33684749,114556050,0
49232293,75323650,1,129791787,39459245,114558285,0
49235735,75330128,1,139144636,39374563,114558021,0
49237165,75332513,1,126005273,39495920,114559526,0
49237168,75332516,1,126005273,39490632,114559577,0
49238288,75334337,1,126004905,33684913,114560043,0
49239500,75336061,1,134461189,39494241,114560528,0
49245178,75347831,1,139532550,39497814,114568059,0
49251403,75357572,1,139499912,39499385,114586560,0
49251893,75359557,1,132601448,37011762,114586868,0
49252106,75360367,1,138724263,39501144,114586890,0
49252167,75357251,1,137995269,39501453,114586944,0
49257422,75366547,1,126405460,,114598344,0
49257582,75366568,1,139535720,39502748,114598236,0
49257585,75366538,1,139535720,39502749,114598242,0
49257588,75366541,1,139535720,39502752,114598245,0
49258082,75371861,1,138986563,38865725,114599859,0
49258583,75374480,1,139388131,39263807,114599882,0
49258879,75376438,1,138780182,39501996,114599885,0
49258898,75376487,1,139303862,39503577,114599661,0
49258943,75376718,1,139352555,39503643,114599658,0
49259050,75377281,1,139352555,39503640,114600035,0
49259213,75378302,1,139352555,39503643,114600099,0
49259462,75380579,1,126005577,39052061,114606204,0
49259465,75380582,1,132597078,39254525,114600584,0
49259468,75380593,1,131414960,36032994,114605745,0
49259471,75380596,1,126405460,39524310,114600587,0
49259768,75381931,1,126005273,39490632,114602598,0
49259910,75378491,1,126709869,39504054,114600342,0
49260028,75383597,1,134461189,39494241,114560528,0
49260689,75386330,1,135947681,39109307,114602607,0
49260809,75386798,1,135074389,39504048,114602895,0
49261003,75387256,1,139147027,38814163,114604949,0
49261069,75387937,1,138780182,36033228,114604881,0
49262579,75396592,1,138770066,39505131,114605862,0
49263118,75400975,1,138780182,36033230,114611043,0
49263121,75400981,1,138780182,39256225,114611031,0
49263812,75405733,1,126049093,36823411,114611052,0
49264145,75408359,1,139380577,39508319,114611514,0
49271350,75411011,0,132601448,38561169,114615188,0
49275922,75424648,1,139380577,39509757,114617754,0
49276277,75425920,1,138770066,38300631,114632283,0
49276342,75426103,1,139141643,39509685,114617702,0
49278109,75433712,1,129402065,38324151,114651590,0
49278199,75434140,1,139539612,39510057,114633063,0
49278383,75435262,1,126710225,39381769,114648075,0
49356500,75443027,1,137948207,39292655,114655890,0
49356605,75443332,1,133169799,39512337,114652632,0
49357885,75449419,1,139454672,39355439,114657239,0
49358296,75450526,1,139514103,39514679,114658053,0
49358417,75451306,1,126005577,39511316,114658295,0
49359445,75455275,1,126710225,35927907,114660803,0
49359473,75455378,1,126119609,33686413,114697466,0
49359508,75455471,1,126710225,36177699,114660794,0
49359557,75455588,1,126710225,39351553,114660797,0
49359568,75455609,1,139019817,39515517,114660774,0
49370245,75465088,0,126173704,36150770,114679462,0
49370248,75465088,1,139278560,39075845,114679465,0
49430543,75509860,1,137938123,36969983,114697505,0
49443650,75511934,1,139527876,39517068,114690513,0
49443871,75512243,1,138723117,39516633,114692997,0
49449398,75513617,1,139380577,39515595,114696195,0
49450912,75513662,1,139380577,39515592,114697271,0
49497298,75523951,1,137012648,36960242,114720108,0
49497301,75523952,1,137012648,37002877,114720111,0
49497304,75523955,1,137012648,36960245,114720117,0
49497307,75523958,1,137012648,38292546,114720120,0
49497311,75523976,1,126004705,38604714,114720093,0
49497314,75523979,1,126004705,38604711,114720099,0
49497341,75524083,1,126005185,39216304,114720282,0
49497367,75524162,1,126005185,39216304,114720903,0
49497725,75525448,1,139393639,39518477,114729611,0
49522823,75558769,1,126710225,36911989,114744803,0
49523408,75559774,1,126710225,35962146,114745103,0
49527122,75561079,1,137948207,39122978,114750990,0
49532837,75562132,1,139463222,39519834,114763308,0
49534550,75565538,1,136888231,39461451,114770039,0
49534706,75566569,1,126710225,39351613,114770042,0
49535165,75567877,1,126710225,39453090,114780729,0
49535438,75569021,1,132750666,39522419,114793346,0
49535441,75569024,1,132750666,39522413,114793343,0
49535468,75569131,1,139307437,39434873,114795723,0
49536764,75575011,1,139543722,39517716,114793380,0
49538701,75577565,1,139543722,39517716,114798302,0
49539074,75578972,1,137654653,36947053,114808211,0
49539077,75578975,1,137654653,36947053,114808211,0
49539920,75583465,1,126710225,35962146,114821207,0
49540112,75584563,1,126710225,36177699,114821210,0
49540126,75584582,1,126710225,36493950,114821213,0
49540151,75584671,1,126710225,38562967,114821219,0
49549877,75599930,1,126004865,38346483,114816654,0
49549880,75599933,1,126004865,38346483,114816654,0
49549994,75600203,1,139547244,39525576,114816449,0
49555081,75607574,1,126054474,33829841,114831153,0
49555084,75607577,1,126054474,39515817,114831165,0
49556072,75610589,1,126710225,39510168,114821798,0
49556119,75610759,1,139547945,39525759,114821223,0
49556594,75612302,1,139547976,39525585,114821259,0
49557028,75613451,1,137847428,36958153,114829958,0
49560059,75613696,1,139547945,39525759,114821223,0
49560197,75614525,1,138069111,37159485,114829943,0
49561108,75618136,1,139547562,39525357,114829949,0
49561492,75619304,1,126018024,36949987,114831105,0
49561551,75619448,1,139550220,39529443,114830745,0
49562298,75622307,1,131622287,39286624,114831537,0
49562507,75623774,1,139324579,39202973,114831855,0
49562983,75625369,1,126004713,39155008,114842901,0
49563478,75628027,1,139415980,39311341,114838974,0
49563481,75628033,1,139415980,39466248,114838977,0
49565366,75634786,1,139416178,39396812,114842937,0
49565369,75634789,1,139416178,39396812,114842940,0
49566215,75637148,1,128861108,39532440,114841854,0
49566248,75637321,1,126004729,36988003,114841907,0
49566509,75640235,1,126054474,39529487,114842967,0
49566512,75640238,1,126054474,33829841,114842970,0
49566982,75642518,1,139551951,39532998,114842481,0
49567190,75643520,1,139552080,39533202,114842745,0
49567964,75647227,1,139354487,39428380,114843792,0
49567967,75647236,1,126005449,33685677,114843789,0
49568263,75648290,1,132861822,39533535,114844668,0
49569832,75654962,1,139553279,39535608,114846719,0
49570384,75656671,1,126005577,39097849,114850587,0
49570387,75656674,1,126005577,37015434,114850590,0
49570390,75656677,1,126005577,37015449,114850593,0
49570393,75656680,1,126005577,39097852,114848397,0
49570396,75656683,1,126005577,39052043,114850596,0
49570399,75656686,1,126005577,37018332,114850599,0
49570483,75656689,1,126005577,39442966,114850602,0
49570486,75656692,1,126005577,37018332,114850599,0
49570489,75656695,1,126005577,37015434,114850590,0
49570492,75656698,1,126005577,37015449,114850593,0
49570702,75656701,1,126005577,38248199,114850605,0
49570705,75656702,1,126005577,39052043,114850596,0
49570708,75656705,1,126005577,39052049,114850623,0
49570765,75656708,1,126005577,39052061,114850656,0
49570768,75656711,1,126005577,39055003,114850698,0
49570771,75656714,1,126005577,39097849,114850587,0
49570922,75656717,1,126005577,39097852,114848397,0
49570925,75656720,1,126005577,39199654,114850704,0
49570928,75656723,1,126005577,39511316,114850713,0
49570979,75656726,1,126005577,39052049,114850623,0
49570982,75656729,1,126005577,39052061,114850656,0
49570985,75656732,1,126005577,39055003,114850698,0
49571126,75656734,1,126005577,38248199,114850605,0
49571129,75656737,1,126005577,39442966,114850602,0
49571132,75656740,1,126005577,39511316,114850713,0
49571237,75656746,1,126005577,39199654,114850704,0
49573403,75659461,1,138776226,38312373,114857561,0
49573406,75659464,1,139319543,39147968,114854150,0
49573409,75659467,1,139019028,39413608,114857558,0
49579918,75662089,0,132601448,38561169,114852482,0
49581409,75665659,1,126005577,39097852,114854745,0
49581410,75665662,1,126005273,39490632,114855564,0
49581790,75668128,1,139455785,39357523,114855300,0
49581875,75668441,1,139520511,39537150,114856029,0
49581878,75668444,1,139520511,39537150,114856104,0
49581881,75668447,1,139520511,39537207,114856116,0
49582426,75669997,1,139553279,39535416,114856125,0
49582928,75672925,1,126004745,33686537,114865050,0
49616348,75673826,1,126134770,39535332,114865059,0
49616351,75673829,1,126134770,38722650,114868137,0
49616354,75673832,1,130533555,36866764,114868701,0
49616357,75673835,1,130533555,37820374,114868704,0
49616360,75673838,1,130533555,36897685,114868722,0
49616363,75673840,1,130533555,36986793,114868725,0
49617304,75673843,1,130533555,38276115,114868883,0
49617307,75673846,1,130533555,36866755,114868886,0
49617310,75673849,1,130533555,36866767,114868887,0
49638592,75678266,1,126005909,39481188,114868872,0
49646564,75679061,1,126004865,38258415,114893405,0
49687976,75680356,1,139547945,39533046,114884003,0
49689241,75692839,1,139393063,39541473,114909323,0
49689244,75692843,1,139393063,39541529,114909326,0
49689535,75695008,1,139549698,39540036,114909320,0
49689560,75695177,1,139262849,39048587,114904707,0
49689563,75695183,1,139262849,39048587,114904719,0
49692097,75698359,1,128861108,39415727,114902979,0
49697650,75706979,1,139342898,39518583,114909564,0
49697653,75706982,1,139342898,39518580,114909561,0
49699370,75713800,1,132601448,37038931,114906558,0
49699373,75713803,1,132601448,37038931,114906558,0
49705717,75724441,1,126047562,33763995,114922065,0
49745482,75765559,0,126710016,34587837,114930254,0
49745485,75765559,1,126047577,33764007,114930509,0
49745488,75765559,2,126005897,33704087,114930512,0
49746187,75765985,1,126710225,35616978,114979248,0
49748646,75765889,1,138723117,39554295,114928524,0
49749034,75768212,1,138723117,39554295,114931164,0
49755223,75772643,1,138723117,39554295,114933303,0
49757299,75774943,1,139262849,39048587,114934881,0
49772536,75790720,1,126005125,37018743,114962294,0
49772653,75791023,1,126004905,39103214,114979641,0
49772671,75791092,1,139468745,39555990,114967983,0
49772854,75791678,1,138712050,39468174,114979860,0
49772864,75791689,1,137016739,39398521,114979992,0
49772992,75792403,1,137198546,39556167,114968760,0
49773073,75792754,1,139487411,39554561,114982205,0
49773106,75792931,1,139391744,39530439,114980879,0
49775732,75794222,1,128767905,35976755,114981485,0
49775735,75794225,1,132974720,38250744,114982574,0
49775738,75794231,1,132974720,38250744,114982571,0
49776415,75798754,1,139391744,39530439,114981380,0
49777003,75803251,1,130007094,39296182,114985674,0
49777081,75803432,1,139391744,39559527,114984087,0
49780976,75809695,1,134559601,37002831,114988338,0
49782049,75811966,1,135077225,39297403,114991829,0
49782281,75812662,1,126027116,35658234,114994280,0
49782490,75813427,1,126004553,39561024,114994293,0
49782805,75816299,1,126004553,37739049,115001403,0
49782808,75816302,1,129723254,36704458,115001595,0
49782811,75816305,1,129723254,36004869,115001607,0
49782814,75816307,1,129723254,36099338,115001613,0
49782817,75816310,1,129723254,35968385,115001616,0
49782820,75816313,1,129723254,35949866,115001628,0
49782823,75816316,1,129723254,35964198,115001637,0
49782826,75816319,1,129723254,39191897,115001652,0
49782829,75816322,1,129723254,38276145,115001655,0
49784816,75823994,1,139112998,39555977,115003053,0
49785559,75826927,1,126052637,33953965,115008273,0
49785562,75826939,1,126052637,33953953,115008276,0
49785565,75826942,1,126052637,33953953,115008276,0
49785568,75826948,1,126052637,33953965,115008273,0
49786201,75829888,1,139576976,39563574,115008476,0
49786204,75829891,1,139576976,39563568,115008503,0
49787233,75832405,1,139319774,39377696,115013544,0
49787236,75832408,1,139319774,39377696,115013559,0
49787255,75832487,1,139577178,39564426,115014845,0
49788851,75837585,1,139345040,39565328,115016530,0
49788853,75837587,1,131334153,38586327,115016879,0
49790915,75844412,1,131564087,36033024,115022343,0
49791153,75844831,1,126004705,39567282,115022895,0
49791196,75845330,1,126004705,38591601,115023239,0
49791250,75845797,1,126018024,36949987,115027041,0
49791253,75845800,1,126018024,36949987,115027044,0
49792012,75849121,1,138754368,39567858,115027115,0
49792841,75852184,1,129845061,39568388,115027031,0
49795835,75861728,1,130533554,39483519,115029942,0
49796026,75862214,1,126054474,37402574,115030077,0
49798688,75866527,1,139416178,39396812,115031759,0
49798691,75866530,1,126005593,39519225,115031765,0
49798697,75866536,1,134875376,39517275,115031768,0
49798700,75866539,1,126050951,39497439,115031771,0
49806302,75880336,1,139581374,39571868,115038386,0
49806809,75882208,1,139581383,39571883,115038975,0
49807675,75888397,1,135257434,36787532,115040477,0
49807678,75888403,1,135257434,36787532,115040477,0
49808519,75893441,1,132773570,39570191,115042044,0
49809278,75899705,1,139582328,39573660,115042425,0
49809334,75899854,1,126291640,35946467,115042497,0
49809442,75900164,1,139582704,39574364,115042590,0
49809747,75901289,1,139615367,39574947,115043034,0
49809750,75901292,1,139615367,39574947,115043034,0
49810885,75912679,1,134875376,39576546,115048080,0
49811305,75914620,1,126004745,33686537,115048238,0
49811969,75920377,1,138785441,39576255,115051361,0
49813805,75924946,1,126004857,33685045,115052943,0
49813967,75925972,1,139384375,39257578,115061478,0
49813970,75925975,1,139384328,39257575,115061484,0
49814225,75928019,1,126004833,39577154,115061121,0
49814263,75928169,1,139514784,39466392,115062417,0
49814373,75928522,1,139263070,39576318,115061283,0
49815257,75932771,1,139324579,39580071,115062396,0
49815260,75932774,1,139324579,39580071,115062396,0
49820270,75945074,1,126706697,39026911,115067028,0
49820305,75945170,1,126004865,39028381,115067325,0
49820308,75945176,1,126004865,39028381,115067325,0
49820479,75945260,1,126005577,39580986,115067438,0
49826722,75947012,0,132601448,38561169,115071233,0
49827830,75950519,1,139463222,39582102,115071726,0
49858970,75956584,1,126005385,33685605,115090523,0
49858973,75956590,1,126005385,33685621,115091114,0
49859377,75956593,1,126005385,33685601,115091723,0
49859380,75956596,1,126005385,33685613,115091951,0
49859383,75956599,1,126005385,33685609,115092017,0
49859386,75956602,1,126005385,38804426,115092086,0
49859389,75956605,1,126005385,33685629,115092146,0
49860989,75956608,1,126005577,39580986,115067438,0
49889333,75962743,1,129397679,39584616,115085379,0
49889336,75962746,1,129397679,39584994,115085382,0
49898153,75963962,1,139588224,39585681,115084791,0
49898156,75963965,1,139588224,39585684,115084947,0
49898179,75964057,1,139588209,39585642,115085388,0
49938094,75974020,1,126005901,39315008,115111428,0
49938097,75974023,1,126005901,39315008,115111428,0
49938625,75976547,1,139588172,39585569,115111473,0
49939387,75980500,1,139324579,39215569,115115880,0
49939466,75981184,1,139588665,39587184,115115655,0
49939502,75981305,1,139550058,39529211,115115712,0
49939589,75981878,1,139324579,39215569,115119942,0
49939715,75982325,1,126005385,39588459,115116443,0
49939958,75983069,1,139520511,39538017,115119921,0
49946447,75992509,1,139587714,39584748,115124079,0
49949704,75996191,1,126004801,39588962,115157385,0
50024667,76069132,1,129395337,39588744,115176261,0
50027512,76075537,1,126005781,39216233,115185623,0
50028268,76078525,1,129395094,39355817,115185855,0
50028550,76078966,1,139547945,39593594,115185669,0
50028553,76078967,1,139547945,39525759,115185831,0
50028634,76079225,1,139547945,39593594,115185837,0
50028661,76079293,1,139547945,39593594,115185843,0
50028841,76080010,1,126004757,33684825,115189854,0
50031008,76085572,1,139492978,39429583,115190075,0
50031050,76085639,1,139463990,39594117,115190067,0
50031094,76085665,1,139463990,39594129,115191792,0
50032551,76087108,1,139539612,39595424,115191972,0
50032970,76088297,1,139001946,39587460,115192421,0
50033828,76093547,1,126005385,33685621,115195788,0
50034710,76098113,1,137032660,39126038,115196685,0
50035574,76088309,1,139476809,39395969,115197263,0
50035581,76088312,1,139476809,39597764,115197267,0
50035584,76088314,1,139476809,39597764,115197270,0
50035587,76088317,1,139476809,39597764,115197273,0
50035592,76102460,1,139591185,39591525,115197285,0
50035842,76102958,1,139594080,39597720,115197729,0
50035996,76103480,1,139292003,39099170,115204631,0
50036033,76103612,1,139029229,,115207547,0
50036114,76103837,1,139594257,39598056,115199846,0
50037529,76107419,1,139415980,39466248,115204614,0
50038598,76111357,1,139595148,39599352,115210617,0
50038601,76111360,1,139595148,39599358,115210620,0
50038775,76112210,1,132224999,36942838,115211811,0
50038778,76112213,1,132224999,36942838,115211811,0
50038906,76112899,1,136888231,39586302,115211814,0
50041781,76117075,1,126005449,39600036,115221087,0
50042119,76118516,1,132602276,39600153,115223813,0
50042425,76119275,1,137016739,39600326,115224897,0
50042450,76119338,1,137016739,38238819,115225083,0
50043127,76120750,1,126047559,36293690,115225569,0
50049652,76123721,1,139380094,39247552,115227033,0
50050157,76125317,1,137032660,39590745,115226940,0
50050160,76125323,1,137032660,39590745,115226940,0
50050637,76126786,1,139529784,39599079,115227273,0
50050736,76127192,1,139594205,39597959,115227323,0
50050865,76127479,1,126004721,39600635,115227489,0
50056135,76136182,1,126005593,39519225,115238937,0
50056138,76136185,1,126050951,39497439,115238934,0
50056141,76136188,1,139416178,39396812,115238940,0
50056144,76136191,1,139342898,39518583,115234488,0
50056147,76136194,1,134875376,39517275,115238943,0
50056150,76136197,1,139342898,39518580,115234491,0
50056157,76136230,1,139331324,39180653,115238847,0
50057275,76138843,1,139520511,39535545,115239527,0
50057437,76139380,1,139463990,39594117,115239554,0
50057819,76139971,1,126709869,39360580,115240433,0
50062510,76146937,1,125970451,34931679,115243311,0
50064688,76150879,1,139605195,39609404,115268952,0
50065109,76153108,1,139380577,39609821,115276314,0
50065504,76156706,1,126198136,33919972,115279371,0
50066225,76158229,1,139279367,39361441,115281945,0
50066576,76159957,1,139606361,39610763,115278635,0
50068259,76166248,1,126005725,33685381,115281195,0
50068631,76167418,1,139606959,39611922,115281042,0
50068634,76167421,1,139606959,39611922,115281042,0
50068730,76167772,1,139606959,39611922,115281042,0
50068773,76167569,1,139182203,39612105,115281177,0
50069813,76170500,1,137032660,39126041,115282158,0
50069882,76170938,1,139582328,39573780,115285601,0
50070518,76174480,1,139279367,39361441,115282998,0
50073688,76180556,1,139615367,39574947,115290060,0
50073691,76180559,1,139615367,39574947,115290060,0
50074218,76181486,1,132717668,39596943,115292139,0
50074979,76187392,1,126119609,36690593,115299321,0
50075153,76188139,1,137719918,39615936,115299963,0
50075159,76188145,1,137719918,38309076,115299966,0
50075168,76188173,1,132999417,37832259,115299965,0
50077082,76193536,1,137016739,38238816,115301409,0
50089877,76194740,0,132601448,38561169,115306016,0
50094427,76199854,1,135947681,38672842,115307427,0
50094698,76200700,1,126709869,39360580,115308128,0
50097451,76210396,1,129405290,39618905,115310720,0
50097559,76210918,1,139550451,39619059,115310777,0
50158567,76215986,1,139380577,39493392,115319996,0
50158954,76217732,1,126131035,39281590,115324218,0
50159894,76218971,1,137275486,36917020,115324392,0
50163185,76219492,1,137275486,36917020,115325750,0
50220995,76225784,1,126047559,35910362,115345350,0
50221382,76227490,1,139582328,39573660,115350855,0
50221945,76229648,1,132999417,37832259,115361265,0
50222051,76229972,1,126008884,39479351,115361298,0
50222062,76229990,1,132753434,39620564,115365486,0
50226102,76221334,1,139324178,39620334,115365180,0
50226409,76233190,1,130007094,39296182,115366371,0
50226886,76235153,1,139615367,39574947,115367171,0
50227316,76236433,1,139612602,39623885,115367427,0
50227319,76236439,1,139612602,39624006,115367433,0
50257751,76265887,0,139268156,39445888,115389717,0
50257754,76265887,1,139278560,39075845,115389721,0
50259323,76268150,1,139354390,39223676,115398731,0
50259554,76268705,1,128918358,37287987,115405884,0
50260342,76272151,1,139019817,39515517,115405827,0
50260897,76273610,1,136888231,38327268,115416033,0
50264447,76280668,1,126005421,39626445,115423182,0
50264450,76280671,1,126005421,39626445,115423182,0
50264458,76280692,1,126004597,39627495,115423248,0
50264632,76281296,1,126119819,39627351,115424736,0
50264723,76281458,1,139352555,39503640,115427319,0
50267510,76283743,1,139380577,39372650,115427256,0
50267516,76283747,1,132601448,37011768,115427262,0
50267584,76283863,1,139205086,39363595,115427241,0
50267777,76284437,1,132753434,39620564,115428506,0
50267999,76285325,1,139489109,39419903,115432914,0
50268002,76285331,1,139489109,39627891,115432968,0
50268408,76286927,1,135077225,39628875,115434168,0
50270591,76289992,1,139304567,39250784,115451772,0
50280245,76300136,1,139617833,39662667,115556394,0
50299939,76322438,1,126005913,38010267,115567611,0
50308508,76332436,1,126004545,36912881,115716536,0
50309131,76333453,1,139617833,39662667,115979870,0
50311733,76341227,1,139262849,39048587,116056188,0
50316215,76349288,1,126004621,34595517,116075642,0
50316218,76349291,1,126004621,34595517,116075642,0
50317056,76349990,1,139611311,39619824,116066418,0
50318161,76353190,1,139654938,39700235,116076539,0
50318624,76357975,1,137293847,38199429,116408235,0
50318800,76358453,1,135077231,39700853,116076983,0
50319434,76359509,1,137942625,39615975,116091159,0
50319437,76359512,1,137942625,39701007,116092329,0
50319737,76360504,1,139655361,39700899,116365737,0
50319754,76360595,1,139303136,39699752,116408013,0
50319787,76360718,1,132753434,39628536,116311335,0
50324245,76367555,1,139307437,39266189,116413593,0
50324303,76367710,1,132753434,39625028,116413512,0
50324306,76367713,1,132753434,39620564,116413515,0
50324309,76367716,1,132753434,39628536,116413518,0
50324852,76368731,1,139673282,39736092,116414379,0
50325905,76370882,1,139324579,39212636,116415018,0
50326706,76371949,1,139399019,39735675,116417340,0
50327174,76372778,1,139416178,39396812,116420483,0
50327177,76372781,1,139342898,39518580,116420477,0
50327180,76372784,1,126005593,39519225,116420492,0
50327183,76372787,1,126050951,39497439,116420486,0
50327186,76372790,1,139342898,39518583,116420489,0
50327188,76372796,1,134875376,39517275,116420495,0
50334508,76386314,1,139510851,39460218,116432256,0
50337367,76389590,1,133407818,39738900,116429871,0
50337592,76390288,1,132753434,36150538,116432373,0
50337832,76390978,1,139675188,39739313,116432910,0
50338604,76396793,1,134896949,39774005,116764911,0
50339036,76398079,1,139453732,39353623,116765657,0
50339245,76398688,1,134875376,36737551,116765646,0
50339446,76399967,1,126047562,35466994,116772279,0
50340832,76406701,1,138696702,38277020,116787852,0
50340941,76407050,1,126234811,33952636,116787813,0
50341904,76409114,1,126004773,39278342,116788143,0
50342678,76412584,1,139277722,39101570,116789142,0
50343263,76414570,1,137293847,39777470,116793273,0
50343266,76414573,1,137293847,39777467,116793270,0
50344136,76417874,1,132601448,37041175,116795892,0
50344139,76417877,1,132601448,37041175,116795892,0
50344264,76418189,1,126095219,39777719,116795583,0
50344714,76419935,1,139695116,39778482,116796231,0
50346400,76425496,1,138090435,39778229,116802870,0
50346511,76425959,1,139112998,39779670,116802885,0
50346712,76426924,1,135803329,36847622,117135727,0
50347913,76432755,1,139527876,39779706,117136620,0
50348842,76438024,1,126049393,37192083,117199054,0
50348845,76438030,1,139380577,39509757,117191596,0
50350978,76440077,1,138942975,39815558,117139048,0
50351345,76441192,1,139582328,39573660,117139018,0
50351668,76442687,1,126220603,38319203,117514347,0
50353118,76451041,1,139393063,39541473,117498276,0
50353121,76451044,1,139393063,39541529,114909326,0
50353340,76452157,1,126095219,39453813,117503574,0
50353343,76452160,1,139307437,39378923,117498618,0
50353352,76452193,1,139324579,39736671,117503139,0
50353437,76452256,1,139022427,39851202,117498915,0
50365139,76461725,1,138766589,38295735,117514311,0
50365150,76461767,1,138766589,38295735,117514314,0
50369234,76462370,1,139674912,39779577,117514327,0
50370843,76462145,1,126004933,39853740,117514326,0
50377934,76462963,0,132601448,38561169,117653505,0
50457214,76470575,1,139734969,39854605,117549165,0
50462771,76478878,1,139463222,39582102,117562554,0
50462875,76479232,1,139393639,39855741,117562519,0
50463043,76480607,1,126005577,39814527,117562513,0
50463581,76482650,1,139463222,39519834,117608755,0
50463917,76484170,1,136885552,39815797,117631761,0
50463920,76484173,1,136885552,39815797,117631761,0
50483633,76512952,1,132601448,37017400,117645733,0
50492381,76528205,1,139489109,39736613,117631774,0
50507225,76534220,1,135167303,36756501,117606642,0
50528596,76561303,1,139550220,39529443,117606643,0
50529488,76565660,1,126005577,39853773,117628689,0
50529688,76566590,1,137032660,39590745,117631768,0
50535732,76566767,1,139574514,39858481,117631755,0
50536525,76577719,1,126049084,39858786,117633924,0
50536606,76578403,1,126049084,39858835,117633990,0
50536609,76578409,1,126049084,39858838,117635602,0
50543846,76590802,0,126047577,33764007,117653496,0
50545865,76605149,1,139147027,38275934,117645252,0
50545942,76605451,1,136888234,38176168,117645724,0
50546537,76605959,1,139737736,39859906,117645750,0
50546774,76606888,1,126119819,39627351,117648138,0
50549606,76617898,1,126027116,39038152,117667965,0
50549942,76621387,1,126054474,39204332,117667468,0
50550668,76626359,1,139350524,,117663963,0
50550979,76628233,1,125954450,33943516,117666649,0
50551091,76628633,1,139553279,39535416,117677110,0
50551835,76632461,1,139399019,39861594,117667938,0
50552020,76633315,1,139542717,39864726,117667971,0
50552041,76633364,1,126110487,36506228,117680364,0
50552143,76633691,1,139514784,39737432,117680373,0
50552566,76636283,1,139715219,39815812,117680418,0
50552569,76636286,1,139715219,39866733,117680496,0
50552572,76636289,1,139715219,39866736,117680499,0
