bet_id,soort_vergoeding,waarde,max_periode
139512474,,0,0
139514784,,0,0
139515906,,0,0
139517034,,0,0
139518726,,0,0
139519059,,0,0
139519587,,0,0
139520303,,0,0
139520511,,0,0
139520514,,0,0
139521438,,0,0
139521864,,0,0
139522539,,0,0
139523490,,0,0
139523550,,0,0
139523633,,0,0
139523661,,0,0
139524057,,0,0
139524389,,0,0
139524531,,0,0
139524648,,0,0
139524806,,0,0
139526790,,0,0
139527702,,0,0
139527705,,0,0
139527900,,0,0
139528641,,0,0
139528877,,0,0
139528883,,0,0
139529784,,0,0
139530705,,0,0
139535720,,0,0
139536152,,0,0
139538004,,0,0
139539269,,0,0
139539612,,0,0
139540083,,0,0
139542714,,0,0
139542717,,0,0
139542833,,0,0
139543364,,0,0
139543415,,0,0
139543722,,0,0
139545867,,0,0
139546148,,0,0
139546281,,0,0
139546893,,0,0
139547244,,0,0
139547562,,0,0
139547945,,0,0
139547964,,0,0
139547976,,0,0
139547982,,0,0
139548068,,0,0
139548246,,0,0
139548384,,0,0
139549626,,0,0
139549683,,0,0
139549686,,0,0
139549698,,0,0
139550058,,0,0
139550220,,0,0
139550274,,0,0
139550451,,0,0
139550837,,0,0
139551486,,0,0
139552278,,0,0
139552731,,0,0
139553279,,0,0
139554651,,0,0
139555154,,0,0
139555632,,0,0
139555635,,0,0
139555674,,0,0
139555932,,0,0
139555935,,0,0
139573307,,0,0
139573478,,0,0
139574514,,0,0
139575042,,0,0
139575186,,0,0
139576976,,0,0
139577178,,0,0
139577809,,0,0
139578594,,0,0
139578732,,0,0
139578834,,0,0
139578888,,0,0
139578917,,0,0
139578951,,0,0
139579659,,0,0
139579734,,0,0
139580282,,0,0
139580358,,0,0
139580366,,0,0
139580586,,0,0
139580673,,0,0
139581368,,0,0
139581383,,0,0
139581516,,0,0
139581561,,0,0
139581584,,0,0
139581597,,0,0
139581600,,0,0
139581941,,0,0
139582140,,0,0
139582299,,0,0
139582328,,0,0
139582638,,0,0
139582701,,0,0
139582704,,0,0
139582956,,0,0
139583039,,0,0
139583048,,0,0
139583087,,0,0
139583130,,0,0
139583619,,0,0
139584006,,0,0
139584219,,0,0
139584584,,0,0
139584729,,0,0
139584819,,0,0
139584861,,0,0
139585550,,0,0
139585899,,0,0
139586105,,0,0
139587714,,0,0
139587858,,0,0
139588169,,0,0
139588172,,0,0
139588209,,0,0
139588224,,0,0
139588503,,0,0
139589229,,0,0
139590930,,0,0
139591395,,0,0
139592034,,0,0
139592219,,0,0
139592222,,0,0
139592754,,0,0
139592804,,0,0
139593396,,0,0
139594205,,0,0
139594257,,0,0
139595025,,0,0
139595031,,0,0
139595148,,0,0
139595670,,0,0
139595676,,0,0
139595679,,0,0
139595685,,0,0
139595793,,0,0
139595796,,0,0
139597275,,0,0
139597313,,0,0
139605195,,0,0
139605654,,0,0
139605716,,0,0
139606361,,0,0
139606959,,0,0
139610043,,0,0
139611525,,0,0
139612019,,0,0
139612602,,0,0
139615503,,0,0
139615506,,0,0
139615509,,0,0
139615512,,0,0
139615515,,0,0
139615518,,0,0
139615521,,0,0
139616039,,0,0
139617351,,0,0
139617779,,0,0
139617816,,0,0
139617822,,0,0
139617825,,0,0
139617830,,0,0
139617902,,0,0
139617918,,0,0
139654935,,0,0
139654938,,0,0
139654941,,0,0
139655361,,0,0
139655397,,0,0
139655406,,0,0
139662959,,0,0
139672997,,0,0
139673282,,0,0
139673376,,0,0
139673412,,0,0
139673664,,0,0
139674378,,0,0
139674426,,0,0
139674711,,0,0
139674735,,0,0
139674756,,0,0
139674912,,0,0
139674993,,0,0
139675008,,0,0
139675116,,0,0
139675188,,0,0
139675199,,0,0
139693131,,0,0
139693137,,0,0
139693472,,0,0
139693935,,0,0
139693938,,0,0
139695116,,0,0
139695249,,0,0
139695753,,0,0
139695906,,0,0
139695909,,0,0
139713566,,0,0
139733250,,0,0
139733268,,0,0
139733604,,0,0
139733610,,0,0
139733845,,0,0
139734406,,0,0
139734436,,0,0
139734870,,0,0
139734969,,0,0
139734975,,0,0
139735824,,0,0
139737736,,0,0
139738222,,0,0
139739838,,0,0
139740043,,0,0
139740339,,0,0
139740849,,0,0
139741023,,0,0
139741212,,0,0
139742175,,0,0
139743123,,0,0
139744455,,0,0
139744600,,0,0
139744609,,0,0
139744909,,0,0
139744912,,0,0
139745014,,0,0
139745754,,0,0
139746402,,0,0
139747278,,0,0
139747666,,0,0
139747780,,0,0
139747791,,0,0
139747801,,0,0
139747807,,0,0
139747827,,0,0
139747830,,0,0
139747902,,0,0
139748019,,0,0
139748028,,0,0
139748074,,0,0
139748080,,0,0
139748085,,0,0
139748137,,0,0
139748412,,0,0
139748415,,0,0
139748511,,0,0
139749124,,0,0
139749231,,0,0
139749289,,0,0
139752067,,0,0
139752111,,0,0
139752294,,0,0
139752321,,0,0
139752324,,0,0
139752334,,0,0
139752357,,0,0
139752453,,0,0
139752513,,0,0
139752522,,0,0
139752618,,0,0
139752624,,0,0
139752669,,0,0
139753002,,0,0
139753108,,0,0
139753117,,0,0
139753120,,0,0
139753135,,0,0
139753272,,0,0
139753587,,0,0
139753668,,0,0
139753743,,0,0
139753881,,0,0
139753890,,0,0
139754458,,0,0
139760145,,0,0
139760532,,0,0
139760581,,0,0
139760584,,0,0
139760985,,0,0
139761175,,0,0
139761178,,0,0
139761711,,0,0
139761783,,0,0
139767660,,0,0
139767672,,0,0
139767783,,0,0
139767796,,0,0
139768795,,0,0
139769569,,0,0
139769604,,0,0
139770087,,0,0
139770339,,0,0
139770468,,0,0
139770480,,0,0
139771180,,0,0
139771633,,0,0
139771668,,0,0
139771878,,0,0
139772016,,0,0
139772026,,0,0
139772070,,0,0
139772884,,0,0
139773499,,0,0
139773552,,0,0
139773633,,0,0
139773796,,0,0
139773955,,0,0
139774173,,0,0
139774579,,0,0
139774615,,0,0
139775314,,0,0
139775355,,0,0
139775451,,0,0
139775460,,0,0
139775886,,0,0
139776963,,0,0
139777176,,0,0
139777314,,0,0
139777372,,0,0
139777669,,0,0
139778169,,0,0
139778287,,0,0
139778643,,0,0
139779651,,0,0
139780209,,0,0
139780374,,0,0
139780375,,0,0
139782193,,0,0
139782289,,0,0
139782369,,0,0
139782774,,0,0
139782873,,0,0
139782927,,0,0
139783923,,0,0
139784359,,0,0
139784608,,0,0
139784670,,0,0
139787365,,0,0
139787371,,0,0
139787391,,0,0
139787550,,0,0
139787889,,0,0
139789272,,0,0
139789587,,0,0
139789741,,0,0
139789981,,0,0
139790232,,0,0
139790698,,0,0
139790701,,0,0
139790868,,0,0
139791208,,0,0
139791448,,0,0
139791457,,0,0
139791861,,0,0
139791889,,0,0
139791913,,0,0
139791996,,0,0
139792017,,0,0
139792090,,0,0
139792299,,0,0
139792557,,0,0
139792806,,0,0
139792809,,0,0
139792842,,0,0
139793014,,0,0
139793209,,0,0
139793481,,0,0
139793637,,0,0
139793742,,0,0
139793784,,0,0
139794006,,0,0
139794463,,0,0
139794600,,0,0
139794613,,0,0
139794625,,0,0
139794642,,0,0
139794868,,0,0
139795203,,0,0
139795548,,0,0
139795557,,0,0
139796379,,0,0
139796416,,0,0
139797019,,0,0
139797073,,0,0
139797720,,0,0
139797876,,0,0
139797952,,0,0
139797963,,0,0
139798440,,0,0
139798807,,0,0
139798848,,0,0
139798975,,0,0
139799157,,0,0
139799403,,0,0
139799490,,0,0
139799700,,0,0
139799838,,0,0
139800258,,0,0
139800315,,0,0
139800549,,0,0
139800772,,0,0
139800786,,0,0
139801356,,0,0
139801725,,0,0
139801971,,0,0
139802320,,0,0
139802836,,0,0
139802956,,0,0
139803639,,0,0
139804905,,0,0
139805419,,0,0
139805529,,0,0
139805634,,0,0
139806021,,0,0
139806183,,0,0
139806288,,0,0
139806901,,0,0
139806904,,0,0
139806907,,0,0
139806910,,0,0
139807350,,0,0
139808110,,0,0
139808289,,0,0
139808737,,0,0
139810437,,0,0
139811118,,0,0
139815054,,0,0
139815057,,0,0
139815082,,0,0
139815396,,0,0
139816141,,0,0
139816734,,0,0
139816750,,0,0
139816867,,0,0
139817347,,0,0
139817350,,0,0
139817499,,0,0
139818193,,0,0
139819053,,0,0
139819290,,0,0
139819551,,0,0
139819596,,0,0
139820182,,0,0
139821556,,0,0
139821573,,0,0
139821576,,0,0
139821808,,0,0
139821828,,0,0
139822519,,0,0
139823106,,0,0
139823422,,0,0
139823914,,0,0
139823916,,0,0
139824096,,0,0
139884939,,0,0
139885228,,0,0
139885231,,0,0
139885341,,0,0
139992567,,0,0
139992702,,0,0
139993305,,0,0
139993950,,0,0
139993959,,0,0
139993977,,0,0
139994379,,0,0
139994821,,0,0
139994827,,0,0
139994917,,0,0
139995550,,0,0
139995888,,0,0
139995891,,0,0
139995903,,0,0
140155353,,0,0
140155440,,0,0
140261868,,0,0
140368113,,0,0
140368219,,0,0
140368500,,0,0
140368536,,0,0
140368695,,0,0
140368899,,0,0
140369037,,0,0
140388774,,0,0
140389048,,0,0
140389152,,0,0
140389263,,0,0
140389675,,0,0
140389792,,0,0
140390052,,0,0
140409999,,0,0
140410023,,0,0
140410440,,0,0
140410962,,0,0
140410980,,0,0
140410983,,0,0
140410990,,0,0
140411002,,0,0
140431797,,0,0
140431882,,0,0
140432821,,0,0
140433331,,0,0
140433531,,0,0
140433744,,0,0
140434378,,0,0
140434555,,0,0
140434621,,0,0
140434665,,0,0
140434885,,0,0
140434897,,0,0
140434956,,0,0
140442418,,0,0
140442471,,0,0
140442933,,0,0
140442939,,0,0
140443003,,0,0
140443692,,0,0
140443701,,0,0
140443944,,0,0
140443947,,0,0
140444511,,0,0
140444605,,0,0
140444640,,0,0
140444676,,0,0
140445165,,0,0
140445181,,0,0
140445223,,0,0
140445525,,0,0
140446744,,0,0
140446749,,0,0
140446752,,0,0
140447376,,0,0
140449044,,0,0
140449230,,0,0
140449671,,0,0
140449732,,0,0
140449824,,0,0
140449846,,0,0
140450260,,0,0
140450274,,0,0
140450440,,0,0
140450620,,0,0
140450832,,0,0
140451006,,0,0
140451984,,0,0
140452543,,0,0
140452765,,0,0
140453188,,0,0
140453697,,0,0
140453907,,0,0
140453943,,0,0
140454147,,0,0
140454330,,0,0
140454345,,0,0
140454840,,0,0
140455192,,0,0
140455209,,0,0
140455257,,0,0
140455311,,0,0
140455318,,0,0
140455366,,0,0
140455377,,0,0
140455596,,0,0
140455599,,0,0
140455842,,0,0
140458050,,0,0
140458458,,0,0
140459151,,0,0
140459241,,0,0
140459244,,0,0
140459624,,0,0
140459681,,0,0
140459937,,0,0
140463503,,0,0
140463636,,0,0
140463888,,0,0
140465054,,0,0
140465103,,0,0
140465642,,0,0
140465666,,0,0
140465696,,0,0
140466180,,0,0
140466186,,0,0
140466840,,0,0
140466846,,0,0
140466995,,0,0
140467044,,0,0
140467101,,0,0
140467301,,0,0
140467304,,0,0
140468475,,0,0
140469008,,0,0
140469125,,0,0
140469255,,0,0
140469636,,0,0
140470155,,0,0
140470167,,0,0
140470269,,0,0
140470656,,0,0
140471223,,0,0
140471309,,0,0
140471312,,0,0
140471319,,0,0
140471534,,0,0
140471945,,0,0
140472438,,0,0
140472741,,0,0
140473210,,0,0
140473214,,0,0
140473263,,0,0
140474307,,0,0
140476685,,0,0
140477104,,0,0
140477107,,0,0
140477138,,0,0
140477320,,0,0
140477581,,0,0
140478124,,0,0
140478130,,0,0
140478142,,0,0
140478637,,0,0
140478811,,0,0
140481013,,0,0
140481224,,0,0
140481586,,0,0
140482414,,0,0
140482423,,0,0
140482606,,0,0
140482954,,0,0
140482990,,0,0
140482993,,0,0
140483531,,0,0
140483971,,0,0
140484514,,0,0
140484688,,0,0
140484802,,0,0
140484925,,0,0
140484940,,0,0
140485136,,0,0
140485195,,0,0
140485241,,0,0
140485303,,0,0
140485459,,0,0
140485804,,0,0
140486701,,0,0
140486879,,0,0
140486918,,0,0
140487601,,0,0
140487614,,0,0
140488102,,0,0
140488111,,0,0
140488454,,0,0
140488457,,0,0
140488499,,0,0
140488759,,0,0
140489944,,0,0
140489959,,0,0
140489971,,0,0
140490022,,0,0
140490050,,0,0
140490109,,0,0
140490748,,0,0
140491054,,0,0
140491060,,0,0
140491267,,0,0
140491394,,0,0
140491429,,0,0
140491546,,0,0
140492009,,0,0
140492413,,0,0
140492879,,0,0
140492882,,0,0
140492885,,0,0
140492932,,0,0
140492935,,0,0
140493469,,0,0
140493472,,0,0
140493506,,0,0
140493535,,0,0
140493541,,0,0
140493686,,0,0
140493751,,0,0
140494462,,0,0
140495254,,0,0
140495267,,0,0
140495312,,0,0
140495591,,0,0
140495594,,0,0
140495599,,0,0
140495653,,0,0
140496452,,0,0
140496466,,0,0
140496514,,0,0
140497900,,0,0
140497921,,0,0
140498081,,0,0
140498084,,0,0
140498164,,0,0
140498167,,0,0
140498539,,0,0
140498767,,0,0
140499035,,0,0
140499224,,0,0
140499227,,0,0
140499598,,0,0
140499736,,0,0
140500493,,0,0
140500550,,0,0
140500553,,0,0
140500568,,0,0
140501386,,0,0
140501539,,0,0
140501596,,0,0
140501599,,0,0
140501935,,0,0
140502581,,0,0
140502915,,0,0
140502969,,0,0
140502977,,0,0
140503590,,0,0
140503613,,0,0
140503619,,0,0
140504027,,0,0
140504055,,0,0
140504801,,0,0
140505269,,0,0
140505317,,0,0
140505458,,0,0
140505476,,0,0
140506035,,0,0
140506040,,0,0
140506100,,0,0
140506568,,0,0
140506686,,0,0
140507027,,0,0
140507046,,0,0
140507057,,0,0
140507141,,0,0
140507333,,0,0
140507360,,0,0
140507372,,0,0
140507375,,0,0
140507844,,0,0
140507999,,0,0
140508129,,0,0
140508708,,0,0
140508971,,0,0
140508974,,0,0
140509232,,0,0
140509298,,0,0
140509755,,0,0
140522283,,0,0
140522460,,0,0
140523708,,0,0
140524109,,0,0
140524640,,0,0
140524782,,0,0
140525076,,0,0
140542497,,0,0
140542665,,0,0
140542808,,0,0
140542811,,0,0
140542812,,0,0
140542974,,0,0
140562893,,0,0
140563103,,0,0
140564665,,0,0
140565004,,0,0
140565215,,0,0
140565588,,0,0
140565698,,0,0
140565700,,0,0
140565823,,0,0
140565940,,0,0
140566120,,0,0
140622243,,0,0
140623351,,0,0
140623457,,0,0
140623459,,0,0
140623482,,0,0
140623835,,0,0
140623861,,0,0
140623864,,0,0
140624037,,0,0
140624578,,0,0
140625084,,0,0
140625091,,0,0
140625105,,0,0
140625114,,0,0
140625154,,0,0
140625164,,0,0
140625341,,0,0
140625538,,0,0
140626113,,0,0
140626369,,0,0
140626439,,0,0
140634077,,0,0
140634125,,0,0
140634127,,0,0
140635407,,0,0
140635485,,0,0
140635725,,0,0
140635735,,0,0
140635760,,0,0
140635806,,0,0
140635808,,0,0
140636011,,0,0
140636159,,0,0
140636408,,0,0
140647671,,0,0
140647774,,0,0
140647791,,0,0
140647869,,0,0
140647958,,0,0
140647965,,0,0
140647985,,0,0
140647987,,0,0
140647989,,0,0
140647991,,0,0
140648266,,0,0
140648417,,0,0
140648600,,0,0
140648602,,0,0
140648693,,0,0
140649043,,0,0
140649081,,0,0
140649110,,0,0
140649291,,0,0
140649295,,0,0
140649593,,0,0
140649849,,0,0
140649862,,0,0
140650160,,0,0
140650306,,0,0
140650534,,0,0
140650537,,0,0
140650957,,0,0
140651026,,0,0
140651076,,0,0
140651677,,0,0
140651678,,0,0
140651875,,0,0
140651877,,0,0
140651961,,0,0
140651963,,0,0
140651973,,0,0
140652317,,0,0
140652383,,0,0
140652442,,0,0
140652467,,0,0
140652536,,0,0
140652542,,0,0
140652543,,0,0
140652583,,0,0
140654214,,0,0
140654305,,0,0
140654358,,0,0
140655681,,0,0
140655736,,0,0
140655843,,0,0
140655845,,0,0
140656268,,0,0
140656470,,0,0
140656511,,0,0
140656790,,0,0
140656889,,0,0
140656896,,0,0
140657497,,0,0
140657504,,0,0
140657523,,0,0
140657527,,0,0
140657792,,0,0
140658469,,0,0
140658473,,0,0
140658507,,0,0
140658739,,0,0
140658741,,0,0
140658788,,0,0
140658794,,0,0
140658817,,0,0
140658901,,0,0
140658953,,0,0
140659017,,0,0
140659021,,0,0
140659095,,0,0
140659097,,0,0
140659413,,0,0
140659477,,0,0
140659633,,0,0
140659671,,0,0
140659820,,0,0
140659847,,0,0
140659881,,0,0
140659893,,0,0
140659922,,0,0
140659933,,0,0
140660105,,0,0
140660449,,0,0
140660635,,0,0
140660695,,0,0
140660923,,0,0
140660997,,0,0
140661721,,0,0
140662144,,0,0
140662160,,0,0
140662206,,0,0
140662207,,0,0
140662778,,0,0
140662803,,0,0
140663103,,0,0
140663364,,0,0
140663445,,0,0
140663579,,0,0
140663587,,0,0
140663904,,0,0
140663919,,0,0
140663955,,0,0
140664103,,0,0
140664287,,0,0
140664289,,0,0
140664291,,0,0
140664330,,0,0
140664458,,0,0
140664843,,0,0
140664951,,0,0
140664952,,0,0
140664953,,0,0
140664966,,0,0
140665099,,0,0
140665103,,0,0
140665205,,0,0
140665207,,0,0
140665215,,0,0
140665263,,0,0
140679419,,0,0
140679499,,0,0
140679707,,0,0
140679717,,0,0
140679872,,0,0
140679945,,0,0
140679973,,0,0
140679984,,0,0
140679988,,0,0
140680175,,0,0
140680181,,0,0
140680487,,0,0
140680488,,0,0
140680991,,0,0
140681055,,0,0
140681059,,0,0
140681123,,0,0
140681151,,0,0
140681454,,0,0
140681538,,0,0
140681671,,0,0
140681683,,0,0
140681696,,0,0
140681775,,0,0
140681777,,0,0
140682029,,0,0
140682079,,0,0
140682145,,0,0
140682227,,0,0
140682229,,0,0
140682553,,0,0
140682930,,0,0
140683005,,0,0
140683045,,0,0
140683048,,0,0
140683169,,0,0
140683188,,0,0
140683450,,0,0
140683519,,0,0
140683681,,0,0
140684407,,0,0
140684481,,0,0
140684519,,0,0
140684569,,0,0
140684653,,0,0
140684661,,0,0
140684681,,0,0
140684741,,0,0
140684821,,0,0
140684929,,0,0
140684942,,0,0
140685089,,0,0
140685140,,0,0
140685144,,0,0
140685228,,0,0
140685433,,0,0
140685537,,0,0
140685539,,0,0
140685841,,0,0
140685891,,0,0
140686081,,0,0
140686234,,0,0
140686410,,0,0
140686435,,0,0
140686459,,0,0
140686463,,0,0
140686835,,0,0
140686883,,0,0
140686887,,0,0
140687125,,0,0
140687139,,0,0
140687141,,0,0
140687237,,0,0
140687249,,0,0
140687335,,0,0
140687339,,0,0
140687343,,0,0
140687345,,0,0
140687347,,0,0
140687402,,0,0
140687409,,0,0
140687642,,0,0
140687794,,0,0
140687800,,0,0
140688211,,0,0
140688287,,0,0
140688537,,0,0
140688854,,0,0
140688856,,0,0
140688877,,0,0
140689299,,0,0
140689307,,0,0
140689537,,0,0
140689539,,0,0
140690089,,0,0
140690091,,0,0
140690945,,0,0
140691273,,0,0
140691275,,0,0
140691540,,0,0
140691993,,0,0
140692011,,0,0
140692488,,0,0
140692791,,0,0
140692843,,0,0
140693943,,0,0
140694283,,0,0
140694335,,0,0
140694347,,0,0
140694394,,0,0
140694739,,0,0
140695029,,0,0
140696861,,0,0
140697216,,0,0
140697230,,0,0
140697542,,0,0
140697549,,0,0
140697613,,0,0
140697667,,0,0
140697672,,0,0
140698215,,0,0
140699455,,0,0
140700047,,0,0
140700342,,0,0
140700443,,0,0
140701159,,0,0
140701163,,0,0
140701274,,0,0
140701629,,0,0
140701816,,0,0
140702152,,0,0
140702368,,0,0
140702497,,0,0
140702971,,0,0
140703001,,0,0
140703113,,0,0
140703217,,0,0
140703386,,0,0
140703694,,0,0
140703757,,0,0
140703759,,0,0
140704430,,0,0
140704666,,0,0
140704701,,0,0
140704708,,0,0
140704731,,0,0
140704861,,0,0
140705232,,0,0
140705743,,0,0
140705747,,0,0
140705769,,0,0
140705824,,0,0
140705825,,0,0
140705833,,0,0
140705847,,0,0
140706217,,0,0
140706223,,0,0
140706463,,0,0
140706499,,0,0
140706759,,0,0
140706815,,0,0
140707008,,0,0
140707408,,0,0
140707411,,0,0
140707461,,0,0
140707485,,0,0
140707487,,0,0
140707787,,0,0
140708069,,0,0
140708173,,0,0
140708177,,0,0
140708441,,0,0
140708492,,0,0
140708810,,0,0
140708867,,0,0
140708874,,0,0
140708912,,0,0
140708959,,0,0
140709497,,0,0
140709696,,0,0
140709750,,0,0
140709955,,0,0
140710056,,0,0
140710078,,0,0
140710083,,0,0
140710207,,0,0
140710211,,0,0
140710213,,0,0
140710216,,0,0
140710219,,0,0
140710416,,0,0
140710440,,0,0
140710456,,0,0
140710465,,0,0
140710661,,0,0
140710685,,0,0
140710920,,0,0
140711574,,0,0
140711625,,0,0
140712125,,0,0
140712127,,0,0
140712129,,0,0
140712185,,0,0
140712426,,0,0
140712685,,0,0
140712795,,0,0
140712907,,0,0
140713355,,0,0
140713369,,0,0
140713411,,0,0
140713431,,0,0
140713440,,0,0
140714069,,0,0
140714232,,0,0
140714589,,0,0
140714619,,0,0
140714853,,0,0
140715035,,0,0
140715113,,0,0
140715371,,0,0
140715778,,0,0
140715780,,0,0
140716247,,0,0
140716277,,0,0
140716577,,0,0
140716579,,0,0
140716581,,0,0
140716693,,0,0
140717056,,0,0
140717167,,0,0
140717657,,0,0
140717786,,0,0
140717833,,0,0
140717851,,0,0
140717863,,0,0
140718571,,0,0
140718687,,0,0
140719033,,0,0
140719133,,0,0
140719185,,0,0
140719407,,0,0
140719541,,0,0
140719639,,0,0
140720079,,0,0
140720365,,0,0
140720677,,0,0
140720969,,0,0
140721043,,0,0
140721069,,0,0
140721917,,0,0
140722325,,0,0
140722583,,0,0
140722669,,0,0
140722699,,0,0
140722713,,0,0
140722842,,0,0
140723328,,0,0
140723590,,0,0
140723610,,0,0
140723939,,0,0
140724033,,0,0
140724568,,0,0
140725216,,0,0
140725219,,0,0
140725240,,0,0
140725432,,0,0
140725809,,0,0
140726107,,0,0
140726958,,0,0
140726959,,0,0
140727063,,0,0
140727163,,0,0
140727454,,0,0
140727543,,0,0
140727628,,0,0
140728203,,0,0
140728252,,0,0
140728559,,0,0
140728575,,0,0
140728692,,0,0
140728708,,0,0
140728791,,0,0
140728808,,0,0
140728825,,0,0
140729245,,0,0
140729247,,0,0
140729299,,0,0
140729827,,0,0
140730627,,0,0
140730629,,0,0
140730631,,0,0
140730635,,0,0
140731015,,0,0
140731118,,0,0
140731142,,0,0
140731145,,0,0
140731592,,0,0
140731616,,0,0
140732067,,0,0
140732326,,0,0
140732488,,0,0
140732490,,0,0
140732912,,0,0
140733547,,0,0
140733705,,0,0
140733819,,0,0
140734092,,0,0
140734199,,0,0
140734203,,0,0
140734556,,0,0
140734963,,0,0
140734967,,0,0
140734971,,0,0
140735077,,0,0
140735079,,0,0
140735247,,0,0
140735397,,0,0
140735472,,0,0
140735682,,0,0
140735774,,0,0
140735990,,0,0
140736108,,0,0
140736110,,0,0
140736115,,0,0
140736983,,0,0
140737385,,0,0
140737399,,0,0
140737753,,0,0
140738490,,0,0
140738534,,0,0
140738556,,0,0
140738565,,0,0
140738569,,0,0
140738626,,0,0
140739000,,0,0
140739077,,0,0
140739865,,0,0
140739868,,0,0
140739886,,0,0
140739917,,0,0
140740094,,0,0
140740335,,0,0
140740436,,0,0
140740783,,0,0
140740991,,0,0
140740997,,0,0
140740999,,0,0
140741009,,0,0
140741010,,0,0
140741176,,0,0
140741293,,0,0
140741295,,0,0
140741423,,0,0
140741615,,0,0
140741646,,0,0
140741867,,0,0
140741929,,0,0
140742325,,0,0
140742441,,0,0
140742602,,0,0
140742714,,0,0
140742723,,0,0
140742764,,0,0
140742993,,0,0
140742995,,0,0
140742997,,0,0
140743105,,0,0
140743109,,0,0
140743111,,0,0
140743126,,0,0
140743133,,0,0
140743135,,0,0
140743142,,0,0
140743184,,0,0
140743219,,0,0
140743418,,0,0
140743805,,0,0
140743843,,0,0
140743892,,0,0
140744325,,0,0
140744421,,0,0
140744560,,0,0
140745105,,0,0
140745289,,0,0
140745338,,0,0
140745469,,0,0
140745599,,0,0
140745601,,0,0
140745605,,0,0
140745607,,0,0
140745955,,0,0
140745965,,0,0
140746027,,0,0
140746099,,0,0
140746106,,0,0
140746146,,0,0
140746195,,0,0
140747119,,0,0
140747353,,0,0
140747586,,0,0
140747596,,0,0
140747602,,0,0
140747660,,0,0
140747829,,0,0
140748226,,0,0
140748243,,0,0
140748569,,0,0
140748587,,0,0
140748709,,0,0
140748811,,0,0
140749195,,0,0
140749317,,0,0
140749446,,0,0
140749453,,0,0
140749482,,0,0
140749661,,0,0
140749798,,0,0
140750227,,0,0
140750359,,0,0
140750371,,0,0
140750442,,0,0
140750597,,0,0
140750881,,0,0
140751028,,0,0
140751301,,0,0
140751303,,0,0
140751372,,0,0
140751721,,0,0
140751866,,0,0
140751868,,0,0
140752049,,0,0
140752091,,0,0
140752119,,0,0
140752153,,0,0
140752157,,0,0
140752195,,0,0
140752205,,0,0
140752365,,0,0
140752373,,0,0
140752474,,0,0
140752478,,0,0
140752639,,0,0
140752798,,0,0
140752807,,0,0
140752817,,0,0
140752819,,0,0
140752826,,0,0
140752841,,0,0
140752853,,0,0
140752874,,0,0
140752898,,0,0
140752910,,0,0
140752935,,0,0
140752963,,0,0
140752987,,0,0
140752993,,0,0
140753257,,0,0
140753287,,0,0
140753305,,0,0
140753307,,0,0
140753370,,0,0
140753395,,0,0
140753404,,0,0
140753406,,0,0
140754277,,0,0
140754515,,0,0
140755022,,0,0
140755070,,0,0
140755361,,0,0
140755879,,0,0
140755887,,0,0
140755889,,0,0
140755916,,0,0
140756415,,0,0
140756449,,0,0
140756483,,0,0
140756589,,0,0
140756612,,0,0
140756667,,0,0
140756761,,0,0
140757377,,0,0
140757434,,0,0
140757609,,0,0
140757611,,0,0
140757613,,0,0
140757723,,0,0
140758222,,0,0
140758297,,0,0
140758510,,0,0
140758549,,0,0
140758551,,0,0
140758580,,0,0
140758614,,0,0
140758709,,0,0
140759313,,0,0
140759429,,0,0
140759452,,0,0
140759456,,0,0
140759463,,0,0
140759865,,0,0
140760068,,0,0
140760075,,0,0
140760104,,0,0
140760230,,0,0
140760374,,0,0
140760399,,0,0
140760769,,0,0
140760795,,0,0
140760824,,0,0
140760863,,0,0
140761061,,0,0
140761073,,0,0
140761081,,0,0
140761117,,0,0
140761131,,0,0
140761156,,0,0
140761418,,0,0
140761570,,0,0
140761572,,0,0
140761862,,0,0
140761910,,0,0
140762302,,0,0
140762309,,0,0
140762499,,0,0
140762805,,0,0
140762808,,0,0
140762875,,0,0
140762946,,0,0
140762972,,0,0
140763121,,0,0
140763689,,0,0
140763947,,0,0
140764199,,0,0
140764774,,0,0
140764837,,0,0
140764961,,0,0
140765137,,0,0
140765347,,0,0
140765353,,0,0
140765357,,0,0
140765438,,0,0
140765461,,0,0
140765484,,0,0
140767083,,0,0
140767341,,0,0
140767365,,0,0
140767501,,0,0
140767610,,0,0
140767623,,0,0
140767902,,0,0
140768119,,0,0
140768127,,0,0
140768170,,0,0
140768676,,0,0
140768740,,0,0
140769278,,0,0
140769519,,0,0
140769653,,0,0
140769924,,0,0
140770177,,0,0
140770195,,0,0
140770271,,0,0
140770273,,0,0
140770353,,0,0
140770377,,0,0
140770823,,0,0
140770944,,0,0
140770948,,0,0
140771025,,0,0
140771241,,0,0
140771245,,0,0
140771259,,0,0
140771338,,0,0
140771340,,0,0
140771729,,0,0
140771993,,0,0
140772891,,0,0
140772893,,0,0
140772895,,0,0
140772907,,0,0
140772953,,0,0
140773084,,0,0
140773464,,0,0
140773479,,0,0
140773527,,0,0
140774087,,0,0
140774205,,0,0
140774267,,0,0
140774555,,0,0
140774591,,0,0
140774597,,0,0
140774727,,0,0
140774801,,0,0
140774946,,0,0
140774950,,0,0
140775025,,0,0
140775177,,0,0
140775372,,0,0
140775403,,0,0
140775655,,0,0
140775786,,0,0
140816178,,0,0
140816298,,0,0
140816387,,0,0
140816403,,0,0
