ft_id,fn_id,bet_id,contract_id,schade_id,nummer,datumtijd,plaintext,dropdown
10301510,10432,139338241,,,,,,
10301561,10432,139502951,,,,,,
10301822,10432,139503215,,,,,,
10302728,10432,139504505,,,,,,
10303546,10432,139505585,,,,,,
10303567,10432,139500374,,,,,,
10303654,10432,139505623,,,,,,
10304258,10432,139506277,,,,,,
10304883,10432,139507233,,,,,,
10304961,10432,139507254,,,,,,
10305204,10432,139507842,,,,,,
10305453,10432,139508202,,,,,,
10306253,10432,139508855,,,,,,
10307223,10432,139509669,,,1132,,,
10308725,10432,139509812,,,,,,
10308867,10432,139510766,,,,,,
10309326,10432,139511205,,,,,,
10309341,10432,139511208,,,,,,
10309473,10432,139511595,,,,,,
10309554,10432,139510836,,,,,,
10309638,10432,139511781,,,,,,
10310484,10432,139512474,,,,,,
10310679,10432,139116359,,,4890,,,
10311018,10432,139291168,,,263,,,
10311075,10432,139491250,,,4160,,,
10311147,10432,139492885,,,6505,,,
10311168,10432,139476188,,,7163,,,
10311185,10432,139458569,,,,,,
10311200,10432,139307489,,,35,,,
10311276,10432,139485770,,,6363,,,
10311351,10432,138975788,,,0,,,
10311414,10432,139514103,,,,,,
10311969,10432,139514784,,,,,,
10313951,10432,139027830,,,1697,,,
10313966,10432,139342940,,,15777,,,
10313984,10432,139278470,,,41398,,,
10314110,10432,139502714,,,1531,,,
10314168,10432,139396292,,,7032,,,
10314194,10432,138722894,,,19683,,,
10314287,10432,139483444,,,0,,,
10314309,10432,139400245,,,,,,
10314357,10432,139264690,,,,,,
10314408,10432,139517034,,,,,,
10314531,10432,139517208,,,,,,
10315010,10432,139483199,,,1907,,,
10315050,10432,139388131,,,0,,,
10315076,10432,139284025,,,33788,,,
10315175,10432,139287602,,,3673,,,
10315190,10432,139291145,,,3288,,,
10315203,10432,139319543,,,,,,
10315284,10432,138981699,,,12218,,,
10315331,10432,139474847,,,18602,,,
10315391,10432,136886218,,,,,,
10316054,10432,139518726,,,18786,,,
10316345,10432,137975602,,,15699,,,
10316379,10432,139519062,,,,,,
10316919,10432,138711314,,,122081,,,
10316934,10432,137013479,,,4165,,,
10316949,10432,137971833,,,0,,,
10316964,10432,137971840,,,0,,,
10316979,10432,137971836,,,17243,,,
10316993,10432,137971824,,,,,,
10317008,10432,137971827,,,57296,,,
10317141,10432,139063381,,,5491,,,
10317243,10432,139489456,,,498,,,
10317260,10432,137983159,,,36258,,,
10317696,10432,139520511,,,,,,
10317711,10432,139520514,,,,,,
10317837,10432,139483175,,,,,,
10317861,10432,139520703,,,,,,
10318209,10432,139521183,,,,,,
10318461,10432,139521438,,,,,,
10318596,10432,139518107,,,,,,
10318736,10432,139345949,,,24000,,,
10318764,10432,139521864,,,,,,
10319639,10432,139522320,,,4438,,,
10320075,10432,139522539,,,,,,
10320290,10432,139522709,,,,,,
10321356,10432,139523550,,,,,,
10321376,10432,139523633,,,,,,
10321722,10432,139524057,,,,,,
10322232,10432,139524648,,,,,,
10322408,10432,139524806,,,,,,
10324379,10432,138946371,,,,,,
10324656,10432,139527702,,,,,,
10324671,10432,139527705,,,,,,
10324812,10432,139527876,,,,,,
10324851,10432,139527903,,,,,,
10324869,10432,139527906,,,,,,
10325289,10432,139527900,,,31682,,,
10325445,10432,139528641,,,,,,
10325762,10432,139528883,,,,,,
10325982,10432,139529133,,,,,,
10326873,10432,139528877,,,,,,
10327185,10432,139530705,,,,,,
10327493,10432,139523490,,,,,,
10327551,10432,139531125,,,,,,
10328724,10432,139532550,,,,,,
10329156,10432,139519926,,,,,,
10329476,10432,137031077,,,,,,
10330737,10432,139535720,,,,,,
10330995,10432,139536093,,,,,,
10331123,10432,139536152,,,,,,
10331151,10432,139536159,,,,,,
10331532,10432,135074398,,,,,,
10332591,10432,139516539,,,,,,
10332882,10432,139538004,,,,,,
10333364,10432,139385177,,,,,,
10333379,10432,139386056,,,,,,
10333394,10432,139386059,,,,,,
10333413,10432,139415965,,,,,,
10333431,10432,139455406,,,,,,
10333446,10432,139459342,,,,,,
10333461,10432,139477583,,,,,,
10333476,10432,139483747,,,,,,
10333616,10432,139539269,,,,,,
10334046,10432,139539612,,,,,,
10334750,10432,129021606,,,,,,
10336743,10432,139542714,,,,,,
10336767,10432,139542717,,,1185,,,
10337726,10432,139543364,,,,,,
10337763,10432,139543379,,,,,,
10337792,10432,139543415,,,,,,
10338020,10432,139543554,,,,,,
10338243,10432,139543722,,,,,,
10338849,10432,139500380,,,,,,
10339041,10432,139515906,,,,,,
10339083,10432,139519587,,,,,,
10339110,10432,139523661,,,,,,
10339131,10432,139524531,,,,,,
10339401,10432,139526790,,,,,,
10339884,10432,139542833,,,,,,
10340076,10432,139544745,,,,,,
10340124,10432,139463222,,,,,,
10340229,10432,128874939,,,,,,
10340261,10432,139520303,,,606,,,
10341603,10432,139546148,,,,,,
10342179,10432,139546893,,,15524,,,
10343289,10432,139547244,,,,,,
10344413,10432,139547945,,,3081,,,
10344429,10432,139547964,,,,,,
10344489,10432,137971812,,,,,,
10344504,10432,139548045,,,,,,
10344518,10432,126005269,,,,,,
10344533,10432,126005281,,,,,,
10344548,10432,139548068,,,,,,
10344563,10432,126005409,,,,,,
10344578,10432,126047574,,,,,,
10344599,10432,137847431,,,,,,
10344618,10432,126091933,,,,,,
10344633,10432,126107674,,,,,,
10344696,10432,126173308,,,,,,
10344711,10432,126195737,,,,,,
10344792,10432,139548201,,,,,,
10344909,10432,126317833,,,,,,
10344924,10432,126317836,,,,,,
10344941,10432,126317842,,,,,,
10344956,10432,126710228,,,,,,
10344971,10432,126710231,,,,,,
10344986,10432,126712886,,,,,,
10345001,10432,126713933,,,,,,
10345034,10432,126920763,,,,,,
10345049,10432,127055121,,,,,,
10345064,10432,128785253,,,,,,
10345079,10432,128827338,,,,,,
10345094,10432,129397943,,,,,,
10345130,10432,129841793,,,,,,
10345145,10432,131749242,,,,,,
10345161,10432,133002818,,,,,,
10345176,10432,133098170,,,,,,
10345191,10432,133127693,,,,,,
10345230,10432,134323084,,,,,,
10345266,10432,134574584,,,,,,
10345281,10432,134984555,,,,,,
10345314,10432,136422412,,,,,,
10345332,10432,136806736,,,,,,
10345986,10432,139547976,,,,,,
10346304,10432,137198386,,,,,,
10346319,10432,137932441,,,,,,
10346349,10432,137940461,,,,,,
10346391,10432,137977332,,,,,,
10346406,10432,137997076,,,,,,
10346421,10432,138002383,,,,,,
10346436,10432,138067663,,,,,,
10346469,10432,138319883,,,,,,
10346484,10432,138339285,,,,,,
10346514,10432,138427344,,,,,,
10346529,10432,138674752,,,,,,
10346544,10432,138695823,,,,,,
10346559,10432,138696717,,,,,,
10346574,10432,138697054,,,,,,
10346589,10432,138697963,,,,,,
10346604,10432,138714309,,,,,,
10346631,10432,138725076,,,,,,
10346646,10432,138730160,,,,,,
10346685,10432,138812184,,,,,,
10346715,10432,138964551,,,,,,
10346730,10432,138981514,,,,,,
10346745,10432,138995484,,,,,,
10346760,10432,138998640,,,,,,
10346841,10432,139549626,,,,,,
10346862,10432,139549683,,,,,,
10346877,10432,139549686,,,,,,
10346892,10432,139549698,,,,,,
10346982,10432,139029448,,,,,,
10346997,10432,139029451,,,,,,
10347012,10432,139030005,,,,,,
10347027,10432,139031190,,,,,,
10347042,10432,139031193,,,,,,
10347057,10432,139051926,,,,,,
10347072,10432,139051929,,,,,,
10347087,10432,139062843,,,,,,
10347102,10432,139063776,,,,,,
10347119,10432,139105593,,,,,,
10347134,10432,139108869,,,,,,
10347164,10432,139113307,,,,,,
10347179,10432,139114310,,,,,,
10347194,10432,139114874,,,,,,
10347209,10432,139116713,,,,,,
10347224,10432,139118852,,,,,,
10347239,10432,139119155,,,,,,
10347254,10432,139142494,,,,,,
10347269,10432,139142497,,,,,,
10347299,10432,139145585,,,,,,
10347314,10432,139145861,,,,,,
10347329,10432,139146929,,,,,,
10347344,10432,139148321,,,,,,
10347359,10432,139149353,,,,,,
10347380,10432,139150195,,,,,,
10347395,10432,139150406,,,,,,
10347410,10432,139150901,,,,,,
10347425,10432,139152347,,,,,,
10347455,10432,139153600,,,,,,
10347470,10432,139153745,,,,,,
10347491,10432,139158257,,,,,,
10347506,10432,139158293,,,,,,
10347521,10432,139159547,,,,,,
10347536,10432,139159550,,,,,,
10347593,10432,139159553,,,25307,,,
10347608,10432,139159562,,,,,,
10347623,10432,139206065,,,,,,
10347641,10432,139206905,,,,,,
10347656,10432,139209056,,,,,,
10347671,10432,139209140,,,,,,
10347686,10432,139209143,,,,,,
10347701,10432,139209440,,,,,,
10347716,10432,139254623,,,,,,
10347731,10432,139254629,,,,,,
10347746,10432,139254650,,,,,,
10347761,10432,139255426,,,,,,
10347776,10432,139256893,,,,,,
10347791,10432,139257044,,,,,,
10347806,10432,139260830,,,,,,
10347821,10432,139266575,,,,,,
10347897,10432,139267298,,,,,,
10347912,10432,139267301,,,,,,
10347927,10432,139268381,,,,,,
10347942,10432,139268384,,,,,,
10347957,10432,139268524,,,,,,
10347972,10432,139269767,,,,,,
10347987,10432,139277387,,,,,,
10348002,10432,139277483,,,,,,
10348017,10432,139280659,,,,,,
10348032,10432,139282463,,,,,,
10348047,10432,139287338,,,,,,
10348062,10432,139288319,,,,,,
10348077,10432,139289320,,,,,,
10348092,10432,139291484,,,,,,
10348107,10432,139293500,,,,,,
10348122,10432,139293542,,,,,,
10348137,10432,139294357,,,,,,
10348152,10432,139294417,,,,,,
10348167,10432,139296146,,,,,,
10348182,10432,139298300,,,,,,
10348197,10432,139300268,,,,,,
10348212,10432,139300421,,,,,,
10348227,10432,139301060,,,,,,
10348242,10432,139301218,,,,,,
10348257,10432,139301240,,,,,,
10348272,10432,139302713,,,,,,
10348287,10432,139303486,,,,,,
10348302,10432,139303943,,,,,,
10348317,10432,139303946,,,,,,
10348332,10432,139317827,,,,,,
10348347,10432,139317830,,,,,,
10348362,10432,139317877,,,,,,
10348377,10432,139318805,,,,,,
10348392,10432,139319111,,,,,,
10348407,10432,139319723,,,,,,
10348422,10432,139319726,,,,,,
10348437,10432,139323491,,,,,,
10348452,10432,139323494,,,,,,
10348467,10432,139325168,,,,,,
10348482,10432,139303949,,,,,,
10348497,10432,139307279,,,,,,
10348512,10432,139307614,,,,,,
10348527,10432,139310339,,,,,,
10348542,10432,139311884,,,,,,
10348557,10432,139311893,,,,,,
10348572,10432,139311961,,,,,,
10348587,10432,139311964,,,,,,
10348602,10432,139312613,,,,,,
10348617,10432,139313666,,,,,,
10348632,10432,139327313,,,,,,
10348647,10432,139327316,,,,,,
10348662,10432,139327922,,,,,,
10348677,10432,139328153,,,,,,
10348692,10432,134559718,,,,,,
10348707,10432,139516485,,,,,,
10348764,10432,137244386,,,,,,
10348857,10432,133000802,,,,,,
10348872,10432,133162023,,,,,,
10348887,10432,138597327,,,,,,
10348908,10432,133544547,,,,,,
10348935,10432,133999401,,,,,,
10348956,10432,137155061,,,,,,
10348971,10432,134315662,,,,,,
10348986,10432,134315665,,,,,,
10349012,10432,139345681,,,,,,
10349027,10432,137244416,,,,,,
10349042,10432,132600446,,,,,,
10349061,10432,139550058,,,,,,
10349075,10432,132874910,,,,,,
10349090,10432,132995400,,,,,,
10349120,10432,132842363,,,,,,
10349135,10432,132847197,,,,,,
10349148,10432,132891524,,,,,,
10349163,10432,133161902,,,,,,
10349180,10432,131757719,,,,,,
10349195,10432,133512878,,,,,,
10349210,10432,131848448,,,,,,
10349225,10432,132399648,,,,,,
10349240,10432,132399729,,,,,,
10349285,10432,132400931,,,,,,
10349300,10432,132400934,,,,,,
10349315,10432,136866658,,,,,,
10349330,10432,132023688,,,,,,
10349345,10432,132082866,,,,,,
10349360,10432,132363290,,,,,,
10349400,10432,130050221,,,,,,
10349424,10432,130259354,,,,,,
10349439,10432,130380084,,,,,,
10349454,10432,130710873,,,,,,
10349469,10432,131415626,,,,,,
10349544,10432,139550220,,,,,,
10349708,10432,130050197,,,,,,
10349723,10432,130050194,,,,,,
10349747,10432,129391853,,,,,,
10349762,10432,129353141,,,,,,
10349777,10432,129256019,,,,,,
10349792,10432,129214587,,,,,,
10349807,10432,129214584,,,,,,
10349822,10432,129214239,,,,,,
10349837,10432,129022824,,,,,,
10349888,10432,127106085,,,,,,
10349903,10432,137014688,,,,,,
10349918,10432,128774766,,,,,,
10349951,10432,128809188,,,,,,
10349972,10432,128875395,,,,,,
10349987,10432,128821553,,,,,,
10350002,10432,128826218,,,,,,
10350017,10432,128826230,,,,,,
10350032,10432,133545920,,,,,,
10350047,10432,128873324,,,,,,
10350063,10432,128986395,,,,,,
10350078,10432,137171770,,,,,,
10350093,10432,137171773,,,,,,
10350108,10432,126704967,,,,,,
10350123,10432,126705762,,,,,,
10350138,10432,126713289,,,,,,
10350153,10432,126717510,,,,,,
10350168,10432,126717675,,,,,,
10350183,10432,126717678,,,,,,
10350198,10432,126717684,,,,,,
10350213,10432,137245034,,,,,,
10350228,10432,137245031,,,,,,
10350243,10432,127043712,,,,,,
10350258,10432,127044486,,,,,,
10350273,10432,127057413,,,,,,
10350288,10432,127057416,,,,,,
10350372,10432,129238196,,,,,,
10350402,10432,136781432,,,,,,
10350420,10432,126304712,,,,,,
10350468,10432,126330022,,,,,,
10350483,10432,126405406,,,,,,
10350498,10432,126408211,,,,,,
10350525,10432,126614947,,,,,,
10350540,10432,126705342,,,,,,
10350671,10432,139550837,,,,,,
10350726,10432,139516685,,,,,,
10350741,10432,126130163,,,,,,
10350756,10432,126131686,,,,,,
10350771,10432,126131683,,,,,,
10350786,10432,126131680,,,,,,
10350801,10432,126131632,,,,,,
10350816,10432,126131627,,,,,,
10350831,10432,126131587,,,,,,
10350846,10432,126131011,,,,,,
10350861,10432,126196606,,,,,,
10350876,10432,126196603,,,,,,
10350891,10432,126196420,,,,,,
10350906,10432,126194569,,,,,,
10350921,10432,126176305,,,,,,
10351386,10432,139546896,,,,,,
10351400,10432,137275870,,,,,,
10351415,10432,126128437,,,,,,
10351430,10432,126129506,,,,,,
10351445,10432,138693079,,,,,,
10351460,10432,126129688,,,,,,
10351475,10432,126117922,,,,,,
10351490,10432,126122078,,,,,,
10351505,10432,137014145,,,,,,
10351520,10432,126128392,,,,,,
10351535,10432,126128419,,,,,,
10351550,10432,126128440,,,,,,
10351563,10432,126117985,,,,,,
10351578,10432,126194605,,,,,,
10351593,10432,126118054,,,,,,
10351608,10432,126118147,,,,,,
10351623,10432,126118747,,,,,,
10351638,10432,126119585,,,,,,
10351653,10432,126121381,,,,,,
10351673,10432,126113979,,,,,,
10351688,10432,126111125,,,,,,
10351703,10432,126112621,,,,,,
10351718,10432,126112655,,,,,,
10351733,10432,126112673,,,,,,
10351748,10432,126107197,,,,,,
10351761,10432,126107347,,,,,,
10351776,10432,126107381,,,,,,
10351791,10432,126107570,,,,,,
10351806,10432,126107574,,,,,,
10351821,10432,126110926,,,,,,
10351836,10432,126110985,,,,,,
10351851,10432,126111083,,,,,,
10351877,10432,126096213,,,,,,
10351892,10432,126092987,,,,,,
10351907,10432,126094613,,,,,,
10351922,10432,126183947,,,,,,
10351937,10432,126094946,,,,,,
10351952,10432,126094981,,,,,,
10351967,10432,126096215,,,,,,
10351982,10432,126107099,,,,,,
10351997,10432,126097450,,,,,,
10352012,10432,126097434,,,,,,
10352027,10432,126092986,,,,,,
10352042,10432,126091938,,,,,,
10352057,10432,126091934,,,,,,
10352070,10432,126091831,,,,,,
10352085,10432,126091655,,,,,,
10352100,10432,126090849,,,,,,
10352115,10432,126090847,,,,,,
10352130,10432,126090463,,,,,,
10352151,10432,126088474,,,,,,
10352166,10432,126088937,,,,,,
10352184,10432,126089446,,,,,,
10352199,10432,126071546,,,,,,
10352214,10432,126071566,,,,,,
10352229,10432,126072493,,,,,,
10352244,10432,126088370,,,,,,
10352259,10432,126054562,,,,,,
10352274,10432,126054853,,,,,,
10352289,10432,126054962,,,,,,
10352304,10432,126054966,,,,,,
10352319,10432,126055046,,,,,,
10352334,10432,126055151,,,,,,
10352358,10432,126065370,,,,,,
10352409,10432,137245819,,,,,,
10352424,10432,137245822,,,,,,
10352439,10432,126052681,,,,,,
10352454,10432,126052731,,,,,,
10352469,10432,126052735,,,,,,
10352484,10432,126044929,,,,,,
10352499,10432,126016324,,,,,,
10352514,10432,126016328,,,,,,
10352532,10432,127070156,,,,,,
10352547,10432,139483780,,,,,,
10352562,10432,139516634,,,,,,
10352577,10432,137151233,,,,,,
10352636,10432,126004641,,,,,,
10352652,10432,126006182,,,,,,
10352667,10432,132353040,,,,,,
10352682,10432,126119510,,,,,,
10352697,10432,136273048,,,,,,
10352712,10432,126128449,,,,,,
10352783,10432,126119920,,,,,,
10352798,10432,126119923,,,,,,
10352813,10432,126132458,,,,,,
10352828,10432,126060315,,,,,,
10352859,10432,126005473,,,,,,
10352874,10432,139540083,,,4224,,,
10352889,10432,126129923,,,,,,
10352904,10432,126133825,,,,,,
10352919,10432,126120508,,,,,,
10352934,10432,126132320,,,,,,
10352949,10432,137012905,,,,,,
10352967,10432,126129580,,,,,,
10352982,10432,126118357,,,,,,
10352997,10432,137031745,,,,,,
10353012,10432,126129911,,,,,,
10353027,10432,137244781,,,,,,
10353042,10432,137244784,,,,,,
10353057,10432,126119917,,,,,,
10353072,10432,126129941,,,,,,
10353087,10432,126132619,,,,,,
10353102,10432,126120443,,,,,,
10353117,10432,126118337,,,,,,
10353132,10432,136904006,,,,,,
10353168,10432,126118288,,,,,,
10353183,10432,126131162,,,,,,
10353198,10432,126131467,,,,,,
10353213,10432,126119902,,,,,,
10353228,10432,126119905,,,,,,
10353243,10432,126424828,,,,,,
10353258,10432,126133831,,,,,,
10353273,10432,137245994,,,,,,
10353288,10432,126128152,,,,,,
10353303,10432,126004837,,,,,,
10353318,10432,126131557,,,,,,
10353333,10432,126131566,,,,,,
10353348,10432,126131569,,,,,,
10353363,10432,126131575,,,,,,
10353378,10432,126119863,,,,,,
10353393,10432,126130114,,,,,,
10353408,10432,126131110,,,,,,
10353581,10432,139522339,,,,,,
10353596,10432,126004909,,,,,,
10353609,10432,139511426,,,,,,
10353624,10432,139515543,,,,,,
10353639,10432,139503134,,,,,,
10353654,10432,139503283,,,,,,
10353669,10432,139504516,,,,,,
10353684,10432,139509063,,,,,,
10353699,10432,139551486,,,19866,,,
10353735,10432,139499692,,,,,,
10353750,10432,139489810,,,0,,,
10353765,10432,139493179,,,,,,
10353804,10432,139513851,,,,,,
10353819,10432,139516473,,,,,,
10353834,10432,139475443,,,,,,
10353849,10432,139476191,,,,,,
10353864,10432,139476812,,,,,,
10353879,10432,139477811,,,,,,
10353936,10432,139453753,,,,,,
10353951,10432,139394548,,,,,,
10353966,10432,139400260,,,,,,
10353984,10432,139384187,,,,,,
10353999,10432,139385077,,,,,,
10354014,10432,139385117,,,,,,
10354029,10432,139383442,,,,,,
10354044,10432,139507110,,,,,,
10354059,10432,139375967,,,,,,
10354086,10432,139351640,,,,,,
10354110,10432,139340336,,,,,,
10354125,10432,139513752,,,,,,
10354140,10432,139516496,,,,,,
10354197,10432,139315943,,,,,,
10354212,10432,139513799,,,,,,
10354227,10432,139513817,,,,,,
10354242,10432,139327282,,,,,,
10354259,10432,139303136,,,,,,
10354374,10432,139289492,,,,,,
10354389,10432,139290181,,,,,,
10354404,10432,139291142,,,,,,
10354419,10432,139513337,,,,,,
10354434,10432,139516508,,,,,,
10354449,10432,139282063,,,,,,
10354464,10432,139282106,,,,,,
10354479,10432,139282133,,,,,,
10354494,10432,139287982,,,,,,
10354509,10432,139288111,,,,,,
10354524,10432,139288117,,,,,,
10354554,10432,139203374,,,,,,
10354569,10432,139205303,,,,,,
10354587,10432,139206203,,,,,,
10354614,10432,139277626,,,,,,
10354629,10432,139023192,,,,,,
10354644,10432,137244518,,,,,,
10354659,10432,139021701,,,,,,
10354674,10432,139022427,,,,,,
10354689,10432,139142360,,,,,,
10354704,10432,139142552,,,,,,
10354719,10432,139150093,,,,,,
10354734,10432,139151513,,,,,,
10354749,10432,139151516,,,,,,
10354764,10432,138977082,,,,,,
10354779,10432,138977088,,,,,,
10354794,10432,138978978,,,,,,
10354809,10432,138981040,,,,,,
10354824,10432,138992694,,,,,,
10354839,10432,138999036,,,,,,
10354854,10432,139000887,,,,,,
10354869,10432,139019031,,,,,,
10354883,10432,139330673,,,,,,
10354898,10432,139333442,,,,,,
10354913,10432,139334876,,,,,,
10354928,10432,139334920,,,,,,
10354943,10432,139334923,,,,,,
10354958,10432,139338457,,,,,,
10354973,10432,139340546,,,,,,
10354988,10432,139343972,,,,,,
10355003,10432,139343975,,,37773,,,
10355018,10432,139346743,,,,,,
10355033,10432,139346762,,,,,,
10355048,10432,139347350,,,,,,
10355063,10432,139350163,,,,,,
10355078,10432,139350302,,,,,,
10355093,10432,139350305,,,,,,
10355108,10432,139350784,,,,,,
10355123,10432,139351631,,,,,,
10355138,10432,139354144,,,,,,
10355153,10432,139369475,,,,,,
10355168,10432,139375547,,,,,,
10355183,10432,139375550,,,,,,
10355198,10432,139375997,,,,,,
10355213,10432,139376519,,,,,,
10355237,10432,139383659,,,,,,
10355255,10432,139383716,,,,,,
10355270,10432,139383725,,,,,,
10355285,10432,139383851,,,,,,
10355300,10432,139384216,,,,,,
10355315,10432,139384637,,,,,,
10355330,10432,139385870,,,,,,
10355345,10432,139385875,,,,,,
10355360,10432,139386857,,,,,,
10355375,10432,139386860,,,,,,
10355390,10432,139387774,,,,,,
10355405,10432,139376522,,,,,,
10355420,10432,139376770,,,,,,
10355435,10432,139376773,,,,,,
10355450,10432,139378550,,,,,,
10355465,10432,139378600,,,,,,
10355480,10432,139378802,,,,,,
10355495,10432,139380317,,,,,,
10355510,10432,139380779,,,,,,
10355525,10432,139381088,,,,,,
10355540,10432,139382560,,,,,,
10355555,10432,139383491,,,,,,
10355570,10432,139383647,,,,,,
10355585,10432,139383653,,,,,,
10355784,10432,139551951,,,,,,
10355838,10432,138809505,,,,,,
10355853,10432,138931794,,,,,,
10355868,10432,138932429,,,,,,
10355883,10432,138968742,,,,,,
10355901,10432,138970371,,,,,,
10355916,10432,138970800,,,,,,
10355934,10432,138768308,,,,,,
10355949,10432,138770516,,,,,,
10355964,10432,138773405,,,,,,
10355979,10432,139111714,,,,,,
10355994,10432,139111716,,,,,,
10356009,10432,138774861,,,,,,
10356024,10432,138774914,,,,,,
10356066,10432,138786098,,,,,,
10356081,10432,138786101,,,,,,
10356114,10432,138713445,,,,,,
10356129,10432,138713595,,,,,,
10356144,10432,138720107,,,,,,
10356159,10432,139513865,,,,,,
10356204,10432,139552080,,,,,,
10356218,10432,138688462,,,,,,
10356233,10432,138659712,,,,,,
10356248,10432,138660438,,,,,,
10356263,10432,138677482,,,,,,
10356278,10432,138688443,,,,,,
10356293,10432,138688789,,,,,,
10356308,10432,139517399,,,,,,
10356321,10432,138713385,,,,,,
10356344,10432,138183693,,,,,,
10356359,10432,138424521,,,,,,
10356426,10432,137993098,,,,,,
10356441,10432,137993709,,,,,,
10356456,10432,137969217,,,,,,
10356485,10432,137938597,,,,,,
10356503,10432,138979603,,,,,,
10356669,10432,139516658,,,,,,
10356684,10432,139030473,,,,,,
10356702,10432,137477620,,,,,,
10356717,10432,137245954,,,,,,
10356732,10432,137245963,,,,,,
10356747,10432,137245966,,,,,,
10356762,10432,137248475,,,,,,
10356800,10432,139406395,,,,,,
10356815,10432,139400000,,,,,,
10356830,10432,139400006,,,,,,
10356845,10432,139400618,,,,,,
10356860,10432,139401302,,,,,,
10356875,10432,139402334,,,,,,
10356890,10432,139404389,,,,,,
10356905,10432,139404392,,,,,,
10356920,10432,139405511,,,,,,
10356935,10432,139388047,,,,,,
10356950,10432,139389661,,,,,,
10356965,10432,139391573,,,,,,
10356980,10432,139391813,,,,,,
10356995,10432,139392776,,,,,,
10357013,10432,139392976,,,,,,
10357028,10432,139393201,,,,,,
10357043,10432,139393351,,,,,,
10357058,10432,139393583,,,,,,
10357073,10432,139393853,,,,,,
10357088,10432,139394669,,,,,,
10357103,10432,139395845,,,,,,
10357118,10432,139395854,,,,,,
10357133,10432,139396948,,,,,,
10357151,10432,139398449,,,,,,
10357193,10432,139406398,,,,,,
10357208,10432,139406465,,,,,,
10357223,10432,139413716,,,,,,
10357238,10432,139413719,,,,,,
10357253,10432,139415971,,,,,,
10357268,10432,139416115,,,,,,
10357283,10432,139416118,,,,,,
10357298,10432,139416121,,,,,,
10357313,10432,139417072,,,,,,
10357328,10432,139417075,,,,,,
10357343,10432,139417078,,,,,,
10357358,10432,139454312,,,,,,
10357373,10432,139454698,,,,,,
10357388,10432,139454704,,,,,,
10357403,10432,139454707,,,,,,
10357433,10432,139460872,,,,,,
10357448,10432,139461248,,,,,,
10357463,10432,139463026,,,,,,
10357478,10432,139466374,,,,,,
10357493,10432,139467208,,,,,,
10357508,10432,139468093,,,,,,
10357523,10432,139468592,,,,,,
10357538,10432,139469972,,,,,,
10357553,10432,139471072,,,,,,
10357869,10432,139472861,,,,,,
10357884,10432,139473853,,,,,,
10357899,10432,139475141,,,,,,
10357914,10432,139475171,,,,,,
10357929,10432,139477798,,,,,,
10357944,10432,139477801,,,,,,
10357989,10432,139479397,,,,,,
10358004,10432,139479742,,,,,,
10358019,10432,139479811,,,,,,
10358034,10432,139480862,,,,,,
10358049,10432,139483733,,,,,,
10358064,10432,139484054,,,,,,
10358079,10432,139484060,,,,,,
10358094,10432,139484824,,,,,,
10358109,10432,139485016,,,,,,
10358124,10432,139486031,,,,,,
10358139,10432,139488800,,,,,,
10358154,10432,139488803,,,,,,
10358169,10432,139490950,,,,,,
10358184,10432,139492223,,,,,,
10358199,10432,139492636,,,,,,
10358214,10432,139492694,,,,,,
10358229,10432,139493438,,,,,,
10358244,10432,139493791,,,,,,
10358264,10432,139497227,,,,,,
10358313,10432,139497230,,,,,,
10358328,10432,139497233,,,,,,
10358343,10432,139499711,,,,,,
10358358,10432,139499864,,,,,,
10358373,10432,139500403,,,,,,
10358388,10432,139500458,,,,,,
10358403,10432,139500587,,,,,,
10358418,10432,139501110,,,,,,
10358433,10432,139504451,,,,,,
10358448,10432,139504459,,,,,,
10358463,10432,139504462,,,344552,,,
10358478,10432,139507083,,,,,,
10358493,10432,139507086,,,,,,
10358508,10432,139507089,,,,,,
10358523,10432,139507092,,,,,,
10358538,10432,139511286,,,,,,
10358553,10432,139511988,,,,,,
10358568,10432,139512077,,,,,,
10358583,10432,139513317,,,,,,
10358598,10432,139513628,,,,,,
10358613,10432,139513640,,,,,,
10358628,10432,139513643,,,19012,,,
10358643,10432,139513925,,,,,,
10358658,10432,139513928,,,,,,
10358673,10432,139514493,,,,,,
10358781,10432,139514757,,,,,,
10358796,10432,139515978,,,,,,
10358811,10432,139516988,,,,,,
10358841,10432,139518717,,,,,,
10358856,10432,139519640,,,,,,
10358871,10432,139519641,,,,,,
10358886,10432,139519644,,,,,,
10358901,10432,139519782,,,,,,
10358916,10432,139519785,,,84302,,,
10358931,10432,139520214,,,,,,
10358961,10432,139521476,,,,,,
10358976,10432,139522812,,,,,,
10358991,10432,139523759,,,,,,
10359006,10432,139523762,,,,,,
10359021,10432,139524168,,,,,,
10359036,10432,139524171,,,,,,
10359051,10432,139526690,,,,,,
10359066,10432,139526693,,,,,,
10359081,10432,139526988,,,,,,
10359096,10432,139527543,,,,,,
10359111,10432,139527606,,,,,,
10359126,10432,139528452,,,,,,
10359141,10432,139528813,,,,,,
10359156,10432,139528805,,,,,,
10359198,10432,139529262,,,,,,
10359213,10432,139529265,,,,,,
10359228,10432,139529511,,,,,,
10359243,10432,139529745,,,,,,
10359258,10432,139529838,,,,,,
10359273,10432,139531746,,,,,,
10359288,10432,139531761,,,,,,
10359303,10432,139532283,,,,,,
10359318,10432,139532286,,,,,,
10359333,10432,139533645,,,,,,
