schadecontract_id,schade_id,contract_id,risico_id,blockretours_id,contract_bijvoegsel_id
14259143,114450205,39361441,,,
14259417,114450487,39777719,,,
14259551,114450615,39045487,,,
14259667,114450731,39627351,,,
14259761,114450825,39203021,,,
14259781,114450841,37192107,,,
14259822,114450884,41274910,,,
14260129,114451203,39971584,,,
14260164,114451248,41305140,,,
14260248,114451336,39529211,,,
14260487,114451569,39814527,,,
14260627,114451719,41018077,,,
14260667,114451759,41037599,,,
14260801,114451885,39199654,,,
14260845,114451931,39524211,,,
14261163,114452261,39199654,,,
14261165,114452263,39587184,,78729978,
14263548,114452265,39587184,,78729978,
14261555,114452679,41237363,,79995630,
14266143,114452968,39161768,,,
14261905,114453041,36506484,,,
14261907,114453043,40966684,,,
14262050,114453196,40976291,,,
14262070,114453216,41172500,,,
14262135,114453277,34560840,,,
14262164,114453304,40962438,,,
14262225,114453359,38577592,,72200977,
14262333,114453467,38606830,,,
14262355,114453491,37145707,,68463899,
14262459,114453597,41174508,,,
14262496,114453632,33686073,,,
14262497,114453633,41030119,,,
14262603,114453747,41005873,,,
14262717,114453861,38624598,,,
14262792,114453932,41030119,,,
14263044,114454184,41057357,,,
14263046,114454186,41006701,,79202600,
14263106,114454245,39278210,,,
14263141,114454279,37820374,,,
14263482,114454614,41140501,,,
14263510,114454651,39567282,,,
14263536,114454668,35931001,,,
14263965,114455109,36466046,,,
14263971,114455121,38672566,,,
14264217,114455364,33849002,,,
14264265,114455409,41031104,,,
14264352,114455496,41301148,,,
14264395,114455539,41310992,,,
14264398,114455542,40816683,,80360316,
14264914,114455983,36004869,,,
14265502,114456628,39580986,,80492836,
14265505,114456631,40962331,,80236540,
14265514,114456640,41057357,,,
14265948,114456997,41297306,,,
14265944,114457108,40979489,,,
14266132,114457290,37822465,,,
14266163,114457317,36194609,,,
14266173,114457325,35929233,,74395737,
14266177,114457329,41297306,,,
14266585,114457727,39865929,,79797974,
14266608,114457746,39445714,,,
14266612,114457750,41179305,,,
14266675,114457801,40924815,,,
14266880,114458000,39779304,,,
14267161,114458269,41261221,,,
14267277,114458389,40924815,,,
14267561,114458673,39892918,,76973153,
14267567,114458677,39892918,,,
14267706,114458834,41311667,,,
14267709,114458837,39952752,,,
14268335,114459453,40943314,,80647542,
14268337,114459457,35851265,,76921055,
14268414,114459536,39779469,,,
14268448,114459566,41311667,,,
14268450,114459568,41292553,,,
14268466,114459584,41194899,,,
14268473,114459589,41266049,,,
14268472,114459592,39419906,,,
14268549,114459669,41180579,,,
14268640,114459758,41194899,,79734928,
14268834,114459896,40927432,,,
14268858,114459918,41255580,,,
14269029,114460039,41014460,,79989676,
14269077,114460073,39193705,,,
14269259,114460267,39049429,,,
14269580,114460584,33769630,,,
14269582,114460586,41197551,,,
14270035,114460792,41194899,,79734928,
14270197,114460955,41030119,,,
14270257,114461017,41012773,,,
14270407,114461165,40947402,,79794692,
14270601,114461373,40550247,,,
14270951,114461707,37145707,,68463899,
14270995,114461753,38282673,,,
14271037,114461795,40235047,,,
14271185,114461935,40235047,,,
14271326,114462074,41270257,,80128202,
14271473,114462225,40967393,,,
14271755,114462525,39032540,,,
14271935,114462695,39585642,,,
14272149,114462903,41170030,,,
14272219,114462975,39567282,,77158268,
14272331,114463087,39444524,,,
14272342,114463098,39444524,,,
14272441,114463211,39984333,,,
14272613,114463387,37003227,,,
14272817,114463601,39565328,,79588774,
14272858,114463642,41279490,,,
14272865,114463649,41031104,,79035567,
14272977,114463759,41169518,,79402242,
14272983,114463763,41143131,,,
14273095,114463871,39191897,,,
14273319,114464098,41169518,,,
14273464,114464246,41171843,,,
14273607,114464405,41105636,,79152948,
14273609,114464407,39919209,,80684064,
14273616,114464414,41288723,,,
14273717,114464511,41054409,,,
14273776,114464562,41248733,,,
14273861,114464647,41171843,,,
14273943,114464733,41030261,,78776703,
14273955,114464745,39250526,,,
14273979,114464769,38228520,,76925863,
14273983,114464773,37008361,,,
14274337,114465161,39255407,,,
14274460,114465294,39257575,,,
14274655,114465493,41018089,,,
14274756,114465578,39737936,,,
14274821,114465639,40966566,,,
14275035,114465777,36847622,,,
14275152,114465818,41255580,,,
14275234,114465908,41287267,,,
14275299,114465971,39271793,,,
14275315,114465975,41038321,,,
14275373,114466037,39950896,,,
14275717,114466383,40235047,,78424959,
14276320,114466452,41182294,,80170500,
14276357,114466485,41182294,,,
14276418,114466536,41333211,,,
14276426,114466536,36194609,,76416359,
14276458,114466570,40967450,,,
14276651,114466759,39445714,,,
14276657,114466767,38864483,,,
14276671,114466779,38606827,,,
14276683,114466789,41172500,,,
14277071,114466941,41353071,,,
14277211,114467073,41196101,,,
14277307,114467155,39737936,,,
14277321,114467167,39465039,,80431900,
14277358,114467204,41299555,,,
14277606,114467450,39033773,,,
14277657,114467493,39570191,,75929705,
14277659,114467495,41031133,,78776706,
14278388,114468246,36710455,,80266902,
14278403,114468263,39412700,,,
14279131,114469035,41175159,,,
14279732,114469658,39567282,,,
14279774,114469702,41297306,,,
14279879,114469809,39191897,,76717393,
14279925,114469855,41287373,,,
14279967,114469895,39419903,,,
14280053,114469983,41302393,,,
14280479,114470415,41346454,,,
14280543,114470477,41038321,,79585214,
14280575,114470509,36710455,,,
14280937,114470863,41172500,,,
14281136,114471078,41300210,,,
14281401,114471319,39074533,,,
14281853,114471725,41252535,,79957538,
14281903,114471763,41180196,,,
14282147,114471975,41369199,,,
14282239,114472075,41106458,,,
14282265,114472101,34666631,,,
14282285,114472121,41105636,,,
14282455,114472297,39140054,,73147716,
14282469,114472307,41182294,,,
14282691,114472485,41182173,,,
14283257,114473041,38857904,,77768335,
14283501,114473301,39435547,,,
14283755,114473547,41355093,,,
14284004,114473808,37739049,,,
14284217,114474031,39902224,,,
14284241,114474055,34560840,,78819135,
14284243,114474057,41172500,,,
14284349,114474169,41256505,,,
14284637,114474475,40235047,,78424959,
14284767,114474597,41310627,,,
14284894,114474720,39242386,,79799386,
14285193,114475029,36033000,,,
14285291,114475133,38672566,,,
14285405,114475243,35616978,,75765985,
14285407,114475245,35962146,,75583465,
14285409,114475247,36493950,,75584582,
14285411,114475249,39351616,,77563282,
14285552,114475386,41170799,,,
14286105,114475963,39515517,,,
14286231,114476089,41189599,,79775450,
14286307,114476157,39597720,,,
14286323,114476169,38740245,,,
14286414,114476278,41240549,,,
14286439,114476301,41359971,,,
14286551,114476413,39164047,,,
14286593,114476461,39412697,,80974156,
14287087,114476949,39222926,,,
14287239,114477111,41054409,,,
14287447,114477337,41052548,,,
14287799,114477699,39884389,,,
14288061,114477971,41358169,,,
14288085,114477991,41016031,,,
14288093,114477997,39202973,,79721474,
14288259,114478155,41246910,,,
14288764,114478680,41107053,,,
14288765,114478683,39556167,,75792733,
14288797,114478719,41052548,,,
14288827,114478747,37190889,,,
14288931,114478859,39886279,,,
14289121,114479055,41153413,,,
14289425,114479377,39884389,,76929095,
14291297,114479425,40951386,,79279650,
14289605,114479563,41355447,,80994536,
14289678,114479628,41376237,,,
14289692,114479644,41355447,,,
14289821,114479777,38936042,,,
14289929,114479869,34595574,,,
14289976,114479918,41353108,,,
14290018,114479958,41190761,,,
14290205,114480151,41391212,,,
14290224,114480166,39509685,,77312212,
14294147,114480166,38871557,,,
14290226,114480168,41170799,,,
14290743,114480679,41323338,,,
14290773,114480707,41346893,,,
14290785,114480713,41323338,,,
14290865,114480781,34595574,,,
14291341,114481261,39445714,,,
14291383,114481309,41311667,,,
14291387,114481317,39737936,,,
14291391,114481321,41288361,,,
14291484,114481420,39556167,,75792733,
14291772,114481710,39445714,,,
14291887,114481827,41261351,,,
14291894,114481836,41347081,,,
14292018,114481972,39140054,,,
14292123,114482081,33686489,,,
14292132,114482092,41287373,,,
14292531,114482511,41226115,,,
14292582,114482560,41349524,,,
14292594,114482574,38604714,,,
14294221,114482654,41314225,,,
14292683,114482665,41391830,,,
14293142,114483100,39618807,,,
14293158,114483114,41348642,,,
14293533,114483495,41310992,,,
14293537,114483499,41323338,,,
14293539,114483501,41296001,,,
14293626,114483584,41325209,,,
14293642,114483600,39454071,,74998720,
14293747,114483689,41347081,,,
14293829,114483769,41311122,,,
14293872,114483812,41226237,,80517844,
14293897,114483835,41391830,,,
14293913,114483855,41176041,,,
14294153,114484105,38871557,,,
14294465,114484163,41311122,,80515399,
14294345,114484303,39574364,,78360123,
14294371,114484327,41176041,,,
14294476,114484448,41175159,,,
14294519,114484499,41302393,,,
14294597,114484581,41302393,,80763206,
14294619,114484601,38228520,,,
14294891,114484869,39587184,,80689096,
14295132,114485122,41030119,,,
14295139,114485135,41296001,,,
14295159,114485159,41240041,,,
14295231,114485229,41298309,,,
14295386,114485402,41179731,,,
14295463,114485483,36100373,,60891690,
14295703,114485489,41384007,,,
14295481,114485497,41028250,,,
14295516,114485530,41291974,,,
14295801,114485829,41105636,,79152948,
14295829,114485863,41052548,,,
14295891,114485933,40925928,,78878974,
14296121,114486181,41277711,,,
14296239,114486321,41346688,,,
14296407,114486485,41367853,,,
14333349,114486485,41378385,,81346666,
14319375,114511123,41372912,,,
14319412,114511170,39917451,,,
14319746,114511516,40887732,,77839796,
14319911,114511673,41409177,,,
14319997,114511767,39154072,,,
14320229,114511806,41325209,,,
14320171,114511959,41197385,,80834528,
14320253,114512029,41197385,,80834528,
14320395,114512167,39529211,,,
14320683,114512479,37159473,,,
14320691,114512485,40969065,,,
14320861,114512669,41172500,,,
14334513,114512871,39242156,,,
14321156,114512994,41172500,,,
14321468,114513310,41052548,,,
14321692,114513566,39095387,,79112144,
14321693,114513567,39444524,,,
14321913,114513787,40237764,,,
14321945,114513819,41078486,,,
14321947,114513821,41378385,,81346666,
14333238,114525126,39529965,,,
14333302,114525188,41384007,,,
14333345,114525239,41348590,,,
14333668,114525552,41052548,,,
14333743,114525625,41397620,,,
14333909,114525783,41371140,,,
14333914,114525790,41172500,,,
14333930,114525806,41182294,,,
14333945,114525821,41384209,,,
14333972,114525848,41355447,,81486106,
14334011,114525889,41397620,,,
14334013,114525891,41397620,,,
14334015,114525893,41384209,,,
14334206,114526102,41342730,,,
14334215,114526111,38889365,,,
14334249,114526145,39876688,,,
14334261,114526157,40959417,,81191716,
14334515,114526411,39242156,,,
14334903,114526807,41349274,,,
14335081,114526985,39986967,,80669654,
14335260,114527154,39954150,,81002712,
14335671,114527569,38723196,,,
14335726,114527624,33685965,,,
14335833,114527727,41185657,,,
14335843,114527737,38723196,,74894416,
