rel_id,bet1,bet2,bet_type_id1,bet_type_id2,relatie_type,aangemaakt,verwijderd,noodtoegang
8451420,137971833,137971812,,,6,2021-02-24,,0
8451423,137971836,137971812,,,6,2020-09-25,,0
8451426,137971836,137971815,,,6,2020-09-25,,0
8451427,137971840,137971815,,,6,2020-12-16,,0
8451430,137971827,137971812,,,9,2021-12-22,,0
8451433,137971827,137971815,,,9,2021-12-22,,0
8451436,137971827,126091933,,,11,2021-12-22,,0
8451439,137971824,137971815,,,6,2021-12-22,0000-00-00,0
8451442,137971824,137971812,,,9,2021-12-22,,0
8451445,137971824,126091933,,,11,2021-12-22,,0
8451448,137971840,137971812,,,9,2021-12-22,,0
8451451,137971840,126091933,,,11,2021-12-22,,0
8451454,137971836,126091933,,,11,2021-12-22,,0
8451457,137971833,137971815,,,11,2021-12-22,,0
8451460,137971833,137971815,,,9,2021-12-22,,0
8451463,137971833,126091933,,,11,2021-12-22,,0
8451466,137971830,137971815,,,9,2021-12-22,0000-00-00,0
8451469,137971830,126091933,,,11,2021-12-22,,0
8451472,137971846,137971821,,,6,2020-06-04,,0
8451475,137971846,137971812,,,9,2021-12-22,,0
8451478,137971846,137971815,,,9,2021-12-22,,0
8451481,137971846,126091933,,,11,2021-12-22,,0
8451624,137972472,133544145,,,3,2021-12-23,,0
8451627,137972472,131618151,,,1,2021-12-23,,0
8451673,137972551,137972493,,,3,2021-12-23,,0
8451732,137972493,126004905,,,8,2021-12-23,,0
8451943,137973574,136992511,,,41,2021-12-27,,0
8452429,137975602,137975605,,,6,2021-04-30,2024-05-23,0
8453004,137977306,137275486,,,3,2021-12-30,,0
8453799,126120443,126120440,,,9,2022-01-05,,0
8453802,130740923,126005745,,,6,2007-02-27,0000-00-00,0
8453815,137980234,137980240,,,4,0000-00-00,0000-00-00,0
8453865,137847428,126119347,,,6,2021-10-06,,0
8453868,137980215,137980368,,,1,0000-00-00,,0
8453880,137980215,137980416,,,3,0000-00-00,,0
8454141,137980983,137980977,,,3,2022-01-06,0000-00-00,0
8454664,126005125,137719918,,,8,2021-12-01,,0
8454931,137983528,126055655,,,3,2022-01-10,,0
8455390,137984725,137985204,,,6,2021-10-08,2025-10-01,0
8455419,137985285,137985282,,,3,2022-01-12,,0
8455549,137985637,137985640,,,1,0000-00-00,,0
8455716,126132574,136884689,,,11,2022-01-13,,0
8455728,137986257,137985637,,,1,2022-01-13,,0
8455734,137986329,137985637,,,1,2022-01-13,,0
8455824,137986608,137985637,,,1,2022-01-13,,0
8455827,137986614,137986257,,,3,2022-01-13,,0
8456548,137988379,137988334,,,6,2020-08-25,0000-00-00,0
8456554,137988391,137988394,,,,0000-00-00,0000-00-00,0
8458129,137993098,126049393,,,8,2022-01-21,,0
8458257,137993709,126008884,,,8,2022-01-24,,0
8458278,130533555,133407818,,,6,2023-12-28,0000-00-00,0
8458413,137994186,137994189,,,1,0000-00-00,,0
8458422,137994186,126004945,,,9,2022-01-24,,0
8458755,137995240,125991127,,,9,2022-01-25,,0
8458758,137995269,130533554,,,2,2022-01-25,,0
8459397,137998290,126797850,,,3,2022-01-27,,0
8459506,137986257,137985640,,,2,2022-01-27,,0
8459509,137986257,137986608,,,2,2022-01-27,,0
8459512,137986257,137986329,,,2,2022-01-27,,0
8459515,137986608,137985640,,,2,2022-01-27,,0
8459518,137986608,137986329,,,2,2022-01-27,,0
8459521,137985640,137986329,,,2,2022-01-27,,0
8459524,137985640,137986614,,,54,2022-01-27,,0
8459527,137985637,137986614,,,51,2022-01-27,,0
8459800,137998842,137999383,,,6,2021-03-15,,0
8459854,137998842,137999503,,,1,0000-00-00,,0
8460277,138000643,137995755,,,1,2022-01-31,,0
8460298,138000739,138000502,,,6,2020-10-08,2024-10-01,0
8460513,138001605,136885546,,,6,2021-12-23,2022-05-01,0
8460516,138001605,136885597,,,6,2021-12-23,,0
8460993,126049345,138003114,,,1,0000-00-00,,0
8465886,138023016,138023019,,,6,2022-01-24,0000-00-00,0
8466034,137998354,138023395,,,8,0000-00-00,,0
8587953,138086967,138086970,,,6,2020-04-03,0000-00-00,0
8588013,138087177,128678727,,,6,2021-10-04,0000-00-00,0
8588067,137149546,138087507,,,6,2021-10-15,0000-00-00,0
8588322,138088431,126485138,,,8,2022-02-09,2024-08-01,0
8588325,138088431,138087177,,,8,2022-02-09,2024-08-01,0
8588328,138088431,126710225,,,69,2022-02-09,2024-08-01,0
8588361,138088557,137038429,,,3,2022-02-09,,0
8588884,138090435,138090394,,,3,2022-02-11,,0
8593857,138110307,132974720,,,6,2022-01-24,,0
8649828,132602276,138182520,,,3,0000-00-00,0000-00-00,0
8649830,132602276,129723254,,,8,2022-02-18,,0
8650020,126107473,137275486,,,41,2022-02-21,,0
8650220,138183707,138183710,,,1,0000-00-00,,0
8680954,126004565,126712901,,,9,2022-03-04,0000-00-00,0
8680994,138320308,126117928,,,6,2013-10-21,0000-00-00,0
8685634,138339748,126027120,,,8,2022-03-07,,0
8690316,138401091,126027120,,,9,2022-03-08,,0
8695633,137977306,138424521,,,2,0000-00-00,,0
8695687,138425973,138425980,,,6,2021-03-30,0000-00-00,0
8707054,138596110,138596116,,,3,0000-00-00,0000-00-00,0
8707113,131620280,138596358,,,6,2020-07-15,0000-00-00,0
8707497,138598086,137013491,,,9,2022-03-24,,0
8707884,126132646,138599436,,,1,0000-00-00,,0
8722911,138660744,137500256,,,5,2022-03-31,,0
8722950,138660438,126005729,,,9,2022-03-31,,0
8722953,137149546,126005729,,,8,2022-03-31,,0
8723442,126004593,138675687,,,8,0000-00-00,,0
8723464,138675829,138675828,,,6,2022-01-26,0000-00-00,0
8723467,136887535,138675828,,,8,2022-03-31,0000-00-00,0
8723470,138675828,129405368,,,1,2022-04-04,,0
8723592,138676011,126223908,,,9,2022-04-04,,0
8723956,138677395,138677079,,,3,2022-04-05,,0
8730724,138659503,138688462,,,1,0000-00-00,,0
8730774,138688605,126005129,,,6,2021-03-16,0000-00-00,0
8730777,129385449,126005129,,,3,2022-04-06,,0
8731654,137263313,138691441,,,9,0000-00-00,,0
8731845,126004449,138692289,,,1,0000-00-00,,0
8732607,138339748,138695538,,,8,2022-04-14,,0
8732787,138543766,138696702,,,1,2022-04-15,,0
8732944,137263313,138697400,,,9,0000-00-00,,0
8733173,138698385,138698387,,,6,2017-08-17,,0
8733858,126220603,138711033,,,1,0000-00-00,,0
8734095,138711912,138711915,,,1,0000-00-00,,0
8734122,138712050,137016739,,,6,2017-10-01,0000-00-00,0
8734239,134331871,133098356,,,8,2022-04-25,,0
8734412,129353141,132788060,,,1,2022-04-26,,0
8734482,138713442,137275486,,,11,0000-00-00,,0
8734491,138713442,138713595,,,8,0000-00-00,,0
8734509,138713385,137988379,,,9,2022-04-26,,0
8734521,138713442,132648422,,,8,2022-04-26,,0
8734776,138714432,132648422,,,8,2022-04-27,,0
8734866,137939953,138714831,,,6,2021-09-28,0000-00-00,0
8734869,137939953,138714834,,,6,2021-09-28,0000-00-00,0
8734965,135053090,130991447,,,9,2022-04-28,,0
8736362,126424694,126560911,,,6,2017-05-22,2021-01-01,0
8736380,138720101,138720107,,,6,2020-08-26,0000-00-00,0
8736867,138721713,126005189,,,8,2022-05-06,,0
8736990,138722055,138721899,,,6,2022-04-13,,0
8737202,138722894,138722807,,,6,2017-03-08,,0
8737338,140723028,129395094,,,9,2022-05-09,,0
8738640,138727050,138727053,,,6,2023-02-01,0000-00-00,0
8739380,138728904,138696702,,,6,2019-10-22,0000-00-00,0
8739660,138714432,138729921,,,6,2022-02-23,0000-00-00,0
8739663,138729921,132648422,,,3,2022-05-18,,0
8740578,138733443,138733449,,,3,0000-00-00,,0
8741091,138754368,131601231,,,9,2022-05-24,,0
8742369,138758334,136500220,,,9,2022-05-31,,0
8742408,129405290,138003114,,,2,2022-05-31,,0
8743173,138760716,138760068,,,6,2019-11-14,,0
8743977,138763077,134324398,,,8,2022-06-07,,0
8743980,138763077,134324398,,,9,2022-06-07,,0
8743983,134324398,137244869,,,9,2022-06-07,,0
8743992,138763104,134324398,,,9,2022-06-07,,0
8744325,138764175,138764153,,,9,2022-06-08,,0
8744702,137244518,138765167,,,1,0000-00-00,,0
8744837,138765501,138765462,,,1,2022-06-09,,0
8745291,138766589,137998842,,,1,2022-06-10,,0
8745429,126693347,130740923,,,1,2022-06-13,,0
8745686,138768308,138764175,,,9,2022-06-13,,0
8746205,126706697,138770066,,,8,0000-00-00,,0
8746355,138770516,130991447,,,2,2022-06-15,,0
8747517,138719790,138773826,,,4,0000-00-00,,0
8747822,138774914,135077231,,,9,2022-06-21,,0
8748042,138775580,126712901,,,8,2022-06-22,,0
8748102,138775839,126004945,,,9,2022-06-22,,0
8748183,138776175,138086970,,,1,2022-06-22,,0
8748291,140490050,126004945,,,9,2022-06-23,,0
8748294,139147027,126047559,,,8,2022-06-23,,0
8748300,138776226,126047559,,,8,2022-06-23,,0
8748303,138776226,138754782,,,2,2022-06-23,,0
8748306,138754782,126047559,,,8,2022-06-23,,0
8748657,138778137,138775907,,,3,2022-06-24,,0
8748794,126047562,138778346,,,3,0000-00-00,,0
8749814,138781532,138781535,,,6,2022-02-16,0000-00-00,0
8750655,129402065,138784761,,,1,0000-00-00,,0
8750871,138785562,129980619,,,8,2022-07-04,,0
8750916,126712901,138785742,,,9,0000-00-00,,0
8750987,138786101,138786098,,,1,2022-07-04,,0
8750990,138786101,130186098,,,8,2022-07-04,,0
8751773,138784761,128679387,,,1,2022-07-07,,0
8752025,128904003,138789851,,,3,0000-00-00,,0
8752295,126710016,138807398,,,3,0000-00-00,,0
8752757,126051142,138809237,,,1,2022-07-13,,0
8752872,138809505,126717722,,,9,2022-07-13,,0
8753343,134747729,138810801,,,1,0000-00-00,,0
8753510,138811229,138811232,,,6,2021-12-27,0000-00-00,0
8753513,138811232,126129406,,,9,2022-07-15,,0
8770125,138931794,126005277,,,1,2022-07-22,,0
8770714,138933499,138723117,,,9,2022-07-26,,0
8770717,138933502,138933499,,,41,2022-07-26,,0
8771104,138935298,126005901,,,8,2022-07-28,,0
8771488,138936744,126047559,,,8,2022-07-29,,0
8772372,126005373,138940320,,,3,0000-00-00,0000-00-00,0
8772927,126134770,138942975,,,3,0000-00-00,0000-00-00,0
8773642,138945619,138945658,,,3,0000-00-00,0000-00-00,0
8773851,138946299,138946371,,,1,0000-00-00,,0
8782480,138959734,126004925,,,6,2022-06-01,2023-01-01,0
8782915,138961228,137980215,,,6,2021-12-09,0000-00-00,0
8784127,136254277,136884698,,,11,2022-08-24,,0
8785086,138968793,136884616,,,2,2022-08-26,,0
8785468,138759534,126005909,,,8,2022-08-30,,0
8785632,138970371,138970800,,,1,0000-00-00,,0
8786481,138974032,138974023,,,1,2022-09-02,,0
8786505,138968635,137999152,,,2,2022-09-02,,0
8786942,138975430,134413672,,,9,2022-09-06,,0
8786956,137973345,135636610,,,9,2022-09-06,,0
8787028,138975788,138975430,,,6,2020-06-23,,0
8787456,138977082,138977088,,,1,0000-00-00,,0
8788080,131334153,138978924,,,1,0000-00-00,,0
8788095,126132646,138978972,,,3,0000-00-00,,0
8788315,137948211,138979603,,,2,0000-00-00,,0
8788416,138718989,126291640,,,8,2022-09-12,,0
8788426,126220603,138979993,,,3,0000-00-00,,0
8788935,126004545,138981819,,,2,0000-00-00,,0
8790523,138991627,138811244,,,9,2022-09-19,,0
8791485,133098884,137988391,,,8,2022-09-22,,0
8791857,138995286,126132034,,,1,2022-09-23,,0
8792679,126005577,136671944,,,6,2022-01-15,0000-00-00,0
8792682,126005577,137275486,,,6,2022-09-27,,0
8793366,139000887,126710225,,,8,2022-09-29,,0
8793648,139001946,136884698,,,11,2022-09-30,2025-01-01,0
8793651,139001946,139001949,,,6,2021-05-25,0000-00-00,0
8793693,139002018,138992608,,,6,2022-07-28,,0
8793991,126485138,139003174,,,8,0000-00-00,,0
8794071,139003458,126129406,,,3,2022-10-03,,0
8795323,139017757,139017760,,,6,2022-06-01,0000-00-00,0
8795380,136674739,130153988,,,8,2022-10-05,,0
8795766,139019028,134611295,,,8,2022-10-06,,0
8795769,139019028,139019031,,,6,2022-09-01,2025-09-16,0
8796070,137988394,139019817,,,3,2022-10-07,,0
8796204,140588300,139020516,,,9,2022-10-10,,0
8796522,139021521,139021515,,,8,2022-10-11,,0
8796562,139021642,139021648,,,3,0000-00-00,0000-00-00,0
8796582,139021684,139021701,,,1,0000-00-00,,0
8796586,139021705,139021684,,,6,2024-04-01,0000-00-00,0
8796589,139021705,139021701,,,6,2022-10-04,2024-04-01,0
8796597,139021521,136671944,,,11,2022-10-11,,0
8796756,139022427,126405460,,,2,2022-10-11,,0
8796972,139023192,137244518,,,1,2022-10-12,,0
8797159,139023936,139024048,,,3,0000-00-00,,0
8798137,139027543,139027546,,,6,2022-10-03,0000-00-00,0
8798190,139027830,126005409,,,6,2021-09-15,,0
8798563,139028791,126710225,,,8,2022-10-19,,0
8799058,126005401,139030315,,,6,2020-12-01,0000-00-00,0
8799091,126005401,126005273,,,1,2022-10-21,,0
8799117,139030470,139030473,,,6,2023-12-27,0000-00-00,0
8799204,137970186,139030821,,,8,0000-00-00,,0
8815329,139062540,131334153,,,1,2022-10-25,0000-00-00,0
8815594,139063372,139023936,,,6,2019-02-25,2024-12-06,0
8815606,139063381,139024048,,,6,2019-11-18,,0
8815624,138968635,126005301,,,9,2022-10-25,,0
8847753,139019796,139106418,,,6,2022-10-07,0000-00-00,0
8848075,131618151,139107748,,,1,0000-00-00,,0
8849070,139111714,139111716,,,1,0000-00-00,,0
8849413,139112998,139113001,,,6,2022-07-13,0000-00-00,0
8849537,139112998,136671944,,,11,2022-11-07,,0
8850002,138723117,139114946,,,9,0000-00-00,,0
8850053,139115189,126813087,,,1,2022-11-09,,0
8850416,139116347,139116359,,,6,2022-08-01,0000-00-00,0
8850611,139116833,139116776,,,5,2022-11-14,,0
8851187,139116359,136671944,,,11,2022-11-16,,0
8858063,139141643,139141634,,,6,2022-11-04,2024-10-01,0
8858093,139141643,139141703,,,6,2024-10-01,0000-00-00,0
8858261,139142360,139019796,,,,2022-11-18,2024-05-17,0
8858648,139143668,139143671,,,6,2023-02-08,2024-05-17,0
8858926,138811244,139144636,,,1,0000-00-00,,0
8859029,139144964,126198443,,,6,2022-10-07,,0
8859049,139145056,139145074,,,6,2020-04-01,0000-00-00,0
8859100,137149696,130714962,,,6,2019-02-14,,0
8859139,139145056,139145557,,,3,0000-00-00,,0
8859227,139145798,139145801,,,3,2022-11-23,,0
8859703,139147870,126129406,,,9,2022-11-25,,0
8859763,139148116,139148119,,,3,0000-00-00,,0
8860340,139150033,139150039,,,6,2017-09-15,,0
8860634,139150907,139150910,,,1,0000-00-00,,0
8860889,139151513,139151516,,,3,0000-00-00,,0
8861098,140723028,139152403,,,1,0000-00-00,,0
8861170,138776175,138086967,,,8,2022-12-02,,0
8861566,139154092,139154116,,,4,0000-00-00,,0
8861851,137944960,139157440,,,1,0000-00-00,,0
8862535,136730326,139159228,,,1,0000-00-00,,0
8862742,137827700,139160116,,,2,0000-00-00,,0
8863069,139182115,139029229,,,3,2022-12-12,,0
8863091,139182203,139029229,,,6,2022-11-22,0000-00-00,0
8869217,126004845,131306853,,,1,2022-12-13,,0
8869526,139205303,131622287,,,8,2022-12-14,,0
8869708,139205803,139205800,,,6,2022-11-25,,0
8869978,138780182,126054474,,,8,2022-12-15,,0
8870207,130533554,139208507,,,1,0000-00-00,,0
8881474,129390855,126129406,,,9,2022-12-20,,0
8882717,139257119,139256623,,,1,2022-12-27,,0
8883773,139260746,138718989,,,6,2022-11-07,0000-00-00,0
8883935,139261172,125991127,,,9,2023-01-03,,0
8884340,139152403,138724263,,,3,2023-01-05,,0
8884346,139262516,138425980,,,9,2023-01-05,,0
8884382,138718989,139262699,,,3,0000-00-00,,0
8884420,139262852,139262849,,,6,2020-10-29,0000-00-00,0
8884949,126041830,139264142,,,9,0000-00-00,,0
8885147,139264556,138425980,,,9,2023-01-09,,0
8885185,139264690,137151278,,,6,2022-11-02,0000-00-00,0
8885186,139264693,136884689,,,2,2023-01-09,,0
8885645,139265708,139264556,,,3,2023-01-11,,0
8886203,139263070,139268156,,,6,2022-10-26,0000-00-00,0
8886289,126049501,139268524,,,3,0000-00-00,,0
8886766,139270204,125991127,,,9,2023-01-17,,0
8890145,139277603,138723117,,,7,2023-01-17,,0
8890150,139277626,132224999,,,8,2023-01-17,,0
8890445,139278470,126131041,,,6,2021-06-15,,0
8890606,139279205,139279210,,,6,2017-11-30,0000-00-00,0
8890688,130564850,139279367,,,9,0000-00-00,0000-00-00,0
8890697,139279367,139279379,,,,0000-00-00,0000-00-00,0
8890852,139150907,139279885,,,5,0000-00-00,,0
8891113,139279553,139280980,,,3,0000-00-00,,0
8891116,139281001,129723254,,,8,2023-01-20,2024-01-01,0
8891354,126091831,139268156,,,3,2023-01-23,,0
8891867,139283009,126701726,,,1,2023-01-25,,0
8892025,139284025,139284022,,,6,2012-02-14,,0
8892959,139287602,139287575,,,6,2021-03-17,0000-00-00,0
8893195,139287982,132224999,,,8,2023-01-31,,0
8893243,139288111,139288117,,,3,0000-00-00,,0
8893450,137995269,130533555,,,8,2023-02-01,,0
8893504,139289287,139289231,,,6,2023-01-20,,0
8893562,139289492,126119578,,,8,2023-02-01,,0
8894018,139291142,126005901,,,8,2023-02-03,,0
8894021,139291145,139287455,,,6,2023-12-05,0000-00-00,0
8894026,139291168,139291166,,,11,2023-02-03,,0
8894230,139292003,129395094,,,1,2023-02-06,,0
8894279,139291420,139292159,,,6,2022-08-01,0000-00-00,0
8894755,139293901,139293904,,,6,2015-07-27,0000-00-00,0
8894828,139294088,139030963,,,3,2023-02-08,,0
8895149,126041830,139295285,,,8,0000-00-00,,0
8895371,139295917,126132034,,,9,2023-02-10,,0
8895524,130155750,139296410,,,9,0000-00-00,0000-00-00,0
8895706,139296911,139296908,,,6,2022-06-13,,0
8895716,139296956,139296908,,,3,2023-02-13,,0
8895962,139293848,126485138,,,9,2023-02-14,,0
8895980,126485138,139293848,,,9,2023-02-14,,0
8896282,139298665,139291168,,,6,2023-01-30,0000-00-00,0
8896442,130533554,139299278,,,3,0000-00-00,,0
8896445,139299278,139208507,,,1,2023-02-15,,0
8896532,139299764,139299767,,,6,2023-01-19,0000-00-00,0
8896867,137016946,139300627,,,6,2022-07-25,2025-03-10,0
8896882,139300642,139300627,,,3,2023-02-17,,0
8897195,130533554,139301759,,,1,0000-00-00,,0
8897245,139301839,138723117,,,9,2023-02-20,,0
8897318,139298807,126004853,,,9,2023-02-20,,0
8897423,135001250,139302569,,,6,2021-06-29,0000-00-00,0
8897618,139303115,139303136,,,9,0000-00-00,,0
8897948,138086970,139304318,,,1,0000-00-00,,0
8898002,140723028,139304567,,,3,0000-00-00,,0
8898005,139304570,139304567,,,6,2023-02-10,0000-00-00,0
8898193,126041830,139305247,,,9,0000-00-00,,0
8898550,139306474,126005401,,,6,2019-10-09,0000-00-00,0
8898844,139307437,126131965,,,6,2022-06-28,0000-00-00,0
8899070,126131965,126016324,,,2,2023-03-01,,0
8899073,139279367,139308227,,,6,2022-05-05,0000-00-00,0
8899409,139309289,138778346,,,6,2021-05-27,,0
8899556,135001250,139309808,,,6,2021-06-29,0000-00-00,0
8899666,139310108,139310111,,,3,2023-03-03,,0
8899694,139310168,139310108,,,6,2022-02-28,0000-00-00,0
8899750,139310317,126129406,,,9,2023-03-03,,0
8900126,139205800,126027120,,,9,2023-03-07,,0
8900840,138721944,136671944,,,11,2023-03-10,,0
8900914,135636655,139314733,,,9,0000-00-00,,0
8900969,139314881,126128227,,,3,2023-03-10,,0
8901238,139315861,137016946,,,8,2023-03-13,,0
8901251,139315943,126005577,,,8,2023-03-13,,0
8901268,139311350,139315984,,,1,2023-03-13,,0
8901521,126006005,139316846,,,8,0000-00-00,,0
8901799,139141703,139141634,,,2,2023-03-15,,0
8902021,139030315,126005273,,,9,2020-12-01,0000-00-00,0
8902273,139319774,139319794,,,6,0000-00-00,2023-09-01,0
8902274,139319734,139317550,,,1,2023-03-17,,0
8902277,139317550,139319735,,,1,2023-03-17,,0
8902280,139319734,139319735,,,2,2023-03-17,,0
8902283,139319735,126193883,,,8,2023-03-17,,0
8902286,139319734,126005385,,,8,2023-03-17,,0
8902426,139321027,126017715,,,9,2023-03-20,,0
8902597,139314733,126005729,,,9,2023-03-20,,0
8902709,130740923,139322810,,,3,2023-03-20,,0
8902913,129405368,139324127,,,3,0000-00-00,,0
8902952,139324178,139262849,,,9,2023-03-21,,0
8902976,140685435,139324294,,,3,2023-03-21,,0
8903021,139324517,139324526,,,6,0000-00-00,0000-00-00,0
8903180,139295917,132750666,,,9,2023-03-22,,0
8903221,139325042,139325068,,,6,2024-02-23,0000-00-00,0
8903237,139325042,126004945,,,9,2023-03-22,,0
8903423,139325948,126004925,,,6,2023-01-16,,0
8903885,139328195,139324178,,,6,2018-05-01,2019-03-31,0
8904229,126008884,126004769,,,8,2023-03-28,,0
8904383,139330522,139330519,,,6,2023-12-04,0000-00-00,0
8904389,139330522,139330516,,,6,2022-11-08,2023-12-04,0
8904575,139301839,139331324,,,1,0000-00-00,,0
8905541,136553767,139336163,,,6,2023-03-01,0000-00-00,0
8905687,139336843,139336846,,,6,2022-03-24,0000-00-00,0
8905729,139319774,139337221,,,3,0000-00-00,,0
8905831,139338241,136254277,,,9,2023-04-05,,0
8906219,139340216,139340336,,,6,2023-03-22,0000-00-00,0
8906431,139341286,139277722,,,6,2023-03-22,,0
8906624,137998357,139342091,,,3,0000-00-00,,0
8906876,126004677,139342898,,,6,2022-01-12,0000-00-00,0
8906893,137980977,139342924,,,8,2022-12-02,0000-00-00,0
8906903,139342940,137980977,,,8,2012-01-01,2022-12-02,0
8907017,139343279,126092250,,,9,2023-04-13,,0
8907116,126005125,126054474,,,6,2022-04-01,,0
8907302,134510089,139344506,,,3,0000-00-00,0000-00-00,0
8907416,139344785,126004621,,,8,2023-04-17,,0
8907530,138945619,126005901,,,8,2023-04-10,,0
8907541,139345042,139345040,,,6,2023-03-28,0000-00-00,0
8907545,139345952,139345040,,,8,2023-04-17,,0
8907700,132444938,139345681,,,3,0000-00-00,,0
8907743,139345952,139345040,,,9,2023-04-18,,0
8907845,139338241,139346123,,,3,0000-00-00,,0
8907989,139346813,138721944,,,6,2023-04-17,,0
8908813,139349662,139345952,,,3,2023-04-24,,0
8908826,139349696,139345952,,,9,2023-04-24,,0
8908886,139349957,139349954,,,6,2022-05-12,,0
8909003,138968793,139350524,,,1,0000-00-00,,0
8909435,139351598,139351640,,,1,0000-00-00,,0
8909573,139351643,139352261,,,3,2023-04-27,,0
8909588,126119609,139352354,,,60,0000-00-00,,0
8909663,139345067,126131965,,,9,2023-04-27,,0
8909705,137593166,139352651,,,2,0000-00-00,,0
8909708,139352651,139352654,,,6,2023-03-31,0000-00-00,0
8909735,139352710,128678727,,,9,2023-04-27,,0
8909836,139352356,138780182,,,1,2023-04-28,,0
8909951,139354454,139354460,,,6,2020-08-31,0000-00-00,0
8909960,139354390,139354469,,,6,2020-10-13,2023-04-01,0
8909963,139354469,139354478,,,3,0000-00-00,,0
8910692,126004429,126117901,,,6,2023-12-19,0000-00-00,0
8910796,139376812,139376809,,,6,2022-05-09,,0
8910881,138945619,130740923,,,1,2023-05-05,,0
8911049,139309289,126047562,,,8,2023-05-05,,0
8911537,138776175,139304318,,,2,2023-05-09,,0
8911609,139380094,139349696,,,8,2022-04-01,2023-08-02,0
8911726,139380577,139380580,,,6,2022-03-02,2023-04-01,0
8911732,139380589,139380577,,,6,2023-04-01,2024-05-21,0
8911735,139380589,126129406,,,9,2023-05-10,,0
8911850,139381010,126092250,,,9,2023-05-10,,0
8911886,139381097,130991447,,,9,2023-05-10,,0
8911982,139381595,126092982,,,9,2023-05-11,,0
8912801,139384328,139384375,,,1,2023-05-16,,0
8912804,139384328,139384378,,,1,2023-05-16,,0
8912939,139385117,139385120,,,1,0000-00-00,,0
8913116,139386050,139384328,,,36,2023-05-17,,0
8913119,139386050,139384375,,,36,2023-05-17,,0
8913122,139386050,139384378,,,36,2023-05-17,,0
8913160,139324579,139386250,,,8,0000-00-00,0000-00-00,0
8913169,139324517,139386322,,,1,0000-00-00,,0
8913410,139387091,139387088,,,3,2023-05-22,,0
8913500,126005909,138089550,,,11,2023-05-23,,0
8913716,139388198,139388189,,,6,2023-02-01,0000-00-00,0
8914063,139389293,134728003,,,9,2023-05-24,,0
8914211,126090755,136559441,,,3,2023-05-25,,0
8914498,139390741,138723117,,,9,2023-05-26,,0
8914921,139390741,126004833,,,8,2023-05-30,,0
8915033,139392614,139392605,,,3,2023-05-31,,0
8915635,139394545,139394548,,,6,2019-04-15,0000-00-00,0
8915920,139394545,128678727,,,9,2023-06-05,,0
8915966,137998354,139393063,,,9,2022-01-18,0000-00-00,0
8916203,139396292,125991127,,,6,2021-12-01,,0
8916745,126119347,139398395,,,8,2023-06-08,,0
8916748,139398518,139398521,,,3,2023-06-08,,0
8916887,139399019,139399022,,,6,2023-04-28,0000-00-00,0
8917177,139400245,139400254,,,6,2022-05-11,0000-00-00,0
8917202,136884689,139400363,,,3,0000-00-00,,0
8917313,136887535,136780745,,,6,2022-03-31,,0
8917873,128873835,139402780,,,9,0000-00-00,,0
8918102,139403695,139394425,,,9,2023-06-16,,0
8918177,128678727,139403891,,,2,0000-00-00,,0
8919152,139407370,137245204,,,6,2021-05-19,0000-00-00,0
8919374,139402094,126485138,,,8,2023-06-24,,0
8919377,139402094,126710225,,,8,2023-06-24,,0
8919380,139402094,128678727,,,8,2023-06-24,,0
8919542,139319794,139412567,,,9,0000-00-00,,0
8919845,139414339,139277722,,,9,2023-06-27,,0
8919863,138339748,139414409,,,6,2023-03-31,0000-00-00,0
8920285,139416178,126091933,,,11,2023-06-29,,0
8920477,138723117,139416784,,,3,2023-06-30,,0
8920532,139511286,139417054,,,6,2023-07-04,0000-00-00,0
8924200,139453732,139453688,,,6,2020-05-11,0000-00-00,0
8924221,139453688,139453753,,,3,0000-00-00,,0
8924651,139453688,139454759,,,9,0000-00-00,,0
8924782,126004729,139454672,,,9,2023-07-06,,0
8924852,126055473,139455785,,,1,0000-00-00,,0
8924939,138959734,126005613,,,6,2023-01-01,2024-12-31,0
8925821,139458569,126129406,,,9,2023-07-12,,0
8926645,139461001,126006419,,,6,2023-06-30,0000-00-00,0
8927438,126131965,139463990,,,1,0000-00-00,,0
8927477,139319774,139464128,,,60,0000-00-00,,0
8927615,139404737,126055655,,,9,2023-07-25,,0
8928326,135803329,139466762,,,9,0000-00-00,,0
8928854,139468739,139349696,,,6,2019-05-29,,0
8928863,139468745,139468739,,,6,2023-06-30,,0
8929202,135803329,139461001,,,6,2023-06-30,2024-04-29,0
8929757,134730823,139412546,,,1,2023-08-08,,0
8930105,139323541,139473575,,,4,0000-00-00,,0
8930777,139476188,139476191,,,6,2022-09-02,0000-00-00,0
8930894,131414960,139476809,,,60,0000-00-00,,0
8930911,139268699,138785441,,,1,2023-08-18,,0
8930927,139476887,139476893,,,6,2022-09-27,0000-00-00,0
8931014,139476809,126005409,,,9,2023-09-26,0000-00-00,0
8931203,139477820,126005577,,,8,2023-08-22,,0
8931599,139478966,129255915,,,9,2023-08-23,,0
8931800,139479827,139479830,,,6,2021-07-15,0000-00-00,0
8931806,139376809,139479827,,,11,2023-08-24,,0
8932021,139478741,139480852,,,6,2023-07-04,0000-00-00,0
8932024,139478741,139480855,,,6,2023-07-04,0000-00-00,0
8932309,139351643,136888234,,,8,2023-08-28,,0
8932312,139351643,136888231,,,8,2023-08-28,2024-12-23,0
8932462,133644765,139482955,,,6,2022-11-15,2024-11-30,0
8932520,139145074,139483175,,,11,2023-08-29,,0
8932532,139483199,139145056,,,6,2014-01-27,0000-00-00,0
