risico_id,nummerplaat,merk,merkcode,model,modelcode,typevoertuig,gebruik,chassis,pvg,eupvg,adr,bouwjaar,vermogen,vermogen_eenheid,aandrijving,brandstof,aantal_deuren,cabrio,sportwagen,terreinwagen,coupe,financiering,cataloguswaarde,catalogusmetbtw,biv,teverzekeren,toebehoren,isbestuurder,in_rust,bonus_malus,bonus_malus_aangepast,ingebruikstelling,cilinder,zitplaatsen,stalling,modeljaar,febiacid,tweedehands,facturatiewaarde
25290792,2FTR482,RENAULT,,"KANGOO EXPRESS",,CT,64,VF1FW17BD51879037,,,,2014,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2014-10-30,1461,2,,,,0,
25290876,2CKC930,VOLKSWAGEN,,CADDY,,CT,64,WV1ZZZ2KZCX032097,,,,2011,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2011-09-15,0,1,,,,0,
25291755,2FTU821,NISSAN,,X-TRAIL,,VP,12,WDB2032421F535820,,,,0,120,1,,1,0,0,0,0,0,0,17354.55,0.00,0.00,17354.55,0.00,1,0,-2,2024-08-21,2018-12-06,1796,5,,,,0,
25291834,2FTV343,FIAT,,DOBLO,,CT,64,ZFA26300006L58208,,,,2018,70,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-08-28,1368,1,,,,0,
25293342,2BJF851,VOLKSWAGEN,,PASSAT,,VP,12,WVWZZZ3CZ6E053066,934495,,,2005,85,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2024-08-23,2005-08-03,0,5,,,,0,
25295838,,PEUGEOT,,206,,VP,11,VF32AKFWF44299143,,,,2004,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2004-09-28,0,4,,,,0,
25295871,2FUM064,PEUGEOT,,206,,VP,11,VF32AKFWF44299143,402321,,,2004,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2004-09-28,1360,4,,,,0,
25295920,DIV,PEUGEOT,,308,,VP,12,VF34H5FXH55252855,,,,2008,110,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2008-07-25,0,4,,,,0,
25298613,2BKV224,OPEL,,CORSA,,AB,11,VXKUPHMHDN4389010,,,,0,55,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,15248.00,0.00,1,0,9,2024-08-28,2022-10-28,1199,5,,,,0,
25298826,2FUQ256,VOLKSWAGEN,,GOLF,,CT,64,WVWZZZAUZJW091256,,,,2018,228,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-03-06,1984,1,,,,0,
25300320,2FUT253,HYUNDAI,,GETZ,,VP,12,KMHBT31DP6U142440,410580,,,2007,71,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2024-08-30,2007-04-04,0,5,,,,0,
25300605,2FUV605,AUDI,,A4,,VP,12,WAUZZZ8K4BA150937,,,,2011,132,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2011-07-05,1984,4,,,,0,
25300647,SBQN238,AGM,,ZNAU50,,L2,12,L5YAUCZA0M1144629,,,,2022,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2022-02-18,50,0,,,,0,
25301565,2FUX126,MERCEDES-BENZ,,"CLASSE C",,VP,12,WDD2050361R318635,,,,2017,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2017-09-13,1598,4,,,,0,
25302294,2FUZ573,VOLKSWAGEN,,CADDY,,CT,64,WV1ZZZSK1RX090074,,,,2024,75,1,,2,0,0,0,0,0,0,25070.00,0.00,0.00,28130.11,0.00,0,0,0,0000-00-00,2024-09-02,1968,1,,,,0,
25302454,2DAL022,MERCEDES,,"GLC 220",,AB,12,WDC2533051F177537,,,,0,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,2024-09-02,2017-02-20,2143,2,,,,0,
25303063,2BRH660,RENAULT,,TRAFIC,,,64,VF1FL000057044742,,,,0,70,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,15000.00,0.00,0,0,0,2024-09-03,2017-06-01,0,3,,,,0,
25303404,2FUY189,PEUGEOT,,308,,VP,12,VF34H5FXH55252855,,,,2008,110,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2008-07-25,0,4,,,,0,
25303503,DIV,NISSAN,,MICRA,,,12,VNVK1400961872249,,,,0,66,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,14,2024-09-03,2018-12-14,0,5,,,,0,
25303750,,AUDI,,A4,,VP,12,WAUZZZF47JA199925,,,,2018,110,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-06-15,0,4,,,,0,
25364938,2FVG661,PEUGEOT,,206,,VP,12,VF32LHFXAAY144773,,,,2010,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2010-10-29,1124,4,,,,0,
25365084,2FVH280,OPEL,,MERIVA,,VP,12,W0L0XCE7574039807,406811,,,2006,66,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-12-19,1364,4,,,,0,
25365966,2FVK675,MERCEDES-BENZ,,SPRINTER,,CT,64,W1V9071351N105450,,,,2020,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2020-11-24,2143,6,,,,0,
25366231,2FVL436,,,,,AC,,WAUZZZF47JA199925,,,,0,125,1,,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-06-15,1984,5,,,,0,
25366683,DIV,LYNK&CO,,01,,,12,L6TCX2E70NE002952,,,,0,132,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,23950.00,0.00,1,0,-2,2024-09-06,2022-06-02,0,5,,,,0,
25368213,,MERCEDES,,"A 190",,VP,11,WDB1680321J722624,,,,2002,92,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2002-01-02,0,4,,,,0,
25369629,1BAP776,RENAULT,,ARKANA,,VP,12,VF1RJL009UC449010,,,,2023,69,1,,7,0,0,0,0,0,0,29917.35,0.00,0.00,26995.00,0.00,1,0,0,0000-00-00,2023-10-20,1598,4,,,,0,
25370623,UDDIN1,MERCEDES-BENZ,,"CLASSE GLE",,VP,12,W1NFB6EB9RB255614,,,,2024,330,1,,7,0,0,0,0,0,0,107700.00,0.00,0.00,115645.00,0.00,0,0,0,0000-00-00,2024-09-05,2999,4,,,,0,
25370781,2FVY235,AUDI,,A6,,VP,12,WAUZZZ4F38N076307,407534,,,2007,103,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2007-11-29,1968,4,,,,0,
25371816,2FWC004,AUDI,,Q2,,VP,12,WAUZZZGA3JA097400,,,,2018,85,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-05-28,999,4,,,,0,
25372737,2FWE357,"SSANGYONG / KGM",,REXTON,,VP,12,KPT40B1ESKP043967,,,,2019,133,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2019-06-18,2157,4,,,,0,
25490721,2FWH027,MERCEDES-BENZ,,SPRINTER,,CT,64,WDB9066331P357739,,,,2017,105,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2017-01-16,2143,2,,,,0,
25490724,2BPK295,VOLKSWAGEN,,EOS,,VP,12,WVWZZZ1FZ6V001682,,,,2006,110,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-06-07,0,3,,,,0,
25491106,2CTE179,FORD,,"TRANSIT CUSTOM",,CT,64,WF0YXXTTGYLR11959,,,,0,95,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2024-09-16,2020-07-03,1995,3,,,,0,
25609263,,RENAULT,,CLIO,,,12,,,,,0,67,1,,1,0,0,0,0,0,0,18190.08,0.00,0.00,18190.08,0.00,1,0,-1,2024-09-18,2024-09-17,0,5,,,,0,
25609932,2FTK290,DAF,,"LF 180 FA",,TR,64,XLRAEL1500L450694,,,,2016,135,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2016-04-18,0,0,,,,0,
25610092,2FWW129,BMW,,4,,VP,12,WBA4K11030BP69061,,,,2018,110,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2018-07-04,1995,4,,,,0,
25610140,2FWR167,HYUNDAI,,I10,,VP,12,NLHA851AAGZ238956,,,,2016,49,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2016-08-22,998,3,,,,0,
25610292,TOLGA38,MINI,,MINI,,VP,12,WMWLR710702G33559,,,,2017,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2017-06-12,1496,4,,,,0,
25610340,2FWS169,BMW,,118I,,AC,12,WBA1R510705K56836,,,,0,100,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2024-09-20,2018-04-26,1499,5,,,,0,
25610436,,RENAULT,,CLIO,,,12,,,,,0,67,1,,1,0,0,0,0,0,0,18190.08,0.00,0.00,18190.08,0.00,1,0,-1,2024-09-19,2024-09-17,0,5,,,,0,
25644558,2FWT018,FORD,,"TRANSIT CUSTOM",,CT,64,WF0YXXTTGYLC53208,,,,2020,79,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2020-06-26,0,2,,,,0,
25644561,2FWT019,FORD,,TRANSIT,,CT,11,WF0YXXTTGYLC53203,,,,2020,77,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2020-06-26,2000,0,,,,0,
25645017,2FWU881,NISSAN,,MICRA,,AF,12,VNVK1400961872249,,,,0,66,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,13,2024-09-20,2018-12-14,898,5,,,,0,
25645296,DIV,BMW,,320I,,,12,WBA3B11020J400001,,,,0,135,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2024-09-20,2012-05-08,0,5,,,,0,
25682205,2FXE758,OPEL,,CORSA,,VP,12,W0L0SDL6874333633,,,,2007,59,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2007-06-13,12290,4,,,,0,
25683631,OAHS221,MERCEDES-BENZ,,"CLASSE SLC",,VP,12,10702412003454O,,,,1973,140,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,1973-08-01,0,4,,,,0,
25683634,2FWZ869,VOLVO,,XC60,,VP,12,YV1UZK5V2P1205406,,,,2022,145,1,,2,0,0,0,0,0,0,50000.00,0.00,0.00,57907.00,0.00,1,0,0,0000-00-00,2022-08-29,0,4,,,,0,
25683993,2FXJ216,AUDI,,Q5,,VP,12,WAUZZZ8R8EA037509,,,,2013,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2013-09-30,19680,4,,,,0,
25684971,2BTR339,BMW,,SERIE-1,,VP,12,WBAUF11080PT96025,,,,2006,85,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-09-13,0,4,,,,0,
25684974,1YLQ403,FIAT,,FIORINO,,CT,64,ZFA22500006832935,,,,2014,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2014-02-21,0,1,,,,0,
25685277,2FXM725,CITROEN,,NEMO,,VP,12,VF7AAKFVC94882994,,,,2009,54,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-09-01,13600,4,,,,0,
25720764,1WQL606,MERCEDES,,"A 180",,,12,WDD1770031J046801,,,,0,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2024-09-27,2018-09-06,0,5,,,,0,
25720780,,BOMBARDIER,,CAN-AM,,TL,64,3JBLMAT11GJ00760,,,,2016,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2016-05-09,0,0,,,,0,
25721364,2CWR205,CITROEN,,"C4 CACTUS",,AB,12,VF70PHMZAEE518492,,,,2014,6000,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,10,2024-09-27,2014-09-29,11990,50,,,,0,
25721514,,BMW,,X3,,,12,,,,,0,135,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,65000.00,0.00,0,0,-2,2024-09-27,2024-01-26,0,5,,,,0,
25723440,2FXU839,MERCEDES-BENZ,,Sprinter,,CT,64,WDB9066351S788640,,,,2013,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2013-04-22,21430,2,,,,0,
25724161,2FXV731,CITROEN,,BERLINGO,,CT,12,VF77B9HN0GJ626523,U01792,,,2016,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2024-10-01,2016-06-03,0,3,,,,0,
25724274,2FXX260,FORD,,FIESTA,,VP,12,WF0DXXGAJD7Y36257,,,,2007,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2007-07-17,12990,4,,,,0,
25724791,2DPZ032,OPEL,,ASTRA,,VP,12,W0VBD6EA0JG013072,,,,2017,77,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2017-11-07,0,4,,,,0,
25724797,2FXY208,MERCEDES-BENZ,,"CLASSE C",,VP,12,WDD2050771R528805,,,,2021,135,1,,7,0,0,0,0,0,0,53361.98,0.00,0.00,25000.00,0.00,1,0,0,0000-00-00,2021-06-14,14970,4,,,,0,
25724803,,BMW,,X3,,,12,,,,,0,135,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,65000.00,0.00,0,0,-2,2024-10-01,2024-01-26,0,5,,,,0,
25727298,2GAD894,MERCEDES-BENZ,,"CLASSE C",,VP,12,WDB2030081A758015,,,,2005,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2005-01-10,21480,4,,,,0,
25727310,2DVR354,CITROEN,,BERLINGO,,CT,12,VR7EFBHWBJJ827679,,,,2019,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2019-09-21,0,1,,,,0,
25727428,,BMW,,X3,,,12,,,,,0,135,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,65000.00,0.00,0,0,-2,2024-10-03,2024-01-26,0,5,,,,0,
25727463,2GAE465,VOLVO,,XC60,,VP,12,YV1UZK5V2P1205406,,,,2022,145,1,,2,0,0,0,0,0,0,50000.00,0.00,0.00,57907.00,0.00,1,0,0,0000-00-00,2022-08-29,19690,4,,,,0,
25727515,2EAD873,VOLVO,,"XC90 (2015)",,AA,21,YV1LFK2VCM1747261,,,,2021,173,1,,8,0,0,0,0,0,0,57966.94,0.00,0.00,43387.60,0.00,0,0,-2,2025-11-03,2021-05-18,1969,4,,,,0,
25727859,2GAF809,BMW,,3,,VP,12,WBAVC31060VC38967,,,,2006,110,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-06-09,19950,4,,,,0,
25740639,2GAL249,MERCEDES,,"SERIE GLC",,VP,11,W1NKM0FB5SF257248,,,,2024,145,1,,2,0,0,0,0,0,0,64660.00,0.00,0.00,0.00,0.00,0,0,-2,2024-10-07,2024-09-23,19930,5,,,,0,
25740766,2GAJ548,BMW,,X3,,AC,12,WBA61DP0909T43354,,,,0,135,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,65000.00,0.00,0,0,-2,2024-10-07,2024-01-26,19980,5,,,,0,
25741155,2FQJ644,PEUGEOT,,PARTNER,,CT,12,VF37B5FK6HJ698672,,,,2017,72,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2017-06-30,15980,2,,,,0,
25741341,2CES419,MERCEDES-BENZ,,"CLASSE CLA",,VP,12,WDD1183541N058236,,,,2020,310,1,,1,0,0,0,0,0,0,61000.00,0.00,0.00,74380.00,0.00,0,0,0,0000-00-00,2020-02-18,0,4,,,,0,
25741995,2GAQ692,SKODA,,SUPERB,,VP,12,TMBJJ73T6C9061000,,,,2012,77,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-04-10,15980,4,,,,0,
25742127,2GAR208,MERCEDES-BENZ,,"CLASSE C",,VP,12,WDD2050111F775542,,,,2020,110,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2020-02-12,19500,4,,,,0,
25742457,,SEAT,,LEON,,VP,12,VSSZZZ1PZ8R111183,,,,2008,118,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2008-05-29,0,4,,,,0,
25742607,2FNP009,CITROEN,,NEMO,,VP,12,VF7AAKFVC94882994,,,,2009,54,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-09-01,0,4,,,,0,
25743163,2GAV743,PORSCHE,,MACAN,,VP,12,WP1ZZZXAXRL006041,,,,2024,285,1,,4,0,0,0,0,0,0,72809.92,0.00,0.00,98625.25,0.00,0,0,0,0000-00-00,2024-10-09,0,4,,,,0,
25743210,2GAV938,FIAT,,PUNTO,,VP,12,ZFA19900000539776,,,,2009,48,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-06-19,12420,4,,,,0,
25743438,2DXH849,BMW,,SERIE-3,,VP,12,WBAUX11050A629908,411385,,,2009,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,10,2024-10-09,2009-08-14,0,5,,,,0,
25743444,2GAX023,CITROEN,,Berlingo,,CT,64,VR7EFYHZ3NN545723,,,,2023,96,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2023-01-11,14990,1,,,,0,
25743705,,PEUGEOT,,207,,VP,12,VF3WE8FP0BE032628,,,,2011,70,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2011-05-20,0,4,,,,0,
25744138,2GAZ751,PEUGEOT,,BOXER,,CT,41,VF3YC2MFC12K15475,,,,2019,96,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2019-01-08,19970,3,,,,0,
25744399,2EJZ835,PEUGEOT,,PARTNER,,CT,64,VF37B9HL0FJ762235,,,,2015,84,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2015-08-24,0,1,,,,0,
25745160,2GBC647,CITROEN,,Nemo,,VP,12,VF7AAFHZ0C8296376,,,,2013,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2013-01-23,12480,4,,,,0,
25746114,2CUE621,RENAULT,,KANGOO,,VP,11,VF1KW0UB547026665,,,,2012,78,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-04-26,0,4,,,,0,
25747611,2GBH788,HONDA,,JAZZ,,VP,12,LUCGE385053202466,,,,2006,61,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-01-13,13390,4,,,,0,
25747632,2GBH804,OPEL,,CORSA,,VP,12,VXKUPHNKSN4427921,,,,2024,55,1,,1,0,0,0,0,0,0,16776.85,0.00,0.00,17698.35,0.00,0,0,0,0000-00-00,2024-09-24,11990,4,,,,0,
25748428,2GBK681,PEUGEOT,,208,,AB,11,VF3CCHMRPJW134444,,,,0,61,1,,1,0,0,0,0,0,0,16565.29,0.00,0.00,16565.29,0.00,0,0,-2,2026-04-24,2018-12-06,11990,5,,,,0,
25749517,ICENGIZ,VOLVO,,XC90,,VP,12,YV1LF68BCJ1324167,,,,2017,173,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-1,2024-10-16,2017-09-28,0,4,,,,0,
25749696,2GBF860,PEUGEOT,,207,,VP,12,VF3WE8FP0BE032628,,,,2011,70,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2011-05-20,0,4,,,,0,
25751536,2GBT045,FIAT,,DOBLO,,CT,64,ZFA26300006975139,,,,2015,88,1,,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2015-02-27,13680,1,,,,0,
25751539,2GBT092,FORD,,FIESTA,,VP,11,WF0DXXGAJD7K66014,,,,2007,51,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2007-03-23,12990,4,,,,0,
25751839,2GBU367,BMW,,X5,,VP,11,WBATA610X09K85424,,,,2022,210,1,,,0,0,0,0,0,0,68099.17,0.00,0.00,68500.00,0.00,0,0,0,0000-00-00,2022-06-07,0,4,,,,0,
25752634,2GBW713,PEUGEOT,,208,,AB,11,VF3CCHMRPJT097075,,,,0,61,1,,1,0,0,0,0,0,0,16482.64,0.00,0.00,16482.64,0.00,0,0,-2,2026-04-24,2018-12-06,11990,5,,,,0,
25752769,2GBW265,PEUGEOT,,BOXER,,CT,64,VF3YC2MFB12J96390,,,,2018,96,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-12-12,0,2,,,,0,
25755712,2FUM064,OPEL,,"OPEL CORSA",,AB,11,W0L0XCF0836102618,,,,2003,5500,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2003-05-12,11990,50,,,,0,
25755732,SANX739,TGB,,"BROMFIETS / VELOMOTEUR",,L1,12,RFCBK1BKDY712223,,,,2014,0,,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2024-10-23,2014-03-18,0,1,,,,0,
25755898,,"V20 PRO",,FATBIKE,,,11,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,1160.00,0.00,0,0,0,0000-00-00,0000-00-00,0,0,,,,0,
25756911,1TFU067,FIAT,,IDEA,,VP,12,ZFA35000000074832,405619,,,2006,51,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-1,2024-10-24,2006-07-27,0,5,,,,0,
25756930,2GCM769,DAF,,FA-CF65,,CV,,XLRAE65GC0E816730,,,,0,220,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2008-09-26,65535,3,,,,0,
25760656,,PEUGEOT,,3008,,VP,12,VF3MRHNSRKS209867,,,,2019,96,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2019-05-17,0,4,,,,0,
25761196,1XVV956,PORSCHE,,"Cayenne E-Hybrid",,AC,12,WP1ZZZ9Y0RDA67003,,,,2024,22400,1,,7,0,0,0,0,0,0,93049.00,0.00,0.00,128528.00,0.00,0,0,0,0000-00-00,2024-10-30,29950,50,,,,0,
25761426,2GDB375,FIAT,,PUNTO,,VP,12,ZFA19900000723247,,,,2010,57,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2010-11-23,13680,4,,,,0,
25762086,2JGK918,FORD,,FIESTA,,VP,12,WF0DXXGAJD6U40350,,,,2006,51,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-06-14,12990,4,,,,0,0.00
25762089,2FNS667,"LAND ROVER",,"RANGE ROVER",,VP,12,SALKA9B43PA078442,,,,2024,294,1,,,0,0,0,0,0,0,135214.88,0.00,0.00,170000.00,0.00,0,0,0,0000-00-00,2024-06-26,0,4,,,,0,
25762275,1HLD781,NISSAN,,NOTE,,VP,12,SJNFAAE11U2204673,,,,2013,65,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2013-03-20,0,4,,,,0,
25765771,VAAF458,DIVERS,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,0000-00-00,0,0,,,,0,
25766465,2GDN333,FORD,,Transit,,CT,64,WF0EXXTTRBRL80004,,,,2024,135,1,,4,0,0,0,0,0,0,59815.00,0.00,0.00,62444.00,0.00,0,0,0,0000-00-00,2024-11-05,0,2,,,,0,
25767534,KOCABEY,MERCEDES-BENZ,,"GLE 350 de 4MATIC",,AC,12,W1N1671171A321293,,,,0,14300,1,,8,0,0,0,0,0,0,0.00,0.00,0.00,58500.00,0.00,1,0,-2,2024-11-06,2021-01-08,19500,50,,,,0,
25767626,2GDS142,RENAULT,,TRAFIC,,CT,64,VF1FL000472631364,,,,2024,96,1,,2,0,0,0,0,0,0,29510.00,0.00,0.00,26000.00,0.00,0,0,0,0000-00-00,2024-05-30,19970,2,,,,0,
25768326,1XUD297,MERCEDES-BENZ,,"GLC 350 E 4MATIC",,AC,12,WDC2539541F285208,,,,2017,15500,1,,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,8,2024-11-07,2017-05-30,19910,50,,,,0,
25768695,2GDV043,PEUGEOT,,"PEUGEOT 308",,AF,,VF34C5FWCAY074846,,,,0,8800,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2010-04-22,15980,50,,,,0,
25768944,2GDV762,MERCEDES,,"MERCEDES A140",,SW,12,WDB1680311J298447,,,,1999,6000,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,1999-10-27,13970,0,,,,0,
25774970,2GDY745,PORSCHE,,CAYENNE,,VP,12,WP1ZZZ9Y4RDA56540,,,,2024,224,1,,7,0,0,0,0,0,0,93049.00,0.00,0.00,100000.00,0.00,0,0,0,0000-00-00,2024-09-05,30000,4,,,,0,
25775690,2GEA413,MERCEDES-BENZ,,SPRINTER,,CT,64,WDB9061551N446596,,,,2010,95,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2010-05-20,21480,1,,,,0,
25776048,2GEB677,VOLVO,,XC40,,VP,12,YV1XZL4VDM2491578,,,,2020,95,1,,1,0,0,0,0,0,0,29380.16,0.00,0.00,26215.00,0.00,1,0,0,0000-00-00,2020-11-23,14770,4,,,,0,
25778529,SBQT251,SHERCO,,SHERKO,,L2,11,VMXE500SMPB003870,,,,2023,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2023-10-01,50,0,,,,0,
