risico_id,bet_id
24821615,132750666
24821618,132750666
24821661,139543722
24822402,126710225
24824520,126054474
24824795,139547244
24824913,139547945
24826545,139547976
24828009,126004713
24828036,139547562
24828089,131622287
24828455,139550220
24828527,139546148
24828711,126018024
24828711,127070156
24829235,126005593
24830361,126050951
24830646,139551486
24830649,139551486
24831342,128861108
24831518,139342898
24831521,139342898
24831930,139551951
24832089,139552080
24832308,134875376
24832344,139548246
24832347,139548246
24832350,139548246
24832353,139548246
24832365,126054474
24832365,126120281
24832368,126054474
24832616,132861822
24833280,139550058
24833283,139550058
24833286,139550058
24833289,139550058
24833292,139550058
24833445,139549698
24833448,139549698
24833451,139549698
24833454,139549698
24834641,139553279
24836349,139547945
24837030,139520511
24837033,139520511
24837215,129228609
24837954,139520511
24838041,139520511
24838044,139520511
24838050,139520511
24838056,139553279
24839196,126134770
24839750,139384834
24839856,126005909
24840444,139549698
24841493,139393063
24841496,139393063
24841499,139393063
24842409,139262849
24842445,132601448
24849204,138723117
24849831,139487411
24850997,126005125
24851262,139468745
24851436,137198546
24851493,139554651
24851496,139554651
24851499,139554651
24851502,139554651
24851505,139554651
24851600,139391744
24851898,126485138
24851901,139576976
24851904,139576976
24854058,130007094
24854307,139391744
24855272,126004553
24855275,139549698
24855579,126004553
24858065,126004865
24858068,139112998
24858870,139576976
24858876,139576976
24858879,139576976
24859670,139144964
24860746,126797360
24860801,131334153
24861792,126797360
24862656,126004705
24862662,126004705
24862677,139578834
24863946,129845061
24864080,138754368
24864912,130533554
24865584,139577178
24865758,126005421
24867201,139324579
24867501,139581383
24867939,129397679
24867942,129397679
24867945,129397679
24868851,132773570
24869412,126223908
24869541,139582704
24870141,137945379
24870141,139615367
24870959,134875376
24871227,138785441
24872865,139341286
24873414,126004833
24873612,139268156
24873729,139263070
24874746,139324579
24874776,139514784
24875301,130533554
24875628,139319794
24875631,126005577
24876150,139550058
24877472,126005421
24877481,139582638
24878088,139279367
24878096,139582328
24879336,129397679
24879339,129397679
24879417,139550451
24879684,129397679
24880443,139588224
24880446,139588224
24880446,139588227
24880497,139588209
24880500,139582328
24881711,139588172
24882528,139584584
24882531,139584584
24882534,139584584
24882957,139588665
24883065,139550058
24883068,139487411
24883280,126005385
24883509,126090279
24883520,139577817
24883523,139577817
24884388,139520511
24884391,139520511
24885146,139583039
24885360,129395337
24885645,139587714
24885648,139587714
24886334,137038102
24886337,137038102
24886764,139529784
24886848,139001946
24886851,139001946
24887841,139547945
24887988,139592034
24889284,139581374
24889368,139463990
24889572,139463990
24889626,139539612
24891135,139592754
24891138,139592754
24891141,139592754
24891894,139520511
24891939,139182203
24891947,139476809
24891950,139476809
24891953,139476809
24891963,139476809
24891966,139476809
24891969,139476809
24891972,139476809
24891981,139591185
24892176,139594080
24892179,139594080
24892182,139594080
24892391,139594257
24893636,139595148
24893639,139595148
24894078,139595148
24894240,136888231
24894243,136888231
24894453,126005449
24894779,132602276
24895026,137016739
24895695,138722055
24895722,137032660
24895728,132717668
24895944,139594205
24895947,139529784
24896085,126004721
24896441,139594205
24896444,139594205
24896450,139594205
24896453,139594205
24897686,139463990
24898863,139605195
24898926,133390352
24899544,139380577
24900206,139606361
24901344,139606959
24901452,139606959
24901464,137016739
24902171,139610759
24902174,139610759
24904137,132717668
24904578,132370428
24905019,137719918
24905022,137719918
24905040,137942625
24905043,137942625
24906146,126710225
24906152,126710225
24906198,135947681
24906423,126709869
24907802,139610759
24907988,129405290
24908001,139550451
24908598,140710399
24908889,126131035
24909036,137275486
24910506,132753434
24910707,132999417
24910965,139324178
24911115,132753434
24911325,130007094
24912216,139612602
24912219,139612602
24912222,139612602
24913494,126090279
24913497,139019817
24914070,139543379
24914073,137719918
24915078,132370428
24915149,126119819
24915459,139489109
24915462,139489109
24915465,139489109
24915501,132753434
24916257,139304567
24916290,135077225
24916761,139304567
24956727,139617833
24984899,126004545
24996747,139617833
24996957,139618038
24997493,139617833
24998124,139262849
24998147,139584584
24999150,139611311
24999621,139654938
24999804,139617830
24999807,139617830
25000265,135077231
25000265,140507999
25040187,137942625
25040199,139655361
25040337,132753434
25040406,139303136
25040451,139617830
25041465,139673282
25041545,139489109
25041584,139399019
25041746,139673412
25041905,139617830
25041908,139617830
25043721,140710399
25043748,133407818
25043751,133407818
25044192,139675188
25084083,139692702
25084515,134896949
25084563,126234811
25084574,139617351
25084577,139617351
25084580,139617351
25084583,139617351
25084586,139617351
25084743,126090279
25084746,126090279
25085118,139293901
25085121,139293901
25085829,139588503
25086522,139674912
25086525,126020382
25086528,139674912
25086531,139674912
25086534,126020382
25086537,139674912
25086537,140485136
25086765,139673376
25086852,137170364
25086855,137170364
25086858,137170364
25086861,137170364
25086864,137170364
25087673,137293847
25087676,137293847
25087677,137293847
25088205,126095219
25088487,138090435
25088730,139695116
25089180,135803329
25089909,139112998
25130210,139673412
25130645,138942975
25130710,139527876
25171524,139354460
25172112,126005337
25172580,139324579
25172586,126004597
25172739,126095219
25172739,140509232
25172976,139022427
25173388,139693472
25173789,126004933
25173799,139674912
25174017,139577817
25174131,139324178
25174426,126005577
25174599,139734969
25175730,139393639
25178326,139574514
25178502,126049084
25178814,136885552
25178817,136885552
25179355,126049084
25180746,139147027
25180836,139737736
25180941,133926500
25181902,131622287
25184263,139399019
25184445,139542717
25185957,139741212
25186351,139806223
25186473,139715219
25186476,139715219
25186479,139715219
25186530,139715219
25186533,139715219
25186536,139715219
25187817,139145074
25188348,139468745
25189452,139742175
25189492,126005561
25191156,126004853
25191433,140723028
25191549,139741125
25192024,139744455
25192027,139744455
25192030,139744455
25192033,139744455
25192036,139744455
25192047,126054474
25192575,139595031
25192584,139595031
25194009,139387091
25194012,139387091
25194015,139387091
25194018,139387091
25194021,139387091
25194363,139141643
25194453,129021606
25194705,126310988
25195245,139734445
25195248,139734445
25195251,139734445
25195254,139734445
25195257,139734445
25195260,139734445
25195266,139673412
25196571,138723117
25196652,139747278
25196775,139743123
25197240,129723254
25197243,129723254
25197453,137153284
25197496,139747278
25197529,129723254
25197532,129723254
25197535,129723254
25197538,129723254
25197586,139747278
25197610,139747278
25198057,139747801
25198210,139182203
25198356,139341286
25198458,139520511
25198531,139141643
25198719,126004917
25198722,126004917
25198725,126004917
25200885,139747278
25203219,139292003
25203262,139350524
25203384,139292003
25204275,134559601
25205400,139741125
25205403,139741125
25205491,139753668
25205635,139547945
25205734,139022427
25205743,138183707
25206495,139390741
25206570,139591395
25206616,139753743
25207222,139753062
25207225,139753062
25207228,139753062
25207231,139753062
25207269,133781547
25209345,139752669
25209870,139605716
25209948,139761783
25209958,135167303
25210231,126119609
25210725,139760985
25210830,139761178
25210953,131414960
25210956,131414960
25210959,131414960
25210995,139767796
25211604,136992511
25211967,126004917
25212039,139767783
25212042,139767783
25212051,139767783
25212171,136887535
25212229,129715944
25212232,129715944
25213339,130740923
25213342,130740923
25213965,139745014
25214706,130740923
25214709,139770087
25214712,139605195
25214751,126027116
25215570,132753434
25215675,139769604
25215987,132753434
25216317,139477811
25216402,126310988
25216782,139142360
25216794,139142360
25216797,139142360
25216803,139142360
25217725,139772070
25217731,139745014
25218570,138975788
25219845,139771711
25219848,139771711
25219851,139771711
25220037,126004773
25220050,139773499
25220053,139773499
25220056,139773499
25220098,129723254
25220101,139760145
25220104,139760145
25220583,132648422
25221390,139308227
25221402,139499692
25221411,126004729
25222144,139554651
25224309,139398931
25226401,139592222
25226404,139592222
25226407,139592222
25226419,126005909
25226631,135803329
25226634,135803329
25226863,139777176
25227217,139777176
25227513,139581368
25227517,135803329
25228434,126005909
25228485,139595031
25228717,137172244
25228836,139778287
25229673,139770087
25229794,139778643
25230249,139777669
25230504,132603416
25230553,139770339
25230679,139595148
25230996,139777953
25231170,139595148
25231267,139352354
25231494,139527900
25233159,139780374
25234029,137988501
25234032,137988501
25234038,139605195
25234593,139018422
25235356,139592222
25238241,139783264
25238256,126701726
25238968,137015422
25239066,139784608
25239289,139778287
25239496,139499612
25239541,135002651
25239630,129323193
25240173,139787391
25240173,139812117
25240363,137995755
25240380,129400959
25240885,139784670
25241070,126797360
25241215,126005125
25241799,139510836
25241802,139510836
25242036,139476809
25242330,139788433
25242484,138658420
25242682,138765291
25244058,133999815
25244847,139789981
25244992,139789981
25245037,138974032
25246452,139262849
25247145,126005405
25247148,126005405
25247205,139299764
25247208,139299764
25247211,139299764
25247493,133999815
25247502,126005405
25247505,126005405
25247508,126005405
25247598,139324579
25248159,131618151
25249272,139792842
25249275,139792842
25249278,139792842
25249281,139792842
25249743,139790868
25249837,139790868
25249864,139478966
25250361,139793481
25250373,139324579
25250622,139793637
25250625,139793637
25250628,139793637
25250631,139793637
25250634,139793637
25250676,139793784
25251156,139494191
25252239,138728840
25253769,139780212
25253772,139780212
25253775,139780212
25253778,139780212
25253781,139780212
25254339,126223908
25255014,139780209
25255014,139780212
25255330,139796379
25255333,139796379
25255459,139795203
25255459,139795384
25255761,139605716
25255800,139797073
25255803,139797073
25255806,139797073
25255968,138698385
25256016,139485770
25256022,139485770
25256025,139485770
25256382,139324579
25256514,139782289
25256517,139782289
25256538,139782289
25256784,139499612
25256794,139745899
25257369,139527900
25257444,139798440
25257597,126005385
25258128,139324579
25258131,136887535
25258458,139582328
25258656,126120281
25258665,126120281
25259188,126004429
25259197,139499612
25259200,139499612
25259211,139793784
25259652,139262852
25259814,126005577
25260297,139001949
25260495,139270204
25260876,139800604
25260882,139798440
25260885,139798440
25260888,139798440
25261605,139499612
25261762,132600290
25261765,132600290
25262122,139270204
25262163,139256623
25264078,139592219
25264081,139592219
25264084,139592219
25264087,139592219
25264090,139592219
25264545,139513851
25264548,139513851
25264839,139352555
25264975,139792090
25264978,139792090
25264981,139792090
25264984,139792090
25264986,139802956
25264989,139802956
25264992,139802956
25268100,139588503
25268764,126120281
25270215,138961228
25271599,139806223
25271602,139806223
25271898,126120281
25271910,126120281
25272867,126004553
25272873,140710399
25273591,133526964
25275051,139150033
25275051,139150039
25276180,139027830
25276183,139027830
25276281,139293179
25277133,126120281
25277314,139546896
25277655,139797720
25277658,139797720
25277661,139797720
25277664,139797720
25277667,139797720
25277670,139797720
25277895,139587129
25277898,139587129
25278015,139587129
25278795,126047562
25278798,126047562
25278801,126047562
25278840,139810437
25278843,139810437
25278846,139810437
25279323,126005737
25279326,126005737
25280097,139550058
25280097,139586136
25280100,138997404
25280163,139393639
25280211,139342898
25281322,139744455
25281334,139744455
25281874,139485770
25281877,139485770
25281880,139485770
25282410,139547945
25287555,139815082
25287624,139812111
25289557,134875376
25290465,139774615
25290468,139774615
25290471,139774615
25290682,139673282
25290685,139673282
25290792,137032660
25290876,139592219
25291755,139510836
25291834,139393639
25292323,139812117
25292326,139812117
25293342,129392205
25295838,139554651
25295871,139554651
25295874,139820182
25295920,139818193
25298613,137972472
25298826,129395337
25300320,139816141
25300605,139822800
25300647,138003114
25301565,139823422
25301782,139734445
25302294,126706697
25302454,126234811
25302457,132444938
25302460,132444938
25302463,132444938
25302466,132444938
25303063,126005869
25303404,139818193
25303503,139819290
25303750,139824096
25364938,139816005
25365084,139753890
25365088,139821573
25365091,139821573
25365363,139737736
25365366,139737736
25365945,139822519
25365948,139822519
25365951,139822519
25365954,139822519
25365957,139822519
25365960,139822519
25365963,139822519
25365966,139821556
25366231,139824096
25366683,138785441
25366944,139819290
25366947,139819290
25368213,139547945
25369095,139775460
25369098,139775460
25369101,139775460
25369365,139993305
25369368,139993305
25369425,139822519
25369428,139822519
25369431,139822519
25369546,139518726
25369564,139993305
25369629,139578834
25369941,139823106
25369944,139823106
25369947,139823106
25369950,139823106
25370623,139518726
25370781,139994379
25371816,138999036
25372737,139992702
25490721,139527876
25490724,137980234
25491106,139019796
25609263,137938597
25609932,139527900
25610092,139789981
25610140,140155440
25610292,139497455
25610340,139292003
25610436,137938597
25644558,134875376
25644561,134875376
25645017,139819290
25645296,140389048
25645512,139497452
25645914,139817499
25645917,139817499
25645920,139817499
25645923,139817499
25645926,139817499
25645929,139817499
25645932,139817499
25646154,139993959
25646214,132602445
25646217,132602445
25646220,132602445
25646223,132602445
25680849,139497452
25682205,140389152
25682370,128858666
25683631,139544745
25683634,126119819
25683993,140410990
25684135,126005909
25684138,126005909
25684971,140411002
25684974,139581368
25685277,133999815
25720761,139775460
25720764,139775460
25720767,139775460
25720770,139775460
25720780,140368899
25721364,139256623
25721514,139993959
25723147,139581368
25723150,139581368
25723153,139581368
25723440,139393639
25724161,139784670
25724274,140432821
25724403,126131041
25724791,139591395
25724797,139807122
25724803,139993959
25726632,139775451
25726674,139994917
25726677,139994917
25727298,139791208
25727310,138959734
25727428,139993959
25727463,126119819
25727515,139396292
25727859,140434885
25739998,139823106
25740001,139823106
25740639,126027116
25740766,139993959
25740772,139542717
25740775,139542717
25740778,139542717
25741005,139770480
25741155,139499612
25741341,140442933
25741995,140443692
25742041,131414960
25742044,131414960
25742047,131414960
25742127,140443701
25742457,140433744
25742607,133999815
25743163,138089550
25743210,140444511
25743414,132603416
25743417,132603416
25743420,132603416
25743438,140444640
25743444,139822519
25743705,140444676
25744138,139527900
25744399,139605716
25745160,139804935
25746114,132603416
25747419,139527900
25747611,139289231
25747632,139324579
25748428,126005385
25748862,132603416
25748865,132603416
25748868,132603416
25749210,138714432
25749508,140446749
25749511,140446749
25749513,129405368
25749516,129405368
25749517,140446749
25749609,137980234
25749612,137980234
25749675,137971716
25749696,140444676
25751521,140449044
25751524,140449044
25751527,140449044
25751530,140449044
25751533,140449044
25751536,140449044
25751539,140449044
25751817,140449846
25751820,140449846
25751823,140449846
25751839,139319774
25752480,140449044
25752634,126005385
25752769,140450274
25755712,139554651
25755732,137016739
25755898,139821556
25755954,140451984
25755966,140451984
25755969,140451984
25756911,139497452
25756930,138969498
25756930,140716277
25760656,139605716
25761154,126485138
25761196,126706697
25761226,140389263
25761229,140389263
25761232,140389263
25761235,140389263
25761238,140389263
25761241,140389263
25761426,140455257
25762086,140454147
25762089,140450274
25762125,138969498
25762125,140716277
25762131,138969498
25762131,140716277
25762137,138969498
25762137,140716277
25762275,140455842
25762432,140450620
25762435,140450620
25762438,140450620
25762441,140450620
25762444,140450620
25765771,126054474
25766465,134875376
25767138,126005781
25767534,127044489
25767626,126005909
25768295,139743123
25768326,126380591
25768695,139521183
25768944,140459244
25774970,139393639
25775546,140431882
25775552,140431882
25775555,140431882
25775558,140431882
25775690,139527900
25776048,140463636
25778529,139747278
25778535,140444605
25778538,140444605
25778639,139319774
25778642,139319774
25778645,139319774
25778648,139319774
25778651,139319774
25779030,139582328
25779591,139539612
25779594,139539612
25779600,139539612
25780338,140431882
25780341,140431882
25780344,140466180
25781258,140455318
25781270,139505585
25782042,140463888
25782279,140446749
25783065,139514784
25783068,139514784
25783839,139514784
25784759,140469008
25784762,140469008
25784765,140469008
25784768,140469008
25785638,139581368
25785654,129878355
25785657,140467101
25785855,139417054
25785858,139417054
25785861,139417054
25786758,140470155
25787228,140467304
25787814,139554651
25788033,140452543
25788036,140452543
25788039,140452543
25788489,140471312
25788492,140471312
25788750,140452543
25788753,140452543
25789458,140471534
25789461,140471534
25789464,140471534
25789593,140471945
25789670,139547945
25790829,140455318
25791363,139145056
25792143,138978924
25792818,140474307
25792883,129228609
25792886,129228609
25792889,129228609
25792892,129228609
25795040,132999417
25795043,132999417
25795046,132999417
25795049,132999417
25795909,126717675
25795942,139815082
25795945,139815082
25796039,139487411
25796134,139341286
25796137,139341286
25797473,140474307
25797476,140474307
25797479,140474307
25797482,140474307
25797485,140474307
25797529,125926506
25797619,137153284
25797877,138935298
25798378,128875392
25798702,140472741
25798705,140472741
25798708,140472741
25798711,140472741
25800040,126710225
25801807,126004801
25802309,140459151
25802897,139258234
25804127,132753434
25804130,132753434
25804856,139527900
25805291,126005909
25806029,140481224
25806032,140481224
25806035,140481224
25806794,136886236
25806796,136886236
25806988,139576976
25807669,140482954
25807999,139790701
25808563,140478124
25808563,140478130
25808566,140470269
25808566,140750442
25808569,140470269
25808569,140750442
25808576,126310991
25808743,139487411
25808746,139487411
25808777,126131041
25808783,140459151
25808786,140459151
25808789,140459151
25808792,140459151
25808795,140459151
25808818,140459151
25809421,140483899
25809460,140483971
25809472,140483971
25809475,140483971
25809478,140483971
25809481,140483971
25809764,136888231
25810357,134875376
25810432,140478130
25810615,140482954
25810618,140482954
25810621,140482954
25810661,139993977
25810664,139993977
25810667,139993977
25810670,139993977
25810673,139993977
25810676,139993977
25810679,139993977
25810682,139993977
25810685,139993977
25810688,139993977
25810871,138969498
25810945,139304567
25810954,140484688
25811812,140446752
25811815,140446752
25811818,140446752
25811821,140446752
25811837,139605654
25811840,139605654
25811843,139605654
25811848,126791642
25812628,140485136
25812631,140485136
25812634,140485136
25812700,140443701
25812815,139393639
25814872,140486701
25814954,139789981
25814986,138961228
25815181,140459151
25815184,126797360
25815683,126091831
25815686,126091831
25815689,126091831
25816123,140487601
25816405,140467101
25818145,132602502
25818713,139806223
25818919,133781511
25819385,129255915
25819385,129256074
25819774,139994917
25820725,126005585
25820728,126005585
25820863,140485303
25820866,140446749
25820884,138714432
25821109,140485303
25821212,139487411
25821530,134875376
25821665,140490748
25821994,140490748
25822745,139324127
25824841,138721044
25824847,139738222
25824850,139738222
25824853,139738222
25824856,139738222
25826776,126049345
25826887,139605716
25827418,125957862
25827872,126712901
25828168,126005125
25828228,139693935
25828246,134875376
25828249,134875376
25828276,126005125
25829110,126005125
25829287,140495498
25829290,140491432
25829293,140491432
25829299,140491432
25829302,140491432
25829959,136349627
25829981,139487411
25829984,139487411
25829990,139487411
25829993,139487411
25829996,139487411
25829999,139487411
25830002,139487411
25830005,139487411
25830008,139487411
25830014,139487411
25830017,139487411
25830020,139487411
25830023,139487411
25830026,139487411
25830029,139487411
25830032,139487411
25830472,140496466
25830475,140496466
25830478,140496466
25830481,140496466
25830484,140496466
25830487,140496466
25830488,140495312
25830491,140495312
25830494,140495312
25830497,140495312
25832245,138713442
25832671,140487601
25832674,140487601
25832677,140487601
25832806,138320308
25832809,138320308
25832812,138320308
25832815,138320308
25832875,138320308
25832878,138320308
25833017,139693935
25833020,139693935
25833023,139693935
25834319,126054474
25834867,140497921
25835224,140499035
25835792,140485303
25835830,134875376
25836121,140487601
25836379,140434621
25838206,140500568
25838209,140500568
25838981,140482993
25838984,140482993
25838987,140482993
25838990,140482993
25838993,140482993
25838996,140482993
25838999,140482993
25839011,140482993
25839014,140482993
25839017,140482993
25839026,140482993
25839317,140497921
25839323,140498081
25839358,140497921
25839361,140497921
25839530,139514784
25839533,139514784
25839536,139514784
25839704,140498767
25840467,139807353
25840823,139807353
25840825,139807353
25841271,140482993
25841675,139789981
25842161,140455842
25842321,140502915
25842662,139527900
25843148,139693938
25843388,139693935
25843535,140502969
25843581,139550454
25844118,139605716
25844460,140504027
25844576,126712901
25845405,140503619
25845408,139807122
25845455,140504127
25845470,140502915
25846913,126129688
25846916,126129688
25846919,126129688
25847285,139527876
25847471,139499612
25847477,126709869
25847480,138658420
25848648,140506266
25848677,126090866
25848791,139380589
25848896,140449044
25849280,139581368
25849631,126120437
25849821,139324178
25850549,139770087
25850726,140499035
25851623,140507027
25851866,140501935
25852499,140509232
25853000,138543766
25853156,140450620
25853570,140506100
25854053,140506035
25854114,139527900
25854929,140506035
25854963,140503619
25855023,140509298
25855040,136887535
25855043,136887535
25868264,140510700
25869174,139581368
25869318,140477138
25869321,140477138
25869324,140477138
25870655,126004669
25871369,140522283
25871390,140522283
25871393,140522283
25871396,140522283
25871573,139270204
25871576,139270204
25871663,140522460
25872465,132078078
25872668,139500380
25874150,140467301
25874153,139693938
25874234,139753890
25874237,139753890
25874249,139753890
25874951,139486922
25875458,140503590
25876388,140524640
25876431,126791642
25876536,140506035
25877940,140542665
25877963,140500550
25877966,140500550
25877969,140500550
25878932,140503590
25878934,140503590
25878936,140503590
25878938,140503590
25878940,140503590
25878942,140503590
25878944,140503590
25879672,139399019
25879981,138692289
25880166,140563601
25880194,140508708
25880319,140523311
25880883,131414960
25880959,139499888
25881109,140506035
25881111,140506035
25882382,126131035
25882670,140389263
25882787,140564665
25882789,140564665
25882791,140564665
25882793,140564665
25884166,139675188
25884168,126005577
25884185,140565588
25884581,140565823
25884865,139589238
25886137,138728840
25887288,140622243
25887313,140622243
25887836,133407818
25887838,133407818
25888169,139261172
25889317,139527900
25889330,140509232
25889477,140623459
25889975,140622847
25890141,139655361
25890160,139476809
25890559,130186098
25890838,137995269
25890849,137995269
25890877,139455626
25890915,140623351
25891715,139506277
25891715,140710083
25891769,137995269
25891791,139499912
25892471,140623482
25893599,139747830
25894085,134896949
25894091,140566120
25894097,140626113
25894819,140626439
25894869,126042839
25895810,133643964
25896008,139345042
25896032,139345042
25896329,139741212
25896347,139547945
25896349,139747830
25896408,137988394
25896427,140633940
25896429,140633940
25896598,137995755
25897197,140625154
25897199,140625154
25897201,140625154
25897214,140634077
25897255,140485597
25897257,140485597
25897269,140623835
25897271,140623835
25897273,140623835
25897337,140634541
25897445,137995269
25897448,140485597
25897543,140499035
25898027,139001946
25898227,139352354
25898234,126004465
25899039,139741212
25899187,140635735
25899234,140504027
25899236,140504027
25899325,140635806
25899327,140635806
25899329,140635806
25899333,140635806
25899335,140635806
25899337,140635806
25899397,139741212
25899399,139741212
25899423,140635407
25899508,139483747
25899729,126129688
25899731,126129688
25899832,139592222
25900475,140636408
25900658,126005493
25900667,139493188
25900700,140478130
25900784,139527900
25901330,139812117
25902214,126005273
25902221,126005273
25902221,126005809
25902241,126005273
25902267,140647774
25902412,126005273
25902412,126005401
25902417,139511205
25902417,140647774
25902437,140647774
25902623,139487411
25902753,140542665
25902795,140636159
25902797,140636159
25902943,134923547
25902950,139141643
25902952,134923547
25903091,140647520
25903093,140647520
25903095,140647520
25903141,126859227
25903205,126859227
25903278,126859227
25904335,140498164
25904344,139993305
25904739,139381595
25904845,139993305
25904847,139384375
25905321,139782774
25905325,140647671
25905327,140649593
25905345,139487411
25905563,140625164
25905565,140625164
25905567,140625164
25905569,140625164
25905601,140625164
25905616,139511286
25905618,139511286
25905620,139511286
25905622,139511286
25905659,140499035
25905663,139505429
25905845,140649849
25906004,139505585
25906006,139505585
25906012,140649872
25906069,137170364
25906189,140625538
25906193,140625538
25906217,126005901
25906700,126004933
25906704,126004933
25906707,140647520
25906709,140647520
25906712,126004933
25906713,140650160
25906720,126004933
25906725,140650281
25906797,126859227
25906799,126859227
25906801,126859227
25906811,140650306
25907411,140491051
25907536,140650693
25907865,139816005
25907922,140584716
25907924,140584716
25907939,139581368
25908140,126710016
25908217,140649593
25908924,139741212
25908926,139741212
25909102,140651677
25909391,140482954
25909591,140651875
25909597,140651875
25909601,140651875
25909605,140651875
25909738,139349662
25909840,139511205
25909865,140651875
25910439,139510836
25910527,140598416
25910531,140652355
25910799,126096282
25910807,139775886
25911315,140652442
25911415,139511205
25911453,140584548
25912159,139499692
25912255,139753743
25912262,140654214
25912266,140654214
25912359,140542668
25912408,126005729
25912418,139588227
25912420,139588227
25912422,139588227
25912489,140542668
25912505,140542670
25912796,140655736
25912798,126131041
25912798,139753359
25913142,139001946
25913155,134875376
25913161,140649849
25913206,139399019
25913291,140656268
25913547,140467304
25913804,126005697
25913806,126005697
25913808,126005697
25913810,126005697
25913812,126005697
25914274,139030963
25914338,140656889
25914345,139605654
25914528,128788827
25914537,140656470
25914539,140656470
25914601,138698385
25914603,138698385
25914895,139760145
25915036,129214221
25915203,140649849
25915294,140657497
25915347,140657523
25916152,140656889
25916170,139511205
25916183,126859227
25916340,140657523
25916799,126005561
25916803,126005561
25917049,139345040
25917051,139345040
25917118,140657497
25917122,140499035
25917175,140657497
25917275,140658507
25917277,139393639
25917774,126305683
25917861,126004429
25917967,140658901
25918043,139345042
25918067,140649110
25918102,126005561
25918105,140624771
25918107,139345042
25918109,139345042
25918111,139345042
25918348,126005561
25918350,126005561
25918352,126005561
25918358,126005561
25918360,126005561
25918505,140658469
25918586,128788827
25918603,140498164
25918899,140659671
25919434,140659847
25919496,140659633
25919504,140659893
25919505,140659847
25920281,140658788
25921217,126706697
25921243,139345040
25922176,140591110
25922355,140660997
25922588,140660969
25922613,140660969
25922633,140656511
25922845,140647671
25923181,139789981
25923399,140584540
25923412,140635806
25924657,140661721
25924666,140658901
25924669,126004853
25924691,140662160
25924975,140506035
25925155,140658817
25925157,140658817
25925159,140658817
25925202,139417054
25925705,140662778
25925974,140662778
25925976,140662778
25926188,139401928
25927325,140663587
25927636,140662803
25927638,140662803
25927640,140662803
25927642,140662803
25927711,140663364
25928141,140663904
25928675,140664287
25928812,140664330
25928814,140664330
25928816,140664330
25928818,140664330
25928820,140664330
25928822,140664330
25928824,140664330
25928999,140663103
25929060,139268156
25929074,140499035
25929076,140499035
25929078,140499035
25929080,140499035
25929082,140499035
25929160,134575415
25929427,139030963
25929479,140660695
25929481,140660695
25929483,140660695
25929485,140660695
25929487,140660695
25929489,140660695
25929491,140660695
25929575,140663364
25929629,126797360
25929751,126797360
25929763,140663579
25929764,140660695
25929766,140660695
25930033,140664953
25930039,135002651
25930044,140664103
25930065,139527876
25930217,140657527
25930219,140657527
25930221,140657527
25930404,140665103
25956553,131334153
25956555,131334153
25956557,131334153
25956759,139527900
25956863,140662160
25956865,140662160
25956867,140662160
25956893,140679419
25956916,140679479
25957089,139393639
25957315,134730553
25957353,140662160
25957357,139511286
25957393,134730553
25957395,134730553
25957397,134730553
25957425,133736873
25957563,140569725
25957607,140660105
25957609,140660105
25957774,140679945
25957962,139486123
25958158,139486123
25958162,138931794
25958164,138931794
25958173,140660997
25958225,135002651
25958266,126405460
25958310,140508708
25959310,140665205
25959508,140681151
25959587,140679707
25959589,140679707
25959591,140679707
25959961,126797360
25959963,126797360
25960336,126405460
25960382,140482993
25960384,139324579
25960645,140482993
25960871,126095199
25960871,139798782
25960928,139485770
25960930,139485770
25960932,139485770
25960934,139485770
25960969,140443692
25960981,140443692
25961064,126120440
25961308,126797360
25961312,126797360
25961319,140682147
25961594,126054494
25961946,126119585
25961955,126119585
25962091,140681696
25962546,140444605
25962548,140444605
25962961,126712901
25962992,140663364
25963475,137014681
25963861,140662207
25964319,126797360
25964412,126132034
25964414,134923547
25964416,134923547
25964420,140660695
25964422,140660695
25964424,140660695
25964460,140679419
25964462,140679419
25964464,140679419
25964547,135002651
25964895,126091898
25964899,140568541
25964946,139310108
25965549,129240887
25965586,129240887
25965601,140681055
25965604,140665374
25965949,140684681
25966077,126234811
25966129,140684942
25966292,140681055
25966624,139794762
25966845,140660695
25966847,140660695
25966850,140660695
25966852,140660695
25966854,140660695
25966856,140660695
25967238,126797360
25967240,126797360
25967242,126797360
25967244,126797360
25967658,140685144
25967739,140588204
25967747,140589272
25967749,140589272
25967751,140589272
25967826,126131041
25967830,126131041
25967832,126131041
25968057,140685841
25968300,140659097
25968302,140686081
25968454,140498084
25968805,126005901
25968836,129256074
25968839,140659097
25968841,140659097
25968843,140659097
25968845,140659097
25968847,140659097
25968851,126005593
25968937,140664966
25969333,140680488
25969335,140680488
25969337,140680488
25969339,140680488
25969341,140680488
25969358,140681696
25969624,140686081
25969718,140684481
25969720,140684481
25969722,140684481
25969801,139494191
25970267,139486201
25970323,139791861
25971497,140687794
25971499,140687794
25971501,140687794
25971503,140687794
25971505,140687794
25971837,139791208
25971900,138969498
25972131,140591110
25972181,140688105
25972435,138998640
25972437,140444605
25972439,126131110
25972441,126131110
25972443,126131110
25972633,139416178
25972672,133999815
25972687,140723028
25972695,140502969
25972838,139392605
25972842,140723028
25972992,140688856
25973335,139817499
25973337,126005869
25973861,140499598
25973863,130245702
25974491,126004773
25974497,140687237
25974499,137016739
25974501,137016739
25974503,137016739
25974505,137016739
25974730,140443003
25974825,140687642
25975233,140690089
