contract_id,risico_id
39101999,22555230
39102215,24416441
39102329,26148317
39102869,24422977
39103184,26152602
39103214,24413681
39103721,24443945
39103721,24443948
39103721,24443951
39103721,24443954
39103946,24439106
39105098,24415451
39105598,23751879
39105691,25914274
39105713,24416090
39106622,24419756
39107243,24428480
39108791,24419756
39108917,24419936
39109241,24419759
39109250,24419768
39109307,23308366
39109310,24161467
39109313,23931107
39109313,23931110
39109313,24443051
39109318,24420601
39110545,24420997
39110548,24421000
39110548,24421003
39111188,24421748
39113530,24428165
39115577,20715745
39115577,26168674
39117518,24428420
39117518,24592583
39117934,24429154
39118147,26151187
39118187,24429257
39118187,24429260
39118190,24429263
39118901,24431075
39118901,24431078
39119719,24446948
39119773,24433361
39119861,24431066
39119876,24431081
39119918,24431165
39120587,26152111
39121307,24604919
39121307,24604922
39121361,24432485
39121574,26172226
39122044,24499766
39122047,24433261
39122978,24434921
39124436,26152625
39124912,24872865
39125690,26152470
39125726,24456163
39125726,24456166
39125831,24456160
39125864,24437126
39126038,24445805
39126038,24445808
39126038,24445811
39126041,24445817
39127543,24438349
39127628,24449698
39127628,24449701
39127628,24449704
39127628,24449707
39128291,24439106
39128857,24664715
39129137,26152625
39129143,26152625
39129455,24440453
39129620,24440456
39131420,24442016
39131420,24442019
39131423,24442022
39131717,26148367
39132296,24567308
39132812,24463094
39132881,24443492
39132881,26036239
39132917,23835196
39132929,20776576
39132929,24520202
39133610,24444167
39133616,24444170
39133634,24444185
39133634,24444188
39133640,24444194
39133649,24444230
39133652,24444230
39134606,24453037
39136067,24724991
39136067,24724994
39137210,24447713
39137275,26152482
39138209,24448879
39139526,24594533
39140042,24453223
39140054,24453223
39140161,24450443
39140543,24577819
39141509,26151501
39142043,24717691
39144808,24457061
39145637,24456902
39146255,24497009
39146398,24577819
39146485,24456908
39146486,24456920
39146738,24473051
39146738,24473054
39147134,24906146
39147134,24906152
39147968,24457559
39148168,24466115
39148168,24466118
39148168,24466121
39148168,24466124
39148987,26152669
39148990,24694589
39148993,24694589
39148996,24693359
39148999,24685391
39149002,24693356
39149005,26152675
39149009,24693362
39149009,25778648
39149042,24458642
39153551,24463097
39154072,24465856
39154714,24694589
39154717,24693356
39154717,24693359
39154717,24693362
39154717,24693365
39155008,24828009
39155260,24267271
39155260,24464779
39161063,24471017
39161243,24482942
39161395,24474653
39161768,24482942
39161768,24482945
39161771,24482948
39163094,25822745
39163096,25303063
39163099,25303063
39163346,24488501
39163346,24488504
39163346,25849821
39164047,24474919
39164777,24474826
39167728,24477385
39167908,24477662
39168047,24477593
39168965,24532193
39169694,26149424
39170546,24481175
39172295,24482566
39172676,26151515
39173456,24511477
39173782,24377737
39175825,24446948
39176299,24486302
39178835,26152685
39179392,24489331
39179392,26025803
39180653,24495260
39180653,24496465
39181061,26151783
39183956,24493895
39183962,24493901
39187013,20781381
39189347,24499216
39189451,24501029
39190153,26152699
39190253,24535660
39190624,24563618
39190673,24512423
39190739,24501311
39191516,24501032
39191596,24510407
39191596,24510410
39191866,23836266
39191866,23836269
39191866,23836272
39191866,24501349
39191866,24501352
39191866,24501355
39191897,24501413
39191897,25197532
39193705,24667763
39197324,20776576
39197324,24515503
39197653,24507073
39198196,26169099
39198664,26174187
39199654,24510437
39199726,24575054
39199826,20988068
39200198,24509495
39200426,26153143
39200750,24541457
39200962,24510614
39201242,24510425
39201319,24511468
39201319,24511471
39201914,26171859
39202396,24511474
39202853,23500611
39202973,25960384
39203021,23077694
39203120,26152617
39204332,24513595
39204425,26152737
39204719,26173317
39204800,23868356
39204800,24381257
39204800,24381260
39204800,24383065
39204800,24453266
39204800,24501173
39204800,24510437
39204800,24811133
39204800,25174426
39204800,25259814
39205331,24514190
39206761,24566522
39207238,24517358
39207283,26152949
39207296,26152751
39207299,26152753
39207781,26152751
39208094,25302463
39208732,24525119
39208744,24525119
39209003,24518815
39209003,24518818
39209003,24518821
39209003,24518824
39209003,24518827
39209003,24518830
39209003,24518833
39211319,24520202
39212636,24521504
39212807,20814758
39212807,20904605
39212807,21661934
39212807,22511976
39212807,22605794
39212807,22737999
39212807,23386246
39212807,23386252
39212807,23431735
39212807,23447515
39212807,23487729
39212807,23886744
39212807,24375575
39212807,24517192
39212807,24525125
39212807,24541457
39215569,24544556
39216233,24526780
39216304,24528314
39216397,25909738
39217060,24529595
39217418,24528563
39219883,26174302
39219883,26174308
39220114,24575449
39220127,24529061
39220151,24531251
39220151,24531254
39221609,24550729
39221609,24550732
39221609,24550735
39221609,24550738
39221609,24550741
39221866,24530750
39222926,24531250
39223334,24531950
39223501,24549205
39223627,24532195
39223655,24609673
39223676,24609676
39223691,24594530
39223930,24543299
39223930,24543302
39223930,24543305
39223930,24543308
39223930,25171524
39224320,24538169
39228697,24378091
39229181,24878088
39229397,24546215
39229642,24536830
39229645,24536828
39229963,24544553
39229969,20713953
39229969,24536866
39229972,24536869
39239078,24538349
39239702,24363100
39240284,24539012
39240553,26148251
39241204,26151471
39241715,24541457
39242156,24540704
39242156,24540707
39242159,22810376
39242240,24541690
39242309,24540857
39242386,24685394
39243842,24390283
39244408,26152137
39247136,24546710
39247139,24546271
39247139,24546274
39247142,24546713
39247552,24546173
39247756,24546271
39247756,24546274
39247759,25205743
39247952,23500611
39248036,24548714
39248036,24548717
39248039,24548711
39248204,24546710
39248564,24554446
39249116,20776472
39249251,24549400
39249266,24547760
39249335,24547832
39249335,25915036
39249967,24549185
39250064,24549940
39250070,26153405
39250417,25904739
39250526,24549182
39250784,25810945
39251224,26152753
39251233,24685394
39251282,24685394
39253715,24573962
39254525,24724622
39255104,24555799
39255113,24555806
39255407,24554446
39255464,24685394
39255880,24587239
39256222,23835196
39256225,22665290
39256225,24554437
39256231,24555799
39256237,24555806
39257255,26149167
39257572,24555793
39257575,24555796
39257578,24555802
39257581,24555805
39259576,24558941
39259585,24558628
39259592,24558944
39261817,26153011
39263807,23576466
39264713,26151428
39264784,26151791
39264829,24570971
39265361,24565394
39265547,23765667
39266189,22634561
39266315,24566522
39267149,24566335
39267269,24566537
39268624,25206495
39270542,24570911
39271190,24571160
39271190,24571163
39271193,24571172
39271679,24573965
39271685,26016507
39271783,24571708
39271792,24571711
39271793,24571724
39271805,24571733
39271985,24571886
39272335,24572254
39272354,25972838
39272632,22738899
39275552,24604421
39275615,24575537
39277181,23507074
39277181,24584302
39277181,24584305
39277339,24577819
39277339,24577822
39278210,24587239
39278342,24578021
39278440,24577840
39278504,25727515
39278558,26153037
39279122,24605245
39280249,25906217
39280268,24579737
39280268,24579740
39280271,24579743
39281411,24594508
39281423,24581450
39281468,24817017
39281590,24908889
39281771,22394999
39282208,24582899
39282305,24585992
39282412,24611816
39283289,24593941
39284869,25906700
39284872,25906700
39286304,25258131
39286618,24673172
39286624,24828089
39286777,26151594
39287908,24587738
39289295,24591499
39289480,26153051
39290054,24589400
39290674,24587239
39290786,23827585
39290899,24590300
39291256,24669143
39291650,24678122
39291656,24398293
39292079,24873414
39292655,24592003
39292844,26172919
39293054,26174044
39293326,24592570
39294059,26152977
39294937,24604421
39295040,24595409
39295201,24594505
39295268,25258656
39296182,24911325
39296668,24875301
39296696,24595874
39297403,24662168
39297731,24604367
39298292,24604445
39306332,26151222
39306535,26152602
39308522,24607142
39308543,24609679
39308576,24610129
39311341,24609691
39311341,24609694
39311344,24609697
39311887,24610129
39311896,24667849
39311896,24667855
39311899,24610135
39311938,24611540
39312470,26153492
39313562,24611816
39314425,24665773
39314485,24675469
39314485,24675472
39314485,24675475
39314504,24612838
39315008,24613385
39351553,21629657
39351553,24665933
39351613,21635747
39351616,21629654
39351625,21629666
39353623,24662165
39353852,24662696
39354290,24409876
39354290,24664832
39355439,24669110
39355817,24667772
39355817,24697462
39355835,26148335
39356018,24662165
39356257,24568660
39356651,24664715
39357128,25890877
39357253,26153079
39357523,24665767
39357802,24665933
39358244,25727310
39358885,24684605
39360494,24668378
39360580,25847477
39361441,24669956
39363595,24702154
39363827,24673199
39363875,24671708
39363875,24671711
39363878,24671714
39364481,24672695
39364481,24673145
39365747,24673463
39365927,24678128
39370550,24678122
39370550,24678125
39370565,24678137
39370994,24678614
39372392,24720929
39372392,24720932
39372650,24680045
39372695,24682673
39373136,24689086
39374563,24794400
39374585,24684544
39374588,24684544
39376559,26153087
39376609,24683479
39377240,22634561
39377240,24438349
39377696,24715955
39377750,24684572
39377753,24684575
39377753,24684578
39377756,24684581
39377759,24684584
39377759,24684587
39377762,24684590
39378620,24685385
39378620,24685388
39378620,24685391
39378923,24685988
39379817,25259188
39381769,24688519
39382427,24689213
39383234,24745423
39383260,24745426
39383272,24745420
39385628,22336638
39386554,24693268
39387022,26152669
39388282,23799291
39389938,24696155
39389938,25761154
39390646,24696823
39390902,24697211
39392549,24698753
39393386,24700981
39395762,24703052
39395957,23347772
39395969,24891947
39395969,24891950
39395969,24891953
39396812,24799620
39397406,24703670
39397409,24703673
39397748,26153172
39398279,24703052
39398327,26152591
39398521,24705004
39398720,24762408
39399461,24707608
39399553,26168972
39399575,26168974
39399598,24837215
39399893,26153524
39401048,24722755
39403400,26152309
39403427,25213339
39405631,26152427
39405746,24714509
39405836,26152427
39408272,24723740
39408610,26152995
39408686,26053507
39409355,24790542
39409369,26152727
39409646,26152995
39410492,26173429
39410510,25766465
39412126,25491106
39412135,26171473
39412697,24719585
39412697,26038053
39412700,24724871
39413608,24719810
39415487,24721868
39415592,24721552
39415592,25874951
39415649,23580354
39415723,23580382
39415727,24721912
39415727,24721915
39416443,24739715
39416446,24739721
39416449,24739718
39416452,24724496
39416453,24724493
39416456,24724487
39416459,24724502
39416465,24724490
39416468,26153543
39416876,26153073
39417248,25918043
39417278,24723272
39417317,24722603
39417350,24722606
39417379,24722749
39417389,24723092
39417538,24722752
39418658,25187817
39418676,20814758
39418676,20904605
39418676,21661934
39418676,22511976
39418676,22605794
39418676,22737999
39418676,23386246
39418676,23386252
39418676,23431735
39418676,23447515
39418676,23487729
39418676,23886744
39418676,24375575
39418676,24517192
39418676,24525125
39418676,24541457
39418730,25918107
39418741,25830017
39418793,24724354
39418841,25238256
39419708,24731716
39419777,26153553
39419791,24726443
39419881,24731716
39419888,24762408
39419903,24915459
39419903,24915462
39419906,24744464
39419906,24744467
39419951,26174319
39420026,26152431
39420116,25187817
39420146,26153184
39420230,26148827
39420595,24725497
39420595,24725500
39420598,24725503
39420997,26169091
39422024,26118837
39422468,25041584
39423032,24729124
39423701,26153505
39424450,24739625
39425171,26174307
39425192,26174307
39428380,24731783
39428588,26153528
39428791,23848836
39429583,24732698
39429583,24732701
39430019,26153671
39430094,24739628
39430094,24739631
39430111,26153671
39430190,26171867
39430582,24752831
39431321,24820407
39431321,26153617
39432857,26153203
39432911,24520202
39432914,24520202
39432932,26153671
39433570,24739556
39433570,24744473
39434393,24738938
39434393,24738941
39434873,24737309
39434912,24757815
39435547,24739000
39435842,22447102
39436358,20713997
39436514,24738995
39436522,24301124
39437087,26153709
39437165,24739727
39437186,24739637
39437212,24186093
39437450,24742586
39437842,26153635
39438445,24820407
39438676,24742516
39438787,24749798
39438790,24749798
39438809,24741580
39439031,26153203
39439087,24742835
39440401,20713997
39440489,24748864
39440489,24748867
39440566,26151786
39440695,24743630
39440969,26152727
39441026,26151786
39441035,20715029
39441038,26153709
39441736,25912159
39442079,24744458
39442079,24744461
39442088,24744470
39442187,26153219
39442966,24750484
39442966,24750487
39442985,26073500
39442985,26073504
39443618,24747608
39444285,24746484
39444509,26153240
39444524,23203352
39444524,24787773
39444524,24787776
39444545,24754066
39444545,24754068
39444653,24832368
39444655,23841914
39445337,26169125
39445652,24747748
39445714,24747608
39445729,24749393
39445880,25976029
39445888,24873612
39445993,24748357
39445993,24748360
39446777,24769394
39446830,24748870
39447721,26006070
39448354,26174309
39448529,24230490
39448570,25198356
39448975,25891791
39449713,26148138
39449858,24751820
39449858,24751823
39449864,24751826
39450278,24752168
39450826,26148138
39450883,25880959
39451031,24753058
39451070,26173661
39451181,23444205
39451286,26153703
39451295,26153699
39451301,26153699
39451301,26153701
39451301,26153703
39451301,26153705
39451331,26153413
39451411,24754080
39452414,24760044
39453090,24820392
39453813,25172739
39454071,24758628
39455045,26153266
39455414,24757341
39455852,24756579
39456503,26153653
39456897,24757500
39458471,26153705
39458508,26153631
39459245,24759900
39459245,24759903
39459420,24759900
39459420,24759903
39459423,24779373
39459432,24759906
39459435,24761090
39459768,24760814
39459953,24762405
39459987,24760179
39460011,24762405
39460202,24839856
39460208,24780000
39460211,23214521
39460211,23214524
39460214,24787014
39460215,24782742
39460215,25291755
39460215,25910439
39460218,23272576
39460233,24779988
39460823,25902417
39461186,24761105
39461186,24761108
39461189,24761111
39461192,24761114
39461325,20714857
39461391,24782745
39461451,24819920
39461451,24819923
39461451,24819929
39461708,24849831
39462540,24762402
39462714,24762710
39462777,24763568
39462780,24763571
39462864,26152723
39463572,26171807
39463640,24763815
39464733,22447102
39465039,24765008
39465063,25830014
39465218,26148337
39465402,24779453
39466248,24766373
39466392,24874776
39467282,24767225
39467282,24767228
39467282,24767231
39468174,24768003
39469697,24787856
39470171,24839856
39471543,26152431
39471597,23214521
39471597,23214524
39471639,24779373
39472323,24771702
39472323,24771705
39472323,24771711
39472601,24773982
39474084,24773982
39477531,24314564
39479106,24778524
39479109,24778389
39479289,24684575
39479319,26153063
39479319,26153067
39479319,26153069
39479351,24779156
39480240,24779334
39480527,24779666
39480527,24779669
39480527,24779672
39480527,24779675
39480527,24779678
39480530,24779681
39480535,24779683
39480535,24779686
39480538,24779689
39480541,24779692
39481007,25258131
39481188,24839856
39482820,24781899
39483149,24815286
39483519,24786023
39483519,24864912
39484269,24779453
39485345,24839750
39485556,24784701
39485556,24784704
39487170,25241070
39489222,24789308
39490632,24789297
39490632,24789300
39490694,24789360
39491726,24790542
39491805,20713901
39493352,24802488
39493392,24792039
39493482,26172894
39494241,24780000
39494241,24793803
39494381,26153647
39494388,24749393
39494970,24808491
39495039,24803555
39495753,24798123
39495792,26153289
39495920,24794861
39497439,24830361
39497814,24796731
39499385,25891791
39499749,24879336
39500853,26153354
39500856,24803325
39501144,24800924
39501453,24449627
39501468,25830032
39501996,26150689
39502748,24802248
39502749,24802239
39502749,24802242
39502752,24802245
39503577,24803328
39503640,25264839
39503643,24803322
39503643,24803325
39504048,24803604
39504054,24803820
39504204,26148285
39504747,25902943
39504750,25964416
39505131,24806145
39508319,24807782
39509685,24809465
39509685,25194363
39509757,24809559
39510057,24809535
39510168,24809526
39510681,24810048
39511316,24811133
39511326,23541195
39511326,23541198
39511326,23541222
39511329,23541228
39512324,24815304
39512324,24815307
39512324,24815310
39512337,24811905
39512658,24817005
39512724,26120265
39512730,26120265
39512898,24817017
39514679,24814221
39514724,24873414
39515517,24913497
39515592,24816789
39515595,24816786
39515687,26169209
39515817,24824520
39516084,24832616
39516633,24816554
39516633,25196571
39517017,24914073
39517068,24816582
39517151,25766465
39517275,24832308
39517716,24821661
39518196,26153639
39518477,24818135
39518477,24818138
39518477,25280163
39518535,26171477
39518580,24831521
39518583,24831518
39518670,24555796
39518676,26153399
39518807,26171365
39518820,26152472
39518826,26174095
39518886,26173811
39518889,26149422
39518904,26147859
39518913,26153031
39518916,26153176
39518919,26174237
39518922,26173521
39518925,26174470
39518943,26153567
39518949,26153302
39518952,26148881
39518955,26153569
39519194,26174149
39519207,26173719
39519213,26173643
39519216,26152649
39519222,26149022
39519225,24829235
39519293,26149051
39519834,22216260
39522104,26174331
39522413,24821612
39522419,24821615
39522419,24821618
39522843,24828527
39523872,26171507
39524180,26151772
39524211,24828527
39524232,26153617
39524310,24802314
39524565,24895695
39525357,24828036
39525576,24824795
39525585,24826545
39525759,24824913
39526011,24832344
39526011,24832347
39526011,24832350
39526011,24832353
39527636,26171563
39527643,26171571
39527652,26171575
39527655,26171577
39527664,26171579
39527667,26171581
39527670,26171583
39527673,26171585
39527676,26171569
39527679,26171555
39527685,26171587
39527816,26171589
39527819,26171591
39527822,26171593
39527831,26171595
39527837,26171597
39527849,26171599
39527855,26171601
39528623,26148493
39528918,24833445
39528918,24833448
39528918,24833451
39528918,24833454
39528947,24895026
39529202,24833292
39529208,24833283
39529211,24883065
39529214,24833289
39529217,25280097
39529443,24828455
39529487,24832365
39529965,26171953
39530090,26174371
39530091,26107957
39530439,24851600
39531693,24830646
39531693,24830649
39532440,24831342
39532998,24831930
39533046,25368213
39533202,24832089
39533535,24832616
39534366,24838050
39534462,24855275
39535332,24839196
39535416,24838056
39535545,24838041
39535545,24891894
39535608,24834641
39537150,24837030
39537150,24837033
39537150,24837954
39537171,24851499
39537207,25198458
39537341,24837215
39538017,24838041
39538017,24838044
39538017,24884388
39538017,24884391
39538233,26171967
39539699,26174159
39539715,24839750
39540036,24840444
39540324,24873414
39541281,24841493
39541287,24841496
39541473,24841496
39541529,24841493
39541923,24851493
39541923,24851496
39541923,24851499
39541923,24851502
39541923,24851505
39548406,26171967
39548670,22447102
39553842,26006070
39554295,24849204
39554561,24849831
39554685,24285639
39554685,24285667
39554688,24285633
39555108,24851493
39555144,24851496
39555147,26173167
39555977,24858068
39555990,24851262
39556167,24851436
39556389,26173489
39558773,26173268
39559527,24854307
39560357,26149443
39560396,26153621
39561024,24855579
39563568,24858870
39563574,24858876
39563574,24858879
39564150,24573962
39564426,24865584
39564443,24859670
39564443,26078135
39564443,26078137
39564443,26078139
39565285,24860746
39565328,25921243
39565471,24883520
39565471,24883523
39565528,26152459
39565532,25276281
39565780,24861792
39565900,26153468
39566513,24883068
39567282,24862662
39567380,24862677
39567399,24862677
39567471,26173481
39567612,25808777
39567858,24864080
39567939,26153468
39568388,24863946
39568583,26173481
39568700,26153437
39568938,24828711
39569451,24867201
39569451,25977447
39570191,24868851
39570413,24865758
39571518,26169131
39571622,24877472
39571859,25907939
39571868,24792039
39571868,24889284
39571883,24867501
39571898,24867501
39572022,24308459
39573114,25900784
39573315,26173745
39573660,25258458
39573780,24878096
39574107,26173860
39574211,24869412
39574211,25254339
39574284,26173743
39574293,26173741
39574364,24869541
39574851,24877481
39574898,26174413
39574898,26174415
39574947,24870141
39575004,25956759
39575010,26168919
39576255,24871227
39576318,24873729
39576480,24898926
39576546,24870959
39577154,24873414
39578003,24882528
39578006,24882531
39578006,24882534
39578015,26171851
39578018,24883509
39578021,25084746
39578067,24901464
39578132,24882528
39578132,24882531
39578132,24882534
39578132,24998147
39578208,25084743
39578208,25084746
39578307,24883509
39578723,24883280
39579953,24610129
39580071,24874746
39580974,24685385
39580974,24685388
39580974,24875628
39580986,24875631
39580995,26152518
39581985,26171851
39582102,24678611
39583014,26152518
39583595,24913494
39583679,26153462
39583682,26153464
39584469,24723740
39584616,24879336
39584616,24879339
39584685,24879417
39584748,24885645
39584748,24885648
39584994,24879684
39585569,24881711
39585642,24880497
39585681,24880443
39585684,24880446
39586110,25085829
39586125,24886334
39586125,24886337
39586302,24894240
39586302,24894243
39587184,24882957
39587190,24895722
39587235,26152553
39587328,24902171
39587460,24886848
39587460,24886851
39588459,24883280
39588744,24885360
39588962,25801807
39589016,24885146
39590745,24895722
39591525,24891981
39591860,24886334
39591860,24886337
39592007,26169053
39592008,24877481
39592148,24886764
39593453,24887988
39593594,24887841
39594117,24889368
39594117,24897686
39594129,24889572
39594909,24891135
39594909,24891138
39594909,24891141
39595424,24889626
39596736,24996957
39596736,26088276
39596943,24895728
39596943,24904137
39597720,24892176
39597720,24892179
39597720,24892182
39597723,26152468
39597771,24891963
39597774,24891966
39597774,24891969
39597777,24891972
39597959,24896444
39598056,26043863
39598173,24895728
39599079,24895947
39599352,24893636
39599352,24893639
39599358,24894078
39599397,24896450
39599397,24896453
39599400,24896441
39599598,26120042
39600036,24894453
39600153,24894779
39600326,24895026
39600635,24896085
39600780,25192584
39600780,26174279
39600906,24896085
39603258,26174449
39609404,24898863
39609821,24899544
39610763,24900206
39611922,24901452
39612105,24891939
39612881,24902174
39613425,25749516
39613425,26058385
39615552,26174296
39615936,24905019
39615936,24905022
39615975,24905040
39615975,24905043
39617648,26174307
39617709,26173609
39618807,25043721
39618854,24907802
39618905,24907988
39619059,24908001
39619548,26151194
39619824,24999150
39619875,24999150
39620082,26152174
39620334,26153247
39620564,22773979
39620564,24329803
39621867,26171981
39623885,24912216
39623885,24912219
39624006,24912222
39624212,26148265
39625028,24779640
39625028,24915501
39626445,24604445
39626598,24914070
39627351,24915149
39627495,25172586
39627891,24915465
39627939,25084574
39627939,25084577
39627939,25084580
39627939,25084583
39627939,25084586
39627939,26093355
39628158,26174307
39628536,25040337
39628875,24916290
39628989,24997493
39629613,26153723
39662667,24996747
39662822,26173270
39695961,24999804
39695961,24999807
39695964,25040451
39695967,25041905
39695967,25041908
39698228,26173272
39699752,25040406
39699804,26152158
39700235,24999621
39700853,25000265
39700899,25040199
39700911,25087673
39700911,25087676
39701007,25040187
39735675,25879672
39736092,25041465
39736610,25041545
39736613,25041545
39736638,24163813
39736638,25041746
39736638,25130210
39736638,25195266
39736671,25172580
39737432,24874776
39737541,25828276
39737825,26148475
39737936,24849831
39737936,25829981
39737936,25829984
39737936,25829990
39737936,25829993
39737936,25829996
39737936,25829999
39737936,25830002
39737936,25830005
39737936,25830008
39737936,25830014
39737936,25830017
39737936,25830020
39737936,25830023
39737936,25830026
39737936,25830029
39737936,25830032
39737936,25902623
39737936,25905345
39738455,25086765
39738701,25086525
39738704,25086534
39738798,25086522
39738816,25086537
39738819,25086528
39738819,25086531
39738900,25043748
39738900,25043751
39738936,26173717
39739313,25044192
39772488,25084083
39772668,24689086
39772668,25890559
39774005,25894085
39774194,26152446
39774243,26173711
39774527,23379964
39774527,23379967
39774527,23379970
39774636,26152446
39774717,25085118
39774717,25085121
39775082,25173388
39775421,25086852
39775421,25086855
39775421,25086858
39775421,25086861
39775421,25086864
39775904,25275051
39776504,25086765
39777366,26152396
39777467,25087673
39777467,25087676
39777470,25087677
39777473,23831424
39777719,25088205
39777884,25194009
39777884,25194012
39777884,25194015
39777884,25194018
39777884,25194021
39778229,25088487
39778374,26149443
39778377,26149446
39778482,25088730
39778967,25184263
39779304,25086534
39779469,25086525
39779571,25086522
39779574,25086537
39779577,25173799
39779580,25086525
39779595,25086534
39779670,25089909
39779706,25930065
39814457,25130210
39814527,25174426
39815558,25130645
39815797,25178814
39815797,25178817
39815799,26152493
39815812,25186473
39815812,25186476
39815812,25186479
39816334,25268100
39849675,25172976
39849678,25198210
39851010,26152493
39851202,25172976
39853518,25195245
39853518,25195248
39853518,25195251
39853518,25195254
39853518,25195257
39853518,25195260
39853518,25301782
39853740,25173789
39853773,25259814
39854040,25174017
39854605,25174599
39854659,25203262
39855103,26118178
39855106,25214712
39855741,25175730
39858481,25178326
39858496,26174257
39858496,26174263
39858786,25178502
39858835,20775940
39858835,20775943
39858838,25179355
39859906,25180836
39861009,26152729
39861469,25198531
39861540,26152729
39861594,25184263
39862209,25187817
39862605,25181902
39863307,26011903
39863548,25198210
39863805,24851493
39863829,25198210
39864726,25184445
39864759,25740778
39865146,25192584
39865239,26171620
39865239,26171624
39865287,26148057
39865779,25205400
39865929,25185957
39866184,25186351
39866295,20716954
39866295,20716962
39866367,26148057
39866733,25186530
39866736,25186533
39866736,25186536
39867243,25194453
39867804,25189452
39868404,26172034
39868413,25188348
39868941,25228485
39869059,25189492
39869481,26173135
39870036,26151475
39870258,25370623
39870399,26148343
39870634,26172034
39870640,25191156
39871011,26148279
39871018,26148279
39871483,25191433
39871599,25191549
39871731,25192024
39871743,25192030
39871743,25192033
39871749,25192036
39872352,22562280
39872367,25213965
39872631,25192575
39872739,25194705
39873805,24558941
39873993,25198531
39875818,25196775
39876132,26169255
39876688,25197453
39876688,25797619
39876714,25197586
39876735,25778529
39877233,25200885
39877336,25198057
39877401,25197240
39877401,25197243
39877653,25258128
39878047,26149121
39878050,26149121
39878586,24528166
39878637,25198725
39878649,25198719
39878649,25198722
39878655,25211967
39883497,26169135
39883839,25896347
39883977,25231267
39884034,25216402
39884127,25209345
39884389,25216317
39885087,25207222
39885087,25207225
39885087,25207228
39885087,25207231
39885924,26152597
39885996,25205403
39886017,25205491
39886279,25912255
39886324,25205734
39886422,26153174
39887221,25206570
39887221,25724791
39887644,25207269
39891723,25220101
39891723,25220104
39891723,25914895
39892788,25198725
39892906,25227513
39892918,25227513
39893013,26152737
39893070,25209870
39893106,25210725
39893403,25210830
39893568,26120075
39893574,26120073
39893883,25213339
39893883,25213342
39894369,26174275
39894483,25209948
39898716,26169005
39899037,24841493
39899136,25212039
39899136,25212042
39899139,25212051
39899164,25210995
39899223,25210953
39899223,25210956
39899226,25210959
39899341,25212171
39899631,26148427
39899757,25211604
39900532,25212229
39900535,25212232
39900609,26169005
39901465,24915465
39901761,25215675
39902223,26153605
39902224,25214751
39902232,26153599
39902656,25997798
39902685,25214709
39902685,25229673
39903042,25214706
39904375,26174052
39904978,25224309
39905010,25219845
39905010,25219848
39905238,25216782
39905244,25216794
39905244,25216797
39905250,25216803
39905361,26174177
39905439,26147849
39905649,26174175
39905700,25217725
39906211,25217731
39907155,25218570
39907908,26149135
39908262,25219851
39908275,25220056
39908278,25220050
39908278,25220053
39908389,25220037
39908985,26152063
39909000,25220583
39909213,25221402
39909562,25221390
39909894,26169471
39910108,26148435
39910108,26148445
39910491,25222144
39910620,26174165
39910626,25290465
39910626,25290468
39910629,25290471
39910678,26169015
39910779,26174191
39911769,25992676
39911769,26174367
39912006,26174161
39912243,25228434
39912261,25234038
39912685,26174319
39912691,24789308
39912780,25235356
39913245,24678128
39913279,26174163
39913653,25832806
39913653,25832809
39913653,25832812
39913653,25832815
39913977,26008335
39914149,24550732
39914677,25264078
39914677,25264081
39914677,25264084
39914677,25264087
39914677,25264090
39914722,25290876
39914821,25258131
39914964,26169015
39915321,26174157
39915420,25226419
39915439,25226401
39915439,25226404
39915442,25226407
39915648,25226631
39915648,25226634
39915651,25227517
39915903,25226863
39915903,25227217
39916680,25228717
39916810,25230249
39917451,25230996
39917574,23841548
39917826,26174153
39918057,25230504
39918066,25228836
39918066,25239289
39918651,25229794
39919209,25231494
39919227,26153669
39919302,25230553
39919846,25230679
39919846,25231170
39919929,26173279
39919965,26173279
39920109,26174145
39920154,25085829
39921018,25253769
39921018,25253772
39921018,25253775
39921018,25253778
39921018,25253781
39921289,26174139
39921300,25233159
39923937,25234032
39923946,25234029
39924403,24723272
39924465,26174298
39925183,22625840
39925186,22625849
39925200,24546710
39925389,26174105
39925959,26153271
39926187,26174099
39926187,26174101
39926451,26171661
39926503,22586529
39926644,26174060
39926731,26091677
39927009,25239630
39927853,25238241
39927960,25748862
39927960,25748865
39927960,25748868
39928002,25741155
39928884,25238968
39929008,25238256
39929286,25239066
39929403,25245037
39931891,26174089
39931891,26174091
39931894,26174085
39931894,26174087
39931935,25240173
39932002,25241070
39932254,25240363
39932367,25724161
39932383,25241799
39932383,25241802
39932512,25746114
39932515,24550729
39933568,25242036
39934260,25242484
39934261,25242330
39934398,25242682
39934935,26172921
39935311,25197586
39935391,26174077
39935391,26174081
39935952,25244058
39935952,25247493
39935982,26174223
39936138,25972672
39936999,25244847
39936999,25244992
39936999,25610092
39937458,26174290
39937528,26152333
39938572,25743414
39938572,25743417
39938572,25743420
39938715,25807999
39938730,25249743
39938730,25249837
39939369,26174065
39939369,26174071
39939516,25971837
39939612,22464052
39939612,25247145
39939618,25247148
39939649,26149098
39939687,25247205
39939687,25247208
39939690,25247211
39939969,25247502
39939969,25247505
39939972,25247508
39940032,25251156
39940086,25247598
39940536,25258128
39940545,26173861
39940545,26173863
39940707,26173859
39940725,26173849
39941130,26152333
39941653,25252239
39941949,25249272
39941949,25249275
39941949,25249278
39941949,25249281
39941949,26021521
39941965,24998124
39942046,25249864
39942454,26152583
